"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1201,0.292,74.1783,121.2014,343.8032,2.6976,3.112,1.6961,2.0429
1201.125,0.301,74.0485,122.6999,342.7154,2.7443,3.1854,1.6742,1.9857
1201.25,0.309,73.6229,120.0665,334.4165,3.1959,3.719,1.8631,2.0356
1201.375,0.317,73.1627,108.5367,314.4239,3.9989,4.5668,2.5955,3.8283
1201.5,0.326,72.7448,95.2975,272.2726,4.7776,5.3483,5.4366,5.8102
1201.625,0.334,72.2058,89.158,255.8266,5.5957,6.2197,6.0016,5.4407
1201.75,0.342,71.7847,97.2615,268.988,5.7092,6.4617,3.8123,3.7852
1201.875,0.351,71.449,111.8903,290.0692,4.5907,5.434,2.7812,2.928
1202,0.359,71.4418,120.5249,321.3221,3.5866,4.3202,2.0366,2.2641
1202.125,0.367,71.5676,123.0054,340.9408,3.1516,3.72,1.6198,1.9645
1202.25,0.376,71.7355,120.2775,346.1133,3.0817,3.5595,1.6538,2.1249
1202.375,0.384,71.9015,114.6109,318.8974,3.0889,3.4783,2.447,2.6476
1202.5,0.392,72.0165,108.3985,308.0655,3.1794,3.4961,2.8542,2.7201
1202.625,0.401,72.0368,103.3939,332.8687,3.2357,3.5625,1.8631,2.1186
1202.75,0.409,72.2055,99.7931,337.3132,3.1169,3.4909,1.7546,2.052
1202.875,0.417,72.3734,101.0006,343.7973,2.9537,3.3264,1.7766,2.0348
1203,0.426,72.8003,108.4058,347.4823,2.8688,3.1871,1.5979,2.0011
1203.125,0.434,73.0466,114.2399,342.2922,2.9109,3.2085,1.7981,2.3098
1203.25,0.442,73.2758,121.0705,334.9077,2.9626,3.2474,1.7836,2.2067
1203.375,0.451,73.5354,127.1082,340.7771,2.9253,3.2112,1.7549,2.2021
1203.5,0.459,73.7826,126.0097,348.3845,2.8332,3.13,1.696,2.1161
1203.625,0.467,74.1875,118.3571,352.5135,2.7514,3.0467,1.617,2.0621
1203.75,0.476,74.6938,111.9266,358.2705,2.7393,3.0101,1.4703,1.8577
1203.875,0.484,75.1561,112.8869,342.4167,2.699,2.9374,1.8256,2.0893
1204,0.492,75.4535,118.7573,340.8457,2.6576,2.873,1.7726,2.1115
1204.125,0.501,75.5122,122.8163,357.8428,2.6518,2.8595,1.5084,1.9753
1204.25,0.509,75.3792,124.1475,365.0525,2.6456,2.8589,1.4691,1.9458
1204.375,0.518,75.1627,117.5423,354.2715,2.6142,2.8326,1.578,1.88
1204.5,0.526,74.7643,111.1845,350.7814,2.6366,2.8372,1.5652,1.8761
1204.625,0.534,74.3602,116.8368,350.619,2.7408,2.9462,1.6484,2.1817
1204.75,0.543,73.9687,125.0568,349.473,2.8412,3.0677,1.8217,2.3929
1204.875,0.551,73.625,126.5044,348.6266,2.9173,3.1543,1.8165,2.2821
1205,0.559,73.1976,121.3832,348.6597,3.0471,3.2818,1.7063,2.0755
1205.125,0.568,73.0226,121.2815,345.3252,3.0409,3.2803,1.9379,2.2687
1205.25,0.576,72.9346,123.7911,347.8467,2.978,3.2242,1.8126,2.1014
1205.375,0.584,72.9724,127.2463,354.8026,2.8858,3.1267,1.6163,2.0795
1205.5,0.593,73.0437,128.4757,352.5384,2.7964,3.031,1.5477,1.8385
1205.625,0.601,73.0765,126.5552,348.0051,2.6873,2.9077,1.6067,2.0101
1205.75,0.609,73.1193,120.1466,348.8977,2.7047,2.892,1.5206,1.825
1205.875,0.618,73.0752,106.0562,356.2332,2.8321,2.9894,1.5714,1.8048
1206,0.626,72.9729,97.0652,343.3966,2.8699,3.0155,1.8736,2.035
1206.125,0.634,72.7781,95.2029,323.6914,2.8775,3.0108,1.9972,2.2075
1206.25,0.643,72.541,96.0467,324.011,2.8996,3.0329,2.2741,2.2756
1206.375,0.651,72.182,97.4288,345.5566,2.8457,3.0003,1.4452,1.7276
1206.5,0.659,71.9412,101.3062,355.7442,2.6166,2.7843,1.5829,1.8681
1206.625,0.668,71.9298,109.8898,343.7014,2.467,2.6198,2.06,2.2272
1206.75,0.676,72.2089,120.3284,342.8333,2.4113,2.5549,1.3648,1.7432
1206.875,0.684,72.6036,127.8209,356.796,2.3651,2.5182,1.334,1.6484
1207,0.693,72.9375,134.8843,370.965,2.3068,2.4692,1.2625,1.6343
1207.125,0.701,73.1156,136.9939,372.1976,2.3695,2.5188,1.3769,1.6806
1207.25,0.71,72.9779,133.5896,364.0295,2.4576,2.6095,1.3786,1.7036
1207.375,0.718,72.5172,127.0936,360.2585,2.5621,2.7449,1.6237,1.8439
1207.5,0.726,72.2274,124.2347,346.0241,2.6905,2.8874,1.6477,1.8728
1207.625,0.735,71.9155,120.1539,341.0254,3.0174,3.2201,1.4836,1.7906
1207.75,0.743,71.7048,112.6468,346.8664,3.356,3.5842,1.5999,1.8771
1207.875,0.751,71.6298,101.3206,330.4672,3.451,3.6911,2.8735,2.5421
1208,0.76,71.675,95.5813,298.6406,3.3876,3.625,2.7736,2.733
1208.125,0.768,71.75,92.8606,298.8134,3.2415,3.5114,1.8716,2.1079
1208.25,0.776,72.0329,95.9521,334.5443,2.9079,3.2183,1.3773,1.7184
1208.375,0.785,72.3152,110.69,347.3389,2.5902,2.8792,1.3846,1.7389
1208.5,0.793,72.5692,126.0678,353.2382,2.4054,2.6427,1.536,1.9172
1208.625,0.801,72.7204,134.6806,353.2772,2.3779,2.6027,1.4501,1.7789
1208.75,0.81,72.699,140.8057,357.4329,2.4743,2.7018,1.284,1.7002
1208.875,0.818,72.7918,137.9178,366.0922,2.7054,2.9194,1.2948,1.6806
1209,0.826,73.0913,125.7406,360.2511,3.027,3.2301,1.5772,1.9238
1209.125,0.835,73.5407,107.8603,319.1921,3.1871,3.4131,2.5819,2.765
1209.25,0.843,73.8711,100.3095,293.1445,3.215,3.4696,2.9352,2.8626
1209.375,0.851,74.2507,105.3215,338.1566,3.1338,3.4669,1.4433,1.8216
1209.5,0.86,74.4262,113.8689,357.6001,2.9942,3.3682,1.4546,1.7715
1209.625,0.868,74.7109,117.0623,351.9551,2.7156,3.0959,1.6817,1.9138
1209.75,0.876,75.0311,113.9635,345.858,2.6181,2.9433,1.4885,1.7777
1209.875,0.885,75.1675,117.557,349.5707,2.6935,3.0093,1.3851,1.7354
1210,0.893,75.0757,119.8847,349.3688,2.809,3.1328,1.4266,1.7742
1210.125,0.902,74.7998,120.7141,337.3939,2.8551,3.1851,1.6469,1.9989
1210.25,0.91,74.463,125.1804,336.812,2.8606,3.1934,1.4507,1.7745
1210.375,0.918,74.0178,131.2689,342.8102,2.8579,3.2042,1.4124,1.8146
1210.5,0.927,73.307,134.3897,352.079,2.8245,3.203,1.3298,1.7101
1210.625,0.935,72.1717,139.6636,368.3759,2.8537,3.2538,1.5671,1.9683
1210.75,0.943,71.4854,137.8232,355.8423,3.0192,3.4158,1.7377,2.1622
1210.875,0.952,70.5695,127.2463,332.5953,3.186,3.5907,2.7332,2.7171
1211,0.96,69.4072,108.9805,311.4033,3.3187,3.7538,2.1028,2.2261
1211.125,0.968,68.0358,98.993,315.4216,3.3506,3.8238,1.6436,1.9436
1211.25,0.977,67.1151,103.2265,328.1184,3.2427,3.7535,1.5606,1.9296
1211.375,0.985,65.4698,121.9797,333.0767,2.9595,3.4709,1.9137,2.1094
1211.5,0.993,64.1121,131.9455,334.1015,2.9065,3.383,2.0471,2.3536
1211.625,1.005,61.9374,131.9818,344.3869,3.0448,3.5054,1.9918,2.1696
1211.75,1.03,58.2295,122.1615,308.8444,3.4743,3.9603,2.5159,3.4438
1211.875,1.055,54.2191,109.7007,291.8264,4.1868,4.7418,3.3773,4.3334
1212,1.08,49.5876,95.9085,277.0555,5.465,6.1376,3.225,4.4704
1212.125,1.105,45.2508,83.0767,276.3961,6.9324,7.7552,3.5662,5.1707
1212.25,1.13,39.347,66.9204,279.8329,9.6775,10.7798,3.6668,5.783
1212.375,1.155,32.4995,47.047,284.0785,15.1629,16.8403,3.948,6.3016
1212.5,1.18,28.8222,39.6562,287.3327,19.9568,22.35,4.0396,6.4363
1212.625,1.205,25.2916,39.1143,294.2933,26.5391,30.3439,3.9746,6.5436
1212.75,1.23,24.4434,41.3947,297.0585,29.3695,34.0323,3.8527,6.4531
1212.875,1.255,24.9097,46.8505,295.2172,29.8404,34.6381,3.773,6.3011
1213,1.28,26.9781,52.5245,286.1836,29.373,33.7307,3.7983,6.1384
1213.125,1.305,30.6919,56.4526,281.4679,26.9564,30.8157,3.7762,6.2334
1213.25,1.33,33.901,61.3845,289.4218,22.4589,25.8273,3.8572,6.2673
1213.375,1.355,39.2336,71.5833,283.1416,14.6519,16.9856,4.3297,6.6201
1213.5,1.38,43.4987,80.0215,278.5905,10.713,12.4882,4.2969,5.6805
1213.625,1.405,48.411,90.3365,287.2596,7.9595,9.3548,4.3909,5.2417
1213.75,1.43,52.9979,98.3745,290.096,6.4033,7.4605,3.4177,4.3016
1213.875,1.455,55.1586,99.6694,288.9362,6.361,7.1794,3.427,4.334
1214,1.48,55.6339,98.5928,295.4999,6.9975,7.682,3.183,4.8502
1214.125,1.505,55.4317,98.2726,302.9834,7.4979,8.1623,3.6185,5.2808
1214.25,1.53,55.3762,104.5868,299.9564,7.6642,8.3999,3.7607,5.2769
1214.375,1.555,56.6725,123.9874,288.1257,6.9447,7.8554,3.636,4.381
1214.5,1.58,58.5065,133.2985,288.9879,6.0492,7.0069,2.9897,3.728
1214.625,1.605,61.6093,136.3683,296.1466,4.9089,5.7877,3.0116,3.6113
1214.75,1.63,63.4827,137.1103,304.0937,4.5629,5.3864,2.5484,3.4286
1214.875,1.655,64.0402,131.6982,300.6557,4.662,5.4717,3.1882,3.9104
1215,1.68,63.3437,118.3135,299.4017,5.3312,6.1869,3.5355,4.7552
1215.125,1.705,61.8562,103.6776,296.4781,6.2321,7.1513,3.8537,5.2167
1215.25,1.73,60.4669,92.2495,294.723,7.2518,8.1958,3.9264,5.5245
1215.375,1.755,59.1663,84.4005,292.8751,8.6362,9.7891,3.6356,5.0155
1215.5,1.78,59.1874,85.0916,290.7306,8.3011,9.7366,3.3873,5.2534
1215.625,1.805,60.5678,93.2025,283.9918,6.5405,8.0001,4.573,5.4381
1215.75,1.83,63.8105,111.9266,296.6734,5.0209,6.1392,3.1521,3.556
1215.875,1.855,66.2702,121.3542,326.5869,4.6276,5.6297,1.9264,2.235
1216,1.88,69.0233,121.8924,306.5138,4.111,4.9654,3.3497,3.974
1216.125,1.905,70.1233,121.6378,287.306,3.8238,4.5014,3.4438,4.1003
1216.25,1.93,70.6623,128.272,296.5218,3.7601,4.273,2.8916,3.457
1216.375,1.955,70.5668,142.9298,317.5517,3.5977,4.1046,1.9012,2.3366
1216.5,1.98,70.1249,156.9256,328.0269,3.2491,3.7588,1.8163,2.1595
1216.625,2.01,69.036,173.6638,339.4527,2.8449,3.2796,1.6841,1.9421
1216.75,2.058,67.3892,180.9308,348.1065,2.8349,3.2263,1.6956,1.9585
1216.875,2.106,65.5417,184.1025,339.6677,3.0437,3.4384,2.2983,2.4272
1217,2.154,63.0696,181.811,301.37,3.7153,4.171,2.9859,3.7355
1217.125,2.202,59.2802,171.867,276.1098,4.6672,5.2307,4.1906,5.5311
1217.25,2.25,55.7243,161.4139,260.2466,5.8364,6.561,5.9336,7.3999
1217.375,2.298,50.5368,148.2545,264.6262,8.5418,9.6729,5.0438,6.2064
1217.5,2.346,46.7895,135.2771,277.3722,11.3517,12.9163,3.1649,5.2547
1217.625,2.394,42.2426,108.3622,272.3737,15.3785,17.4508,3.5083,5.6798
1217.75,2.442,39.9943,94.1918,253.7343,17.1643,19.2429,3.4897,5.7057
1217.875,2.49,38.3589,89.7182,254.1971,17.5062,19.544,3.3458,5.452
1218,2.538,38.6208,94.7228,273.5701,14.2747,16.3712,2.8672,4.6713
1218.125,2.587,40.1022,97.7199,282.3434,10.955,12.8503,2.6257,4.3087
1218.25,2.635,43.2103,102.8265,287.8241,7.8341,9.2081,2.8655,3.9637
1218.375,2.683,47.9664,109.4824,284.9827,6.4454,7.2947,2.3004,3.6006
1218.5,2.731,51.3005,108.6677,286.8932,6.2303,6.9054,3.0076,4.1637
1218.625,2.779,55.4208,99.6549,293.2586,6.0733,6.5711,3.3605,4.812
1218.75,2.827,57.9138,94.8684,293.8395,6.0471,6.4027,4.1609,5.4465
1218.875,2.875,59.5927,96.7233,287.2876,6.1655,6.4695,5.8765,6.0455
1219,2.923,61.9905,103.4156,273.3051,6.2088,6.5626,3.4646,4.5526
1219.125,2.971,64.4288,107.191,276.4981,6.0066,6.4165,3.6306,4.7075
1219.25,3.011,66.3363,104.8924,277.7638,5.8534,6.2575,3.9363,4.9003
1219.375,3.04,68.2935,99.953,281.4671,5.7558,6.1195,4.0493,4.8321
1219.5,3.068,69.7561,98.4036,286.1773,5.6373,5.9906,3.5878,4.315
1219.625,3.097,70.8917,102.63,290.1921,5.3048,5.6795,2.9097,3.7649
1219.75,3.125,71.8637,112.7195,286.9552,5.047,5.421,2.8248,3.7375
1219.875,3.153,72.6898,123.1873,285.0829,4.8097,5.1643,2.9212,3.8417
1220,3.182,73.7318,133.1385,288.7676,4.5104,4.799,2.7371,3.5713
1220.125,3.21,74.2782,134.8553,294.0136,4.414,4.6422,2.6933,3.5005
1220.25,3.239,74.6536,132.8622,295.5687,4.3967,4.5491,2.6586,3.51
1220.375,3.267,74.657,129.2687,292.7345,4.4053,4.5188,2.9789,3.8374
1220.5,3.295,74.533,123.3473,294.9356,4.4169,4.5173,3.0924,3.8005
1220.625,3.324,74.2298,118.9027,299.3928,4.5207,4.6154,2.7733,3.5917
1220.75,3.352,73.887,117.6441,297.8015,4.7844,4.8589,2.6127,3.527
1220.875,3.381,73.5135,114.6254,299.2315,5.1384,5.1844,2.7309,3.823
1221,3.409,72.8056,103.8884,291.2819,5.6353,5.6405,3.3011,4.9618
1221.125,3.438,72.2449,94.3009,271.3038,5.8637,5.8451,5.3596,6.3067
1221.25,3.466,72.0836,91.9005,276.9769,5.9572,5.9387,3.829,4.627
1221.375,3.494,72.3044,95.9085,285.0514,5.8576,5.8859,3.4413,4.3895
1221.5,3.523,73.0514,109.155,287.0801,5.3877,5.4837,3.834,4.5763
1221.625,3.551,74.2089,123.1218,290.5098,4.8649,4.9308,3.4813,4.0748
1221.75,3.58,74.9097,125.4933,292.2703,4.7496,4.7712,2.8792,3.6533
1221.875,3.608,75.7524,124.3293,290.9954,4.6413,4.6612,2.7739,3.5573
1222,3.636,76.3657,121.5214,292.3439,4.6785,4.6354,2.7502,3.5025
1222.125,3.665,76.5785,119.6156,293.1197,4.9086,4.7965,2.7755,3.6716
1222.25,3.693,76.6586,115.8911,283.9831,5.1662,5.0053,3.6408,4.517
1222.375,3.722,76.6361,113.7816,282.139,5.1634,5.0178,3.4913,4.38
1222.5,3.75,76.7469,114.9383,287.0641,5.0706,4.9632,3.1902,3.9012
1222.625,3.778,77.2481,120.4157,295.1372,4.7667,4.754,2.6621,3.3475
1222.75,3.807,77.8328,125.0932,296.89,4.4533,4.4916,2.6585,3.317
1222.875,3.835,78.2735,125.9369,298.0696,4.4046,4.4191,2.6207,3.2914
1223,3.864,78.6528,122.3798,297.1615,4.6749,4.5954,2.6423,3.458
1223.125,3.892,78.634,122.0816,287.7106,4.8577,4.7443,3.2994,4.186
1223.25,3.92,78.4947,123.1145,282.7724,4.8509,4.7508,3.6147,4.4765
1223.375,3.949,78.1952,123.0418,288.8004,4.7873,4.7044,3.3883,3.9061
1223.5,3.977,77.9063,122.4306,294.2877,4.7051,4.6551,2.3548,3.1805
1223.625,4.006,77.818,123.2527,297.8157,4.43,4.4121,2.1968,3.1623
1223.75,4.038,77.7485,123.1,293.1927,4.4302,4.3632,2.7039,3.5281
1223.875,4.069,77.6187,118.7355,293.3987,4.5496,4.4509,2.3821,3.2271
1224,4.1,77.0697,110.0862,297.2173,4.6476,4.5678,2.3807,3.171
1224.125,4.131,76.5859,108.4568,290.3641,4.6386,4.5856,2.4944,3.2131
1224.25,4.163,75.873,110.079,288.1238,4.7733,4.6956,2.3967,3.1978
1224.375,4.194,75.3401,111.3156,289.3144,4.9728,4.8695,2.5899,3.3874
1224.5,4.225,74.8272,110.479,286.2794,5.0263,4.9287,3.1425,3.9719
1224.625,4.256,73.9821,110.6392,280.649,4.9896,4.9008,3.3504,4.2207
1224.75,4.288,73.3755,111.8538,280.843,4.8601,4.8022,3.2145,3.914
1224.875,4.319,72.9242,112.9087,286.2864,4.6247,4.6126,2.4596,3.1358
1225,4.35,72.9044,117.2588,292.6681,4.45,4.4592,2.1932,2.8667
1225.125,4.381,73.1328,125.5732,296.3108,4.4278,4.4324,2.0676,2.8024
1225.25,4.413,73.4241,129.6687,297.4914,4.5416,4.5199,2.1222,2.9346
1225.375,4.444,73.6084,127.4645,293.0207,4.7776,4.7135,2.7445,3.4698
1225.5,4.475,73.4151,120.7649,287.7807,5.0958,4.9944,3.2976,4.0313
1225.625,4.506,72.6829,113.8253,287.9748,5.3887,5.2689,2.9546,3.8896
1225.75,4.538,72.0199,109.788,283.7995,5.4255,5.3176,3.2865,4.1311
1225.875,4.569,71.1426,106.3617,277.4313,5.3532,5.2723,3.6829,4.5015
1226,4.6,69.9372,106.82,280.0442,5.0529,5.035,3.5399,4.3504
1226.125,4.631,69.0101,109.0096,284.9995,4.849,4.857,3.2039,3.9026
1226.25,4.663,67.294,117.0258,293.9108,4.7275,4.7474,2.6981,3.3276
1226.375,4.694,65.5819,125.1514,303.9666,4.7772,4.7925,2.1933,3.308
1226.5,4.725,63.958,126.0606,300.6359,4.9664,4.9514,3.0589,4.063
1226.625,4.756,61.3891,116.7494,291.4528,5.4327,5.3482,4.0934,4.8936
1226.75,4.788,57.9146,101.0515,291.2571,5.9944,5.8702,3.9245,4.6871
1226.875,4.819,53.4028,91.5295,293.8432,6.5656,6.44,3.4178,4.5707
1227,4.85,50.0031,90.8311,293.4797,6.7973,6.6843,3.1598,4.3458
1227.125,4.881,47.393,88.1469,297.6432,6.4024,6.3963,3.3348,4.7078
1227.25,4.913,46.462,86.8084,297.9279,5.778,5.8582,3.5088,4.946
1227.375,4.944,46.812,89.5217,291.3246,5.1238,5.2546,2.9931,4.3597
1227.5,4.975,50.2952,102.5354,290.3911,4.6349,4.7868,2.4618,3.4045
1227.625,5.004,55.5406,113.978,308.3593,4.417,4.5384,2.2197,3.1064
1227.75,5.021,61.22,120.3066,299.1924,4.4376,4.493,2.7873,3.6339
1227.875,5.039,65.496,123.9293,289.5557,4.6377,4.6392,3.0559,3.9945
1228,5.057,69.718,123.6382,283.5061,4.9248,4.9387,3.242,4.1056
1228.125,5.075,71.0207,121.9579,284.1872,4.9717,5.041,3.0914,3.8784
1228.25,5.093,71.4336,120.0957,287.8857,5.0323,5.1473,2.8711,3.7265
1228.375,5.111,71.1,114.7491,284.6908,5.2898,5.4185,2.926,3.8502
1228.5,5.129,70.6477,109.3297,283.6704,5.492,5.6421,3.0857,3.9777
1228.625,5.146,69.8957,101.7499,284.5542,5.5631,5.7515,3.57,4.5152
1228.75,5.164,68.9433,97.9163,282.1476,5.4132,5.6517,4.1121,5.111
1228.875,5.182,67.8354,106.238,282.4078,5.1026,5.412,3.5727,4.4372
1229,5.2,67.2422,117.9279,294.6842,4.801,5.1402,2.8435,3.6576
1229.125,5.218,66.9017,124.875,297.0705,4.5499,4.8726,3.0325,3.78
1229.25,5.236,66.6247,126.6208,298.3559,4.463,4.7377,2.8626,3.6283
1229.375,5.254,66.1341,123.7183,297.2706,4.4886,4.72,2.7555,3.5501
1229.5,5.271,65.0257,120.2993,295.8334,4.5434,4.7633,2.7448,3.4738
1229.625,5.289,63.6408,121.005,296.5111,4.6344,4.8488,2.8473,3.5722
1229.75,5.307,62.3046,122.8163,297.6093,4.7509,4.9682,2.8665,3.6907
1229.875,5.325,60.2104,124.3729,292.5206,4.9749,5.205,2.9598,3.793
1230,5.343,56.733,122.0889,288.2924,5.5879,5.8274,3.1339,4.0907
1230.125,5.361,52.8192,113.4614,286.4961,6.3464,6.618,3.4244,4.5256
1230.25,5.379,48.9254,103.6193,284.2235,7.0718,7.3672,3.6938,4.8068
1230.375,5.396,41.6626,90.3074,290.9777,8.6832,8.9643,4.0696,6.0683
1230.5,5.414,36.0972,82.9821,293.444,10.1772,10.4379,4.1938,6.1384
1230.625,5.432,28.7841,72.5726,286.323,12.0394,12.2729,4.2458,6.1209
1230.75,5.45,21.9966,63.305,293.5177,13.718,13.8008,4.3773,6.4259
1230.875,5.468,16.8319,58.2349,304.0622,14.6611,14.6422,4.324,6.6001
1231,5.486,15.3888,57.8857,306.0048,12.984,13.2109,4.7476,6.9143
1231.125,5.504,16.7153,63.9015,308.4649,9.8839,10.3947,4.8326,6.9331
1231.25,5.521,19.8266,72.689,309.3499,7.6787,8.2751,4.6195,6.1546
1231.375,5.539,25.644,84.8734,303.9433,6.1582,6.708,3.394,4.3107
1231.5,5.557,35.0948,107.3001,281.8606,5.2469,5.6688,3.0433,3.8101
1231.625,5.575,44.2473,116.3785,285.3502,5.1549,5.4114,3.4713,4.1686
1231.75,5.593,52.4161,116.8077,286.8698,5.4906,5.6149,3.4859,4.2289
1231.875,5.611,57.742,115.2146,282.9743,5.7866,5.8835,3.5107,4.2711
1232,5.629,62.5488,116.0585,282.3025,5.8679,6.0132,3.7812,4.3306
1232.125,5.646,65.2036,119.7538,286.0864,5.5766,5.8185,3.2147,3.9877
1232.25,5.664,66.1925,120.1757,287.2386,5.2019,5.5043,3.278,3.8784
1232.375,5.682,67.7516,123.5438,292.1358,4.658,4.9975,2.7797,3.4063
1232.5,5.7,68.9649,127.9665,298.3673,4.3588,4.6942,2.7097,3.3523
1232.625,5.718,70.4984,133.8004,304.5268,4.0757,4.3919,2.7226,3.3965
1232.75,5.736,71.9221,143.2862,310.7745,3.8923,4.1839,2.6097,3.2485
1232.875,5.754,72.69,154.4378,314.2633,3.8305,4.1152,2.4954,3.1164
1233,5.771,73.0273,157.5366,316.1314,3.7944,4.0786,2.5337,3.1115
1233.125,5.789,73.3015,149.7677,315.3682,3.7846,4.0578,2.4134,3.0588
1233.25,5.807,73.5436,141.2131,315.1215,3.7944,4.0561,2.3408,2.9458
1233.375,5.825,73.855,140.1655,317.2261,3.8182,4.0781,2.2994,2.9167
1233.5,5.843,74.284,145.0611,318.3177,3.8554,4.1213,2.3494,2.9495
1233.625,5.861,74.5838,144.2318,314.6247,3.8937,4.178,2.3888,3.014
1233.75,5.879,74.5378,139.6636,310.9164,3.9006,4.1962,2.4478,3.0908
1233.875,5.896,74.246,139.3581,306.1154,3.9219,4.2264,2.5138,3.0756
1234,5.914,73.5161,136.3174,304.2664,4.0123,4.3311,2.4674,3.0775
1234.125,5.932,72.5031,128.6648,308.0732,4.1946,4.5488,2.6628,3.3989
1234.25,5.95,71.6972,126.388,303.2783,4.3574,4.7338,2.964,3.736
1234.375,5.968,70.2332,122.8163,286.0024,4.7256,5.1112,3.1745,3.9289
1234.5,5.986,69.0025,121.1577,281.6163,5.0436,5.4387,3.3438,4.083
1234.625,6.006,67.1489,119.8337,278.1294,5.4203,5.8305,3.3767,4.3877
1234.75,6.036,64.8179,116.8731,273.879,5.7358,6.1502,3.9495,5.0639
1234.875,6.065,62.6144,113.4106,267.1495,5.8279,6.2726,4.0934,5.1822
1235,6.095,60.3765,110.9373,263.685,5.7687,6.2955,3.904,4.9718
1235.125,6.125,57.5234,109.1042,269.0184,5.9155,6.5124,3.9104,5.0501
1235.25,6.155,54.8382,103.1537,275.9102,6.6133,7.25,4.1317,5.2584
1235.375,6.185,50.4575,89.4563,282.079,8.7562,9.3854,4.2374,6.0715
1235.5,6.214,47.3269,80.5379,279.4565,11.1451,11.6019,8.1477,11.4725
1235.625,6.244,42.7816,72.558,237.2791,16.6539,16.8983,12.8557,17.4601
1235.75,6.274,39.4535,73.0672,222.4703,19.2778,20.3389,10.7378,14.6534
1235.875,6.304,37.209,76.6752,220.2204,17.0375,18.9139,10.9774,13.9387
1236,6.333,34.5983,90.9984,217.1014,11.6947,13.7051,8.8308,11.1093
1236.125,6.363,31.2676,101.9536,238.5166,8.3774,9.9869,5.1569,6.0074
1236.25,6.393,28.2052,100.1495,261.1514,7.7798,9.2072,3.7891,5.0292
1236.375,6.423,22.0223,92.5769,280.4131,8.4396,9.6939,3.6757,5.0589
1236.5,6.452,16.4454,81.6509,284.369,10.2473,11.2796,3.7601,5.5655
1236.625,6.482,9.3447,65.0728,264.5729,13.8852,14.7632,4.2922,6.7171
1236.75,6.512,0.992,49.7966,241.569,17.3974,18.8491,4.2952,6.7187
1236.875,6.542,-4.7524,48.9893,260.7036,16.6786,18.8491,4.603,6.8413
