"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1150.625,0.401,75.0556,99.2515,340.7619,3.2819,2.8124,2.2616,1.8751,2.1945
1150.75,0.409,74.5057,99.7912,339.6644,3.2984,2.8399,2.2446,1.8852,2.2018
1150.875,0.417,74.4968,100.2584,340.4573,3.2807,2.8173,2.2258,1.8709,2.1931
1151,0.426,74.6741,98.6895,342.3171,3.2534,2.7871,2.2158,1.8445,2.1822
1151.125,0.434,74.8597,93.2647,340.5194,3.3262,2.8214,2.217,1.9256,2.2367
1151.25,0.442,74.901,87.4801,338.3173,3.5306,2.8337,2.216,1.9925,2.3075
1151.375,0.451,74.901,83.9636,341.2419,3.4739,2.7458,2.209,1.9731,2.2833
1151.5,0.459,74.901,86.7733,344.4608,3.39,2.6666,2.201,1.8891,2.2309
1151.625,0.467,71.4299,95.9552,343.3294,3.217,2.6651,2.1931,1.8264,2.1853
1151.75,0.476,68.9452,102.3352,346.714,3.1245,2.6244,2.1924,1.7491,2.1101
1151.875,0.484,68.1774,105.1586,352.0532,3.0289,2.5746,2.1981,1.6892,2.0513
1152,0.492,68.1376,106.9459,350.578,3.0354,2.6201,2.2039,1.6904,2.0525
1152.125,0.501,67.8124,107.3186,347.3065,3.0744,2.7392,2.2047,1.7135,2.0748
1152.25,0.509,66.1477,111.7222,347.6363,3.0553,2.8192,2.2058,1.6937,2.0612
1152.375,0.518,64.9676,116.383,347.8398,3.0462,2.9085,2.2122,1.6846,2.0581
1152.5,0.526,64.804,119.0344,346.5468,3.0639,2.9902,2.2234,1.6959,2.0692
1152.625,0.534,63.9874,118.0354,345.1884,3.0782,2.9832,2.2348,1.7089,2.0819
1152.75,0.543,63.0822,114.3671,344.4068,3.079,2.9585,2.2474,1.7144,2.0861
1152.875,0.551,66.2488,110.5474,344.2736,3.0827,2.9339,2.2511,1.7196,2.0878
1153,0.559,68.3575,104.036,343.1113,3.1137,2.8425,2.2386,1.7463,2.1046
1153.125,0.568,70.0587,99.5402,343.3204,3.1096,2.7341,2.2265,1.7642,2.1227
1153.25,0.576,72.4712,96.8151,341.9012,3.1373,2.6957,2.2236,1.7993,2.1577
1153.375,0.584,74.5435,94.0254,337.4811,3.2032,2.7252,2.2282,1.8844,2.2466
1153.5,0.593,74.901,91.7293,336.4361,3.2457,2.7238,2.2324,1.9136,2.2776
1153.625,0.601,76.8667,91.6662,338.1921,3.2025,2.6652,2.2218,1.8881,2.2348
1153.75,0.609,76.499,92.0181,337.6727,3.2002,2.6904,2.2098,1.8841,2.2346
1153.875,0.618,75.2652,93.2518,339.558,3.163,2.6854,2.1992,1.8479,2.189
1154,0.626,75.0109,95.3742,348.2935,3.0233,2.5383,2.192,1.7228,2.0772
1154.125,0.634,75.0109,95.0431,358.7409,2.8779,2.3816,2.1917,1.6316,1.9811
1154.25,0.643,75.0109,96.3007,364.0375,2.8019,2.3185,2.1917,1.5954,1.937
1154.375,0.651,75.0157,97.4501,367.9506,2.7648,2.2673,2.1885,1.5643,1.9057
1154.5,0.659,75.059,97.7884,369.3467,2.7437,2.2139,2.191,1.5527,1.8866
1154.625,0.668,75.0501,97.3029,363.8201,2.7803,2.255,2.2131,1.5768,1.9083
1154.75,0.676,74.2445,96.0349,354.6934,2.8833,2.3933,2.2477,1.6388,1.9862
1154.875,0.684,71.7275,93.8716,345.446,3.0451,2.5644,2.2858,1.7563,2.0929
1155,0.693,68.8249,94.1553,338.3865,3.1489,2.6939,2.3162,1.8447,2.1852
1155.125,0.701,66.1305,91.5106,330.9981,3.3126,2.9417,2.3261,2.0047,2.3593
1155.25,0.71,64.7352,88.6225,323.5937,3.5716,3.2289,2.3241,2.1883,2.5785
1155.375,0.718,65.1799,85.9372,317.5255,3.8494,3.4436,2.3124,2.3698,2.8664
1155.5,0.726,67.5946,81.7269,314.8402,3.9751,3.4289,2.2948,2.5047,3.0747
1155.625,0.735,67.3107,86.2678,316.7012,3.8536,3.3398,2.276,2.4148,2.9439
1155.75,0.743,65.6597,92.0322,323.8839,3.5144,3.1388,2.2596,2.1744,2.559
1155.875,0.751,64.6734,98.0236,334.352,3.2176,2.8757,2.246,1.8903,2.249
1156,0.76,65.5807,102.425,344.2899,3.0315,2.6008,2.2281,1.7224,2.0668
1156.125,0.768,68.3355,104.707,351.2754,2.9187,2.3745,2.195,1.6484,1.9883
1156.25,0.776,70.6773,110.3652,362.1601,2.7657,2.2236,2.1727,1.5502,1.8844
1156.375,0.785,71.4313,111.3946,364.3479,2.7501,2.2031,2.1785,1.5361,1.8773
1156.5,0.793,71.4643,110.5998,357.1525,2.8351,2.3158,2.2186,1.5907,1.9304
1156.625,0.801,72.9936,106.8635,351.0346,2.935,2.4935,2.2714,1.6552,1.994
1156.75,0.81,75.5299,102.5683,344.628,3.0457,2.6548,2.2996,1.732,2.0754
1156.875,0.818,77.9115,100.9022,334.981,3.2194,2.7779,2.2949,1.8793,2.2583
1157,0.826,78.3376,101.503,333.2142,3.2564,2.8425,2.2791,1.9095,2.2938
1157.125,0.835,76.2206,101.4703,337.4251,3.1773,2.766,2.2931,1.8326,2.2058
1157.25,0.843,74.9078,102.1125,342.1274,3.099,2.6517,2.311,1.7621,2.1286
1157.375,0.851,74.5593,103.6165,344.0097,3.0712,2.5869,2.327,1.7397,2.0926
1157.5,0.86,74.7772,105.3796,340.603,3.125,2.6473,2.3377,1.7867,2.139
1157.625,0.868,74.4143,103.909,339.1459,3.1668,2.7326,2.3378,1.8109,2.1644
1157.75,0.876,72.5571,107.8085,339.7385,3.1441,2.7621,2.3341,1.793,2.1485
1157.875,0.885,71.6485,111.5143,344.6133,3.0661,2.7421,2.3233,1.7335,2.0905
1158,0.893,72.7565,116.3322,350.4247,3.0014,2.7036,2.3058,1.6895,2.0385
1158.125,0.902,74.3683,120.1886,352.3078,2.9995,2.7146,2.2966,1.6829,2.0367
1158.25,0.91,73.3201,118.1287,351.6751,3.0199,2.8021,2.3067,1.6969,2.0444
1158.375,0.918,68.7974,114.4673,345.921,3.0993,2.9818,2.3318,1.747,2.0983
1158.5,0.927,65.0102,107.3601,331.8923,3.3677,3.1968,2.3591,1.9669,2.3825
1158.625,0.935,64.2404,100.2243,322.7366,3.6999,3.3123,2.3697,2.2324,2.6908
1158.75,0.943,64.2197,95.7854,319.9797,3.9159,3.2882,2.3574,2.3811,2.9167
1158.875,0.952,64.2459,94.5381,323.9932,3.7867,3.1034,2.3219,2.2995,2.8025
1159,0.96,64.1647,96.3007,337.0996,3.4093,2.737,2.2705,2.0105,2.4528
1159.125,0.968,62.1337,99.0686,333.1142,3.5074,2.8238,2.2659,2.081,2.5335
1159.25,0.977,63.0203,101.895,328.6653,3.6629,3.0293,2.2898,2.1586,2.6628
1159.375,0.985,64.252,106.7804,324.1033,3.8356,3.2777,2.338,2.2695,2.8055
1159.5,0.993,63.7042,113.1787,316.4637,4.1822,3.6285,2.3929,2.5017,3.1347
1159.625,1.006,61.6079,116.0275,302.4676,4.8424,4.3312,2.4127,2.9958,3.7438
1159.75,1.034,60.704,118.0114,298.6701,5.0335,4.8795,2.4231,3.1683,3.8771
1159.875,1.063,58.9396,114.2941,296.6954,5.1949,5.1575,2.4418,3.2615,4.0118
1160,1.091,57.7519,110.916,292.1081,5.4894,5.7034,2.4548,3.4461,4.3037
1160.125,1.119,57.6261,105.8223,289.4316,5.8473,6.5094,2.4525,3.6319,4.5647
1160.25,1.148,56.7106,99.3999,289.4316,6.2008,7.1294,2.446,3.76,4.7475
1160.375,1.176,54.3874,95.9373,289.5807,6.4413,7.5463,2.4398,3.8329,4.9068
1160.5,1.205,51.5452,92.4167,289.2507,6.7511,8.0516,2.4334,3.9213,5.0539
1160.625,1.233,48.7216,91.3109,287.34,6.9039,8.127,2.4315,3.9847,5.1844
1160.75,1.261,46.0878,89.9179,287.9953,6.9568,8.0938,2.4315,3.9896,5.1907
1160.875,1.29,44.1701,88.4381,289.0257,7.024,8.1207,2.4311,3.9904,5.1928
1161,1.318,43.2422,87.5855,286.7802,7.1648,8.3365,2.4291,4.0426,5.3007
1161.125,1.347,38.8879,83.9346,286.4388,7.5114,8.5576,2.428,4.0874,5.4102
1161.25,1.375,39.369,82.4693,284.6565,7.8456,9.002,2.4279,4.1593,5.5442
1161.375,1.403,40.5561,82.4336,283.0304,7.9703,9.3468,2.4288,4.2044,5.6442
1161.5,1.432,41.8263,86.3042,282.764,7.741,9.2429,2.4286,4.1836,5.5818
1161.625,1.46,42.6167,93.9585,283.8937,7.12,8.6025,2.4285,4.0399,5.2557
1161.75,1.489,41.1321,97.3949,285.4154,6.715,8.078,2.4308,3.9158,5.0443
1161.875,1.517,40.8125,98.0518,289.0539,6.4765,7.5991,2.4248,3.8056,4.8763
1162,1.545,42.7542,96.8396,293.1059,6.119,6.7355,2.4119,3.6768,4.7139
1162.125,1.574,45.5503,97.3474,295.9528,5.8961,6.1462,2.3873,3.574,4.5262
1162.25,1.602,48.3663,102.2617,299.0622,5.5173,5.6387,2.3598,3.3734,4.2058
1162.375,1.631,51.2084,111.2849,302.9539,5.0653,5,2.3369,3.106,3.8604
1162.5,1.659,54.164,120.5265,307.0567,4.7347,4.2721,2.3272,2.8715,3.5877
1162.625,1.688,58.6386,123.4223,304.9871,4.8092,4.3604,2.3364,2.9157,3.664
1162.75,1.716,59.0716,117.1139,302.9024,4.9392,4.7235,2.3458,3.0347,3.7973
1162.875,1.744,58.1492,107.0217,302.109,5.1651,5.0595,2.3409,3.1736,3.9515
1163,1.773,58.5904,98.8068,302.8546,5.3832,5.1829,2.3119,3.3076,4.1127
1163.125,1.801,61.3329,97.8585,305.4382,5.3358,5.127,2.2713,3.2327,4.0567
1163.25,1.83,63.7248,101.8356,314.614,4.7475,4.6444,2.2515,2.7879,3.5177
1163.375,1.858,65.2762,104.8941,322.7924,4.2589,3.9079,2.2491,2.4827,3.0836
1163.5,1.886,69.8422,105.7344,330.701,3.9118,3.2637,2.2505,2.2646,2.8046
1163.625,1.915,74.2019,109.2599,338.4487,3.6748,2.948,2.2478,2.108,2.5554
1163.75,1.943,75.114,114.4526,342.3573,3.5635,2.7906,2.2417,2.0215,2.4575
1163.875,1.972,74.47,117.23,341.8986,3.5618,2.7329,2.2346,2.0262,2.4673
1164,2,69.9453,119.5124,346.1925,3.5036,2.737,2.2558,1.967,2.3929
1164.125,2.062,68.3623,112.5331,336.0064,3.7194,3.0115,2.2988,2.1377,2.6334
1164.25,2.125,66.4845,106.5406,323.2242,4.2245,3.4685,2.3505,2.4434,3.0495
1164.375,2.188,63.72,102.6492,312.0329,4.8254,4.0553,2.4012,2.8607,3.6218
1164.5,2.25,60.6456,98.6717,303.8649,5.3428,4.7266,2.4358,3.2396,4.1053
1164.625,2.312,56.147,94.6745,292.9802,6.1093,6.004,2.4565,3.6715,4.7293
1164.75,2.375,56.0954,87.5365,282.294,7.071,7.6116,2.4641,4.0433,5.3475
1164.875,2.438,55.5648,81.9152,277.7886,7.6268,8.2399,2.4628,4.2148,5.5932
1165,2.5,53.0574,81.32,278.0191,7.452,7.7263,2.45,4.2157,5.5566
1165.125,2.562,50.2372,87.9507,277.2161,7.0037,7.3081,2.4255,4.1591,5.42
1165.25,2.625,47.4143,94.6838,280.2207,6.7086,7.3632,2.4115,3.9901,5.1847
1165.375,2.688,44.8595,95.7503,289.2871,6.3812,6.8976,2.416,3.7577,4.8575
1165.5,2.75,43.8196,98.6643,294.7897,5.9673,6.1825,2.4234,3.5624,4.5451
1165.625,2.812,45.4472,106.9637,294.6792,5.7432,6.2159,2.416,3.4455,4.3627
1165.75,2.875,48.0948,119.911,293.3798,5.5499,6.303,2.4029,3.3705,4.2542
1165.875,2.938,51.4744,134.9283,292.0071,5.4382,5.9423,2.3945,3.3557,4.2008
1166,3,56.714,139.8483,291.5477,5.2816,5.1609,2.3996,3.3158,4.1157
1166.125,3.03,59.6008,132.8749,288.9771,5.344,5.1168,2.4157,3.3702,4.197
1166.25,3.06,60.7212,121.3163,285.8189,5.5419,5.396,2.4379,3.4641,4.3845
1166.375,3.089,61.0374,110.0838,282.3569,5.8758,5.9207,2.4608,3.6618,4.6476
1166.5,3.119,61.2573,103.3233,279.316,6.1911,6.5394,2.4753,3.8328,4.8668
1166.625,3.149,61.3123,102.0988,279.7833,6.2445,6.666,2.4589,3.8361,4.9033
1166.75,3.179,63.5908,105.1212,281.1844,6.1592,6.6511,2.4472,3.7798,4.8178
1166.875,3.208,66.2199,105.743,282.3423,6.0897,6.5478,2.4458,3.7331,4.7762
1167,3.238,67.6083,104.7842,285.6994,5.9959,6.2423,2.4529,3.6593,4.6681
1167.125,3.268,67.7595,103.2315,288.3082,5.8892,5.8561,2.4529,3.6021,4.5799
1167.25,3.298,67.9898,101.5535,286.9473,5.9332,5.7201,2.4424,3.6398,4.6438
1167.375,3.327,67.8441,102.5222,284.5894,5.9754,5.8728,2.4352,3.6805,4.7042
1167.5,3.357,65.9381,105.6943,283.2189,5.9588,5.9759,2.4405,3.6836,4.6858
1167.625,3.387,65.0356,104.3561,282.0565,6,5.9567,2.4496,3.7285,4.7392
1167.75,3.417,64.9208,102.6077,281.8643,6.0269,5.9117,2.4512,3.7422,4.7687
1167.875,3.446,65.7539,101.5651,283.1403,6.0042,5.8126,2.444,3.7167,4.7548
1168,3.476,68.1307,100.7815,286.0437,5.9428,5.5855,2.4305,3.6567,4.6727
1168.125,3.506,70.4161,109.7948,289.5949,5.5619,5.2019,2.4314,3.463,4.3599
1168.25,3.536,69.3026,113.3131,290.4997,5.428,5.0778,2.4362,3.4007,4.2604
1168.375,3.565,66.7148,112.7414,289.4026,5.4783,5.1646,2.4397,3.431,4.3237
1168.5,3.595,63.7798,108.288,286.7098,5.7163,5.4176,2.4296,3.5366,4.4898
1168.625,3.625,61.5185,103.3437,283.1686,5.9368,5.7986,2.3858,3.6944,4.7017
1168.75,3.655,61.0442,107.8338,281.0877,5.9609,6.0542,2.3265,3.6987,4.7078
1168.875,3.685,61.2917,116.376,281.8417,5.7097,5.7981,2.2743,3.597,4.5553
1169,3.714,63.0375,127.5283,288.9942,5.3397,5.1521,2.2253,3.3345,4.1858
1169.125,3.744,62.8794,132.3236,300.2711,4.898,4.5134,2.1863,3.0075,3.7659
1169.25,3.774,62.6423,131.7099,309.433,4.5948,4.0421,2.1603,2.7482,3.4621
1169.375,3.804,64.5957,128.7613,314.6761,4.4287,3.7647,2.151,2.6019,3.283
1169.5,3.833,67.4159,124.8647,316.6773,4.3919,3.7736,2.1715,2.5604,3.2413
1169.625,3.863,67.8454,127.6616,309.0321,4.6424,4.0738,2.222,2.7601,3.4912
1169.75,3.893,67.9107,129.8533,301.3191,4.8785,4.3951,2.2636,2.9681,3.7337
1169.875,3.923,67.9499,129.9518,296.0714,5.0644,4.6492,2.2835,3.1025,3.9093
1170,3.952,68.3575,128.1132,294.8752,5.1113,4.7573,2.2729,3.1412,3.9573
1170.125,3.982,70.7357,129.4789,298.2374,5.01,4.6431,2.2478,3.0517,3.8298
1170.25,4.012,71.6395,130.1777,301.97,4.8496,4.4418,2.2312,2.9401,3.7252
1170.375,4.044,73.2135,132.6437,304.5755,4.7352,4.2556,2.23,2.8493,3.6223
1170.5,4.075,74.6398,133.3988,305.3,4.6981,4.1604,2.2443,2.821,3.6001
1170.625,4.106,73.5448,130.8777,302.7101,4.7984,4.2703,2.2783,2.9051,3.6716
1170.75,4.137,71.7117,128.8637,298.6311,4.9674,4.4931,2.3231,3.0333,3.8076
1170.875,4.169,71.1412,125.2218,295.7266,5.0851,4.7015,2.3641,3.1199,3.9344
1171,4.2,71.1412,123.2226,294.5887,5.1499,4.8075,2.3781,3.168,3.9845
1171.125,4.231,71.0897,120.7091,294.5711,5.1707,4.834,2.3551,3.1852,4.0069
1171.25,4.262,71.1584,118.6512,295.9495,5.1363,4.7336,2.3077,3.154,3.9849
1171.375,4.294,71.8815,117.4231,298.4909,5.0468,4.5191,2.248,3.0934,3.894
1171.5,4.325,74.2549,116.206,300.9974,4.9746,4.2896,2.2024,3.0328,3.8307
1171.625,4.356,71.3625,118.7861,301.4083,4.9068,4.2718,2.1729,2.9917,3.7879
1171.75,4.387,67.3849,119.1509,300.5236,4.9402,4.3173,2.176,3.0242,3.8106
1171.875,4.419,64.6754,117.0861,298.2554,5.0554,4.4584,2.1959,3.0992,3.9046
1172,4.45,63.4224,112.7036,295.0461,5.2283,4.6853,2.2181,3.2148,4.0811
1172.125,4.481,61.379,108.535,292.5447,5.4121,4.8618,2.2254,3.3458,4.2459
1172.25,4.512,61.3329,109.6258,290.8628,5.4265,4.9208,2.2179,3.3849,4.2645
1172.375,4.544,62.6114,112.7833,289.6258,5.3739,4.9464,2.2165,3.3745,4.2578
1172.5,4.575,61.8759,117.1517,290.5097,5.2711,4.9279,2.2381,3.3131,4.1553
1172.625,4.606,60.5404,117.3673,291.3283,5.2386,4.8744,2.2785,3.2839,4.1271
1172.75,4.637,60.3328,115.8564,290.4393,5.3028,4.8765,2.3055,3.3212,4.1764
1172.875,4.669,60.9033,116.1347,288.4233,5.3651,4.9641,2.3033,3.3681,4.2559
1173,4.7,63.3399,115.4651,285.9332,5.439,5.0334,2.2696,3.4318,4.3356
1173.125,4.731,65.8714,118.7834,293.9523,5.1714,4.8542,2.2167,3.2009,4.0453
1173.25,4.762,67.4296,120.8664,299.8853,4.9546,4.6919,2.1912,3.0388,3.8201
1173.375,4.794,68.9053,121.3437,302.4179,4.8728,4.5848,2.1954,2.9571,3.7591
1173.5,4.825,71.4711,121.1901,303.0632,4.8468,4.5209,2.2234,2.9466,3.7239
1173.625,4.856,74.3188,122.9468,307.264,4.7209,4.3676,2.2822,2.8196,3.5821
1173.75,4.887,76.2997,121.4774,305.9157,4.7484,4.2945,2.2965,2.8531,3.6265
1173.875,4.919,75.6728,119.6026,307.7302,4.7125,4.1976,2.2779,2.8205,3.581
1174,4.95,73.0658,118.5429,315.8379,4.4607,3.9872,2.2358,2.5921,3.3248
1174.125,4.981,71.2649,119.0719,322.0744,4.2485,3.7643,2.194,2.4258,3.1197
1174.25,5.006,70.9213,120.9414,320.2687,4.3193,3.7427,2.1796,2.4651,3.1498
1174.375,5.022,70.5728,123.0916,316.8117,4.4025,3.8801,2.1991,2.5486,3.2597
1174.5,5.038,66.6735,122.4506,308.718,4.655,4.1472,2.2472,2.7693,3.5213
1174.625,5.054,66.701,120.1939,296.4007,5.0449,4.5792,2.2954,3.0964,3.921
1174.75,5.071,69.8628,119.4924,288.3672,5.2807,4.9714,2.3198,3.3156,4.1927
1174.875,5.087,73.05,120.8697,286.5896,5.3328,5.189,2.3142,3.3461,4.2392
1175,5.103,71.2581,123.291,288.1398,5.2634,5.0897,2.281,3.3004,4.1616
1175.125,5.119,68.4365,120.6715,297.1761,5.0319,4.6826,2.2446,3.0771,3.8852
1175.25,5.135,66.1305,119.1486,304.169,4.8124,4.294,2.2234,2.9008,3.7097
1175.375,5.151,65.7113,118.4097,308.3724,4.6888,4.0492,2.224,2.795,3.5696
1175.5,5.167,66.5773,118.3187,309.0396,4.6656,4.0232,2.2505,2.7708,3.5512
1175.625,5.183,64.5923,118.4653,303.2203,4.8364,4.2604,2.2974,2.9279,3.7376
1175.75,5.199,64.3709,114.5327,294.7759,5.1726,4.6646,2.3189,3.1787,4.0471
1175.875,5.215,64.4692,109.5501,289.7189,5.4326,5.0635,2.3089,3.3869,4.2924
1176,5.231,64.4259,106.8553,288.6651,5.5687,5.2936,2.2777,3.4475,4.3948
1176.125,5.247,65.615,108.4091,289.6238,5.4882,5.2349,2.244,3.4109,4.329
1176.25,5.263,66.347,110.3659,290.594,5.3894,5.0633,2.2208,3.3476,4.24
1176.375,5.279,64.4967,110.4154,291.3755,5.3344,4.8838,2.2136,3.3089,4.2119
1176.5,5.295,61.6835,110.089,292.3419,5.3158,4.7424,2.2281,3.2782,4.1902
1176.625,5.311,64.9813,106.9608,291.3811,5.4059,4.8297,2.2722,3.3453,4.2631
1176.75,5.327,67.3884,102.6492,289.938,5.584,5.0497,2.3277,3.4671,4.4089
1176.875,5.343,68.7747,98.5326,288.1234,5.8373,5.3976,2.3849,3.5717,4.613
1177,5.359,70.7219,95.8879,285.7572,6.0654,5.8721,2.4329,3.6709,4.7885
1177.125,5.375,68.4469,92.7359,284.2146,6.2612,6.1671,2.446,3.7532,4.9196
1177.25,5.391,67.7011,96.9398,283.5922,6.1036,6.1399,2.451,3.7131,4.8278
1177.375,5.407,67.4399,99.7417,283.629,5.9636,5.9761,2.4549,3.6699,4.7255
1177.5,5.423,66.3161,101.1111,284.4529,5.8901,5.8563,2.4591,3.6269,4.6667
1177.625,5.439,63.4808,102.5656,285.611,5.8299,5.9196,2.4596,3.581,4.6063
1177.75,5.455,61.1336,100.0346,286.0475,5.9128,5.986,2.4569,3.6147,4.6588
1177.875,5.471,60.5335,101.1448,286.9779,5.8572,5.9363,2.4454,3.5747,4.6079
1178,5.487,60.7143,103.6351,288.7957,5.715,5.8089,2.4305,3.5054,4.4786
1178.125,5.503,64.2644,107.7759,290.3848,5.526,5.4976,2.4205,3.3958,4.3221
1178.25,5.519,67.1684,111.7096,291.4333,5.3262,5.1903,2.416,3.2968,4.1946
1178.375,5.535,66.191,113.1334,291.8355,5.2615,5.0842,2.4197,3.2757,4.146
1178.5,5.551,58.8929,109.0408,291.143,5.4652,5.4607,2.4334,3.362,4.2749
1178.625,5.567,55.5778,106.0922,290.1102,5.6802,5.9675,2.4237,3.452,4.4065
1178.75,5.583,53.1811,105.3841,290.7963,5.7348,6.2133,2.3836,3.4539,4.4273
1178.875,5.599,52.8044,108.2491,292.3662,5.6308,6.1702,2.3253,3.3755,4.3313
1179,5.615,55.5593,114.0457,293.8297,5.3552,5.8273,2.2686,3.2553,4.1603
1179.125,5.631,59.6661,115.9209,294.6515,5.1944,5.218,2.2475,3.1836,4.0476
1179.25,5.647,59.0097,118.099,295.8742,5.0573,4.7986,2.2448,3.1009,3.9607
1179.375,5.663,59.6675,116.5311,295.7095,5.0634,4.5811,2.226,3.1088,3.977
1179.5,5.679,62.1302,114.5521,294.096,5.1342,4.5569,2.1881,3.156,4.047
1179.625,5.696,63.5943,113.4343,293.5678,5.1557,4.5815,2.1453,3.1778,4.0727
1179.75,5.712,63.8245,112.5061,294.5484,5.1439,4.5222,2.1151,3.1513,4.0566
1179.875,5.728,64.0596,114.248,295.9797,5.0856,4.4042,2.1109,3.1043,3.9808
1180,5.744,66.2336,117.364,298.9365,4.9292,4.2623,2.1291,3.0007,3.84
1180.125,5.76,69.2235,116.7021,302.9049,4.811,4.1041,2.1454,2.907,3.7422
1180.25,5.776,72.1688,115.6781,305.1995,4.7711,4.0333,2.1684,2.847,3.6967
1180.375,5.792,74.3043,114.1675,304.8438,4.801,4.1175,2.2035,2.876,3.7309
1180.5,5.808,74.4679,110.726,301.3894,4.9901,4.4162,2.2534,3.0088,3.8718
1180.625,5.824,72.021,114.9726,298.7272,5.0144,4.6931,2.3208,3.054,3.901
1180.75,5.84,70.5845,118.7225,295.1767,5.0518,4.8936,2.3539,3.1009,3.9712
