"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1315.875,7.846,68.9922,143.9789,330.1082,3.9055,3.8239,2.3843,2.1837,2.9171
1316,7.882,69.1063,141.9963,337.5673,3.8023,3.757,2.2818,2.0884,2.7969
1316.125,7.919,68.7193,143.1851,344.0703,3.6775,3.5318,2.2203,2.0065,2.6952
1316.25,7.956,68.4047,143.6721,343.3067,3.6761,3.3754,2.242,2.0087,2.6978
1316.375,7.993,68.1904,142.6771,342.9283,3.6765,3.2883,2.2846,2.0143,2.7014
1316.5,8.024,68.0261,139.8415,346.4982,3.6495,3.2954,2.3429,1.988,2.6803
1316.625,8.054,67.9287,134.5381,352.5767,3.603,3.4164,2.4037,1.9279,2.6258
1316.75,8.083,67.9426,133.4531,347.8164,3.6798,3.5007,2.4041,1.9914,2.6881
1316.875,8.113,67.9315,133.6745,338.7737,3.7967,3.5879,2.3768,2.0913,2.7815
1317,8.143,67.9927,133.2008,333.0319,3.8707,3.6703,2.393,2.1587,2.894
1317.125,8.173,68.3686,131.9215,322.1367,4.068,3.6027,2.3813,2.3183,3.0692
1317.25,8.202,68.5829,131.0466,314.3286,4.2607,3.5671,2.3707,2.5071,3.2678
1317.375,8.232,68.7388,129.6672,309.3529,4.4047,3.5605,2.3961,2.6292,3.4149
1317.5,8.262,68.6386,127.1296,305.3227,4.5019,3.5893,2.4411,2.7244,3.5453
1317.625,8.292,66.9498,116.5832,298.8107,4.8906,4.4597,2.398,3.0042,3.8587
1317.75,8.321,65.6429,110.1915,295.995,5.1686,5.1232,2.3781,3.1769,4.0578
1317.875,8.351,64.7537,106.8482,293.9295,5.3428,5.5062,2.3887,3.2811,4.2202
1318,8.381,64.2008,106.2164,290.6967,5.4613,5.6612,2.417,3.3804,4.331
1318.125,8.411,64.4848,107.9684,283.7388,5.5129,5.7102,2.4628,3.489,4.4865
1318.25,8.44,64.8356,106.7658,280.1946,5.6077,5.8524,2.4328,3.5734,4.5837
1318.375,8.47,64.8985,103.6687,277.5645,5.7794,6.2053,2.3652,3.6848,4.7057
1318.5,8.5,64.7186,100.6157,277.5522,5.9319,6.544,2.3114,3.73,4.7926
1318.625,8.53,64.5126,105.2031,283.6535,5.5831,5.7881,2.3818,3.533,4.5335
1318.75,8.56,64.7771,111.1274,288.4032,5.2418,4.9508,2.4624,3.3195,4.246
1318.875,8.589,65.3172,117.1281,292.976,4.9834,4.3049,2.5208,3.1134,4.0162
1319,8.619,65.8824,121.7776,295.8661,4.8764,4.1838,2.5282,3.0061,3.8684
1319.125,8.649,66.6814,121.8354,291.6714,4.9699,4.3562,2.5091,3.1048,3.9789
1319.25,8.679,66.7538,119.4752,287.4609,5.0893,4.4349,2.4902,3.2113,4.1459
1319.375,8.708,66.413,116.8531,284.3763,5.1861,4.5984,2.4825,3.3175,4.265
1319.5,8.738,66.0717,115.889,284.0631,5.2317,4.7887,2.5097,3.3504,4.2957
1319.625,8.768,65.4436,120.3358,287.4948,5.1313,4.9903,2.5162,3.2479,4.1554
1319.75,8.798,65.1418,119.0624,286.6392,5.1553,4.996,2.5227,3.2731,4.1909
1319.875,8.827,64.9692,112.8773,283.882,5.2859,4.9579,2.5319,3.3904,4.3476
1320,8.857,64.6184,104.3887,281.471,5.514,5.0959,2.5208,3.5563,4.5454
1320.125,8.887,63.2626,102.8541,277.8893,5.7071,5.6702,2.4661,3.6578,4.6709
1320.25,8.917,62.5638,107.755,276.9933,5.6394,5.836,2.456,3.6193,4.611
1320.375,8.946,62.1907,114.3317,278.334,5.5229,5.8845,2.468,3.5409,4.5113
1320.5,8.976,62.1127,119.0973,280.7118,5.3917,5.8289,2.4745,3.4447,4.4135
1320.625,9.006,62.4012,117.4105,287.9032,5.242,5.4668,2.4647,3.2945,4.2184
1320.75,9.034,62.5304,114.4049,290.3466,5.2119,5.2537,2.4532,3.2753,4.1613
1320.875,9.063,62.6178,111.4876,290.4572,5.2319,5.1401,2.4445,3.289,4.1842
1321,9.091,62.7419,109.8436,290.0088,5.2884,5.1873,2.4374,3.3288,4.2399
1321.125,9.119,63.5259,108.9563,287.8926,5.3813,5.3225,2.4408,3.3801,4.3325
1321.25,9.148,64.0338,107.0531,287.2472,5.4443,5.3997,2.4606,3.4156,4.4004
1321.375,9.176,64.3957,103.7128,287.158,5.5189,5.4861,2.4832,3.4709,4.457
1321.5,9.205,64.6685,99.7141,287.321,5.6339,5.4124,2.4893,3.5177,4.5429
1321.625,9.233,64.908,104.9785,288.587,5.4038,5.0845,2.4637,3.4182,4.3677
1321.75,9.261,64.9859,112.7401,289.7176,5.1794,4.8702,2.4634,3.2743,4.1818
1321.875,9.29,64.8634,119.414,291.1598,5.0347,4.6397,2.4767,3.1592,4.0439
1322,9.318,64.4625,121.4493,292.3502,4.9731,4.4118,2.4782,3.1018,3.9852
1322.125,9.347,60.5993,112.3543,290.0493,5.221,5.1951,2.4341,3.2949,4.1922
1322.25,9.375,58.4795,106.1796,288.5961,5.4947,5.6517,2.4208,3.4252,4.3995
1322.375,9.403,57.4745,102.5969,286.977,5.6026,5.7841,2.4421,3.4943,4.5096
1322.5,9.432,56.8564,101.5908,284.8443,5.688,5.8845,2.4763,3.5469,4.5863
1322.625,9.46,58.7412,103.2204,286.0772,5.5857,5.7592,2.4439,3.5026,4.511
1322.75,9.489,60.1026,104.4848,287.2644,5.5241,5.5571,2.4393,3.4611,4.4522
1322.875,9.517,60.9379,106.0323,287.3794,5.4752,5.4009,2.4554,3.4279,4.4128
1323,9.545,61.7341,109.0498,287.0949,5.365,5.2786,2.4689,3.387,4.3439
1323.125,9.574,63.3238,121.5428,291.3977,5.0288,4.9218,2.4519,3.151,4.0198
1323.25,9.602,64.4569,127.7722,294.4141,4.9092,4.7303,2.4773,3.0139,3.8929
1323.375,9.631,65.3601,130.322,296.1757,4.8493,4.5819,2.5097,2.9534,3.8227
1323.5,9.659,66.0606,130.1725,296.9741,4.8281,4.4467,2.5078,2.9322,3.7848
1323.625,9.688,66.8986,127.8858,301.0755,4.7546,4.5762,2.4769,2.8719,3.7135
1323.75,9.716,67.202,128.942,302.399,4.7145,4.6106,2.5032,2.8314,3.689
