"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1266.25,2.659,39.8952,134.0849,300.6093,7.3894,8.0123,5.8368,7.7382
1266.375,2.716,39.0858,145.9814,292.5227,7.056,7.8648,3.6067,5.0398
1266.5,2.773,37.0184,150.7186,279.9798,5.8386,6.7965,3.5146,5.1173
1266.625,2.83,34.2229,145.3006,288.7868,5.4634,6.3946,3.6194,5.0531
1266.75,2.886,29.502,133.6057,297.1332,5.835,6.7154,3.5737,4.7115
1266.875,2.943,24.1522,121.475,297.8963,6.0761,6.9277,3.4084,4.5565
1267,3,15.805,107.2947,284.5637,6.3617,7.2119,3.227,5.257
1267.125,3.033,5.7303,89.6722,283.61,7.4855,8.3852,3.2921,6.0493
1267.25,3.066,-0.9672,81.5349,290.2255,8.6086,9.6502,3.1075,5.8769
1267.375,3.099,-8.399,76.6356,289.0176,11.4015,12.7982,3.0852,6.5369
1267.5,3.132,-11.415,70.947,289.4813,14.8939,16.3992,3.1863,7.0351
1267.625,3.164,-12.0722,62.0331,285.9846,21.53,22.8777,3.3395,7.8324
1267.75,3.197,-9.1211,58.1386,261.9454,25.7931,26.9729,3.5252,8.4924
1267.875,3.23,-4.5151,59.0924,259.7242,30.2464,31.0564,3.5148,8.5277
1268,3.263,5.6208,65.3808,285.9126,29.6858,30.0711,3.3958,8.1586
1268.125,3.296,14.3806,71.5005,297.3954,20.4314,20.8494,3.4219,8.1458
1268.25,3.329,28.7261,80.5144,284.2481,11.4396,11.8763,4.2605,7.8026
1268.375,3.362,39.3245,93.4659,269.1643,7.8435,8.2303,3.6014,5.3509
1268.5,3.395,45.1671,104.1631,279.5746,5.9652,6.3165,2.9719,4.4908
1268.625,3.428,49.6522,116.7144,287.3157,4.2629,4.5634,2.87,4.1257
1268.75,3.461,50.6189,120.8079,298.8892,3.8992,4.2392,2.5792,3.7386
1268.875,3.493,50.2426,125.1687,306.51,4.1655,4.3013,2.3986,3.5594
1269,3.526,48.7783,120.1789,295.2294,4.4163,4.5641,2.405,3.6268
1269.125,3.559,46.5919,105.9264,293.8527,5.1295,5.2639,2.523,3.8688
1269.25,3.592,43.9502,98.5196,284.8592,6.5413,6.5829,2.8873,4.5179
1269.375,3.625,41.9314,94.4622,276.5022,7.6138,7.6371,3.5034,5.2001
1269.5,3.658,41.8504,93.9235,284.773,7.7361,7.7812,3.5871,5.701
1269.625,3.691,43.7574,99.2469,285.9415,7.1198,7.2812,3.9554,6.1738
1269.75,3.724,46.1817,106.8701,285.8882,6.3131,6.5579,3.4974,4.9688
1269.875,3.757,48.6748,111.1963,279.1755,5.4129,5.7091,2.6868,4.05
1270,3.789,49.9004,110.756,284.6526,4.7041,4.9722,2.6057,3.805
1270.125,3.822,50.3608,114.9064,294.8932,4.6435,4.7643,2.712,3.9503
1270.25,3.855,50.3786,118.5134,296.7204,4.7872,4.7824,2.7415,3.8742
1270.375,3.888,50.1059,118.47,307.2283,4.9419,4.8657,2.5394,3.7632
1270.5,3.921,49.3905,116.7824,298.3835,5.1039,4.9885,2.701,4.0225
1270.625,3.954,48.2072,110.7835,290.6948,5.3607,5.2105,2.9079,4.2938
1270.75,3.987,46.639,106.6631,287.0711,5.8434,5.6438,3.2338,4.7078
1270.875,4.013,45.2256,106.4832,279.751,6.0967,5.8864,3.3327,4.8743
1271,4.036,43.142,106.463,273.2685,6.5083,6.2815,3.5445,5.1634
1271.125,4.058,40.3782,100.0055,271.376,6.9174,6.7086,3.5951,5.2581
1271.25,4.08,38.5499,94.3413,279.074,7.2461,7.041,3.9592,5.6744
1271.375,4.103,36.7524,89.6446,287.5178,7.6825,7.455,4.2193,6.0595
1271.5,4.125,36.8702,88.3814,291.765,8.2421,7.889,3.9485,6.2697
1271.625,4.147,38.4534,90.3438,294.8606,8.7299,8.2163,4.0801,6.5413
1271.75,4.17,41.1967,93.1369,293.7858,9.1269,8.4493,4.3168,6.4415
1271.875,4.192,43.7356,99.3627,293.5623,8.6464,8.0363,5.0041,6.6623
1272,4.214,47.7507,107.9387,288.3784,7.2411,6.8515,4.9834,6.6921
1272.125,4.237,50.2316,114.8291,288.3642,6.395,6.1177,4.5252,5.8582
1272.25,4.259,52.6559,121.1372,293.8215,5.7005,5.5378,2.9521,4.0976
1272.375,4.281,54.1585,125.8426,299.329,5.1949,5.0483,2.7182,3.917
1272.5,4.304,54.6103,125.877,292.3293,5.4138,5.1343,2.9484,4.1892
1272.625,4.326,55.1126,122.4699,290.117,5.8296,5.355,2.9586,4.2944
1272.75,4.348,55.8272,122.321,287.294,5.8838,5.3627,3.8995,5.2895
1272.875,4.371,56.6034,124.6735,285.5603,5.5669,5.1256,4.7376,5.5572
1273,4.393,57.5859,130.9966,303.0152,5.0768,4.7429,2.6378,3.752
1273.125,4.415,57.897,136.212,310.7502,4.4292,4.2305,2.2908,3.3391
1273.25,4.437,57.793,142.5816,317.5748,3.9398,3.8099,2.2109,3.1789
1273.375,4.46,57.7227,140.351,320.4812,3.8257,3.6712,2.1068,3.1684
1273.5,4.482,57.8049,137.1138,323.6276,3.7596,3.6096,2.0288,3.1138
1273.625,4.504,58.1128,131.9912,317.9927,3.7644,3.6371,2.0786,3.277
1273.75,4.527,58.327,128.1201,317.275,3.8979,3.7617,2.1081,3.2677
1273.875,4.549,58.4598,132.6314,313.9639,4.1901,4.0437,2.1541,3.2842
1274,4.571,58.3855,130.5287,306.0893,4.3794,4.238,2.2797,3.5363
1274.125,4.594,58.2365,128.7078,288.793,4.884,4.6778,2.8113,3.9303
1274.25,4.616,58.1693,124.3477,284.1367,5.5254,5.2236,2.7453,4.0839
1274.375,4.638,58.342,119.1104,281.4372,5.8604,5.5364,3.3595,4.9847
1274.5,4.661,58.7175,117.3053,271.1646,5.8435,5.5548,4.0689,5.2827
1274.625,4.683,59.2538,122.1627,276.5752,5.8603,5.5837,3.6402,4.8191
1274.75,4.705,59.8273,127.6034,283.0652,5.5494,5.3495,3.3033,4.4728
1274.875,4.728,60.4359,131.2993,287.9439,4.866,4.7796,2.8538,4.1069
1275,4.75,60.8094,130.1482,301.4596,4.4824,4.4647,2.6052,3.7971
1275.125,4.772,60.8351,131.2876,312.0644,4.3742,4.3395,2.3769,3.5678
1275.25,4.795,60.6995,133.9234,302.2899,4.4131,4.3603,2.4815,3.6251
1275.375,4.817,60.5541,131.4335,295.0177,4.5533,4.4562,2.6189,3.8116
1275.5,4.839,60.4636,129.5359,290.0542,4.7532,4.6168,2.7092,4.073
1275.625,4.862,60.3818,128.1943,289.9249,4.7431,4.6319,2.7075,3.9751
1275.75,4.884,60.2256,134.8564,297.6608,4.4405,4.4313,2.4756,3.6899
1275.875,4.906,60.0312,135.9886,306.0436,4.1818,4.2207,2.2861,3.55
1276,4.929,59.7443,132.6761,312.2453,3.931,4.027,2.0893,3.2585
1276.125,4.951,59.4684,132.8228,324.2469,3.8104,3.9295,1.9582,3.094
1276.25,4.973,59.0945,132.7593,317.9033,3.7589,3.907,1.7119,3.2109
1276.375,4.996,58.4527,129.4219,310.8025,3.8203,3.9967,1.7684,3.1897
1276.5,5.012,57.9377,127.8476,310.0633,3.9654,4.1401,1.9742,3.209
1276.625,5.028,57.3622,125.4842,301.8138,4.2037,4.3681,2.0711,3.3282
1276.75,5.044,56.8777,121.0721,298.0904,4.3371,4.5018,2.144,3.5785
1276.875,5.059,56.6864,119.8482,290.1394,4.4061,4.566,2.3992,3.9212
1277,5.075,56.4263,115.7555,292.9182,4.5987,4.772,2.5499,3.8988
1277.125,5.091,56.1671,115.3223,303.7455,4.5597,4.7717,2.0923,3.5106
1277.25,5.106,55.8371,116.6802,295.0889,4.3816,4.6476,2.1302,3.6967
1277.375,5.122,54.8763,117.5822,286.5721,4.2988,4.6124,2.4237,3.9282
1277.5,5.137,53.6333,111.8903,298.0295,4.4675,4.7999,2.3141,3.8281
1277.625,5.153,50.4663,104.0223,294.9658,4.9735,5.3036,2.1769,3.8113
1277.75,5.169,47.6745,100.0403,281.6177,5.5194,5.801,2.2632,4.0835
1277.875,5.184,44.0736,93.3015,269.3947,6.1569,6.3751,2.7777,4.7775
1278,5.2,39.6577,88.0316,276.7814,6.8122,6.9827,3.918,6.098
1278.125,5.216,35.4177,84.269,284.8599,6.923,7.1361,4.0453,5.7986
1278.25,5.231,28.9712,81.4189,279.6128,6.4484,6.8118,3.8983,5.5836
1278.375,5.247,19.0313,79.5828,278.1979,5.9497,6.4369,3.9994,5.5363
1278.5,5.262,8.2226,77.8561,279.0616,6.173,6.6779,3.7719,5.4457
1278.625,5.278,-12.2066,69.3587,276.4872,7.2917,7.7707,3.6109,5.653
1278.75,5.294,-26.9363,62.9263,273.0443,8.5625,9.0042,3.5481,6.2164
1278.875,5.309,-47.2469,48.6569,285.1395,11.2524,11.558,3.482,7.1515
1279,5.325,-59.9732,37.44,303.1584,13.6988,13.9252,3.5365,7.7734
1279.125,5.341,-67.6785,30.0769,313.5885,14.5516,14.9227,3.7622,8.304
1279.25,5.356,-75.1262,26.3306,320.6848,13.2559,14.0746,3.8584,8.2143
1279.375,5.372,-78.2824,27.7443,317.8472,11.5212,12.6612,3.918,8.0421
1279.5,5.387,-79.3436,30.0109,318.8994,9.9056,11.2482,3.7988,7.6815
1279.625,5.403,-78.3567,33.5933,312.1336,9.2867,10.6996,3.4069,7.1411
1279.75,5.419,-75.7716,36.6334,307.4019,9.1617,10.6112,3.0664,6.9462
1279.875,5.434,-69.5882,36.9434,306.1888,9.5859,11.0441,3.1213,6.8372
1280,5.45,-59.7689,41.8289,311.6988,10.4486,11.8439,3.3132,7.1246
1280.125,5.466,-41.6632,49.1697,313.4702,11.5254,12.734,3.3817,7.1761
1280.25,5.481,-26.0075,55.2511,309.8713,10.7217,11.8413,3.3815,7.3068
1280.375,5.497,-4.4531,63.8548,307.3652,8.9149,9.888,3.4039,7.4578
1280.5,5.512,20.6268,84.9196,302.0035,6.9492,7.789,3.3617,6.6484
1280.625,5.528,35.1122,103.7371,297.1809,5.5394,6.3196,2.9032,4.9474
1280.75,5.544,42.6681,113.9124,287.0318,4.4137,5.125,2.6153,4.3879
1280.875,5.559,43.7752,115.9658,283.3811,4.0377,4.6799,2.5814,4.2628
1281,5.575,40.696,116.4852,284.9617,4.0899,4.708,2.5897,4.3103
1281.125,5.591,31.7283,105.5057,274.5558,4.4958,5.2147,2.9862,4.5049
1281.25,5.606,22.9104,93.5107,279.3946,5.3746,6.1599,3.225,4.5758
1281.375,5.622,7.7057,75.0868,277.0835,8.3677,9.3434,3.9354,5.4957
1281.5,5.637,-2.4003,63.062,272.1195,11.1496,12.2936,4.0811,6.45
1281.625,5.653,-13.8946,50.6989,269.5224,14.8127,16.0914,4.9625,9.6065
1281.75,5.669,-26.5845,40.2096,235.1272,19.4449,20.9349,9.4994,14.3218
1281.875,5.684,-34.2847,39.1258,244.5609,19.714,21.4897,6.8325,10.8582
1282,5.7,-44.2974,43.3385,298.3045,15.2429,17.3137,3.736,7.8242
1282.125,5.716,-51.1818,45.598,310.3985,12.4219,14.3598,3.6367,7.7048
1282.25,5.731,-56.3873,45.8925,309.7334,11.6114,13.3053,3.6615,7.7959
1282.375,5.747,-62.7742,46.648,304.4643,10.965,12.3451,3.7245,7.9557
1282.5,5.762,-66.4094,43.212,305.0197,11.0013,12.1946,3.8034,8.0923
1282.625,5.778,-70.9146,40.6653,303.5284,11.3268,12.3389,3.7942,7.9272
1282.75,5.794,-73.4978,38.4642,297.0943,11.3762,12.3391,3.6482,7.8152
1282.875,5.809,-74.4673,38.7165,297.0875,11.1135,12.0911,3.7108,8.0047
1283,5.825,-73.7733,40.6735,304.079,10.9183,11.9446,3.6865,7.9462
1283.125,5.841,-71.6592,40.2052,306.9123,10.7211,11.8753,3.5919,7.8209
1283.25,5.856,-68.2077,40.1715,309.6446,10.416,11.7426,3.6306,7.7266
1283.375,5.872,-63.1619,40.522,304.146,10.518,11.9661,3.5863,7.7653
1283.5,5.887,-57.5686,42.0504,300.7142,11.0505,12.5585,3.6231,7.905
1283.625,5.903,-46.2996,45.2134,300.1973,12.9987,14.5405,3.6503,7.9683
1283.75,5.919,-35.4684,49.9474,300.5578,14.879,16.1373,3.6252,7.9656
1283.875,5.934,-16.4335,60.5586,282.3215,17.5592,18.1395,3.5317,8.0927
1284,5.95,1.5935,68.6938,272.1816,14.8033,15.1713,3.6556,8.4349
1284.125,5.966,16.8433,77.9583,283.927,10.7819,11.2542,3.5991,8.3183
1284.25,5.981,37.02,103.5113,286.1042,6.4328,7.0472,3.1786,6.4354
1284.375,5.997,48.5977,123.9398,317.3911,4.4884,5.0932,2.2153,3.7586
1284.5,6.028,55.6513,129.7979,341.1195,3.5188,4.0605,1.966,3.252
1284.625,6.062,58.8929,127.8479,321.7088,3.3731,3.8016,2.0551,3.3552
1284.75,6.097,60.062,123.9706,304.7079,4.0357,4.2974,2.3871,3.706
1284.875,6.132,60.1901,118.5021,279.9258,5.1135,5.2212,2.8893,4.2676
1285,6.167,59.8158,111.6593,267.7155,5.9103,6.0253,3.4209,4.9399
1285.125,6.201,59.9521,108.7975,272.7052,6.3885,6.5654,3.8179,5.3846
1285.25,6.236,60.5122,106.8766,276.6284,6.5573,6.7837,3.6829,5.1783
1285.375,6.271,61.3995,105.8629,279.3865,6.3682,6.6663,3.3011,4.8153
1285.5,6.306,62.4476,104.0726,286.4048,5.6402,5.985,3.318,4.814
1285.625,6.34,63.1222,108.5122,288.3772,5.3868,5.7317,3.3599,4.6621
