"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1378.875,0.723,75.7348,99.0604,341.1493,3.0895,2.8258,2.2995,1.7774,2.1188
1379,0.731,77.4962,93.4163,332.9563,3.2536,2.8269,2.3337,1.9559,2.3021
1379.125,0.739,78.3298,91.2505,331.0337,3.3089,2.7659,2.3582,2.0088,2.3834
1379.25,0.748,78.6176,90.0927,334.548,3.2621,2.71,2.3731,1.9582,2.3308
1379.375,0.756,79.9844,90.8669,338.4046,3.1877,2.6591,2.3806,1.8925,2.2354
1379.5,0.765,76.2888,95.4467,342.0442,3.0894,2.4801,2.3746,1.7871,2.1381
1379.625,0.773,76.5105,96.2767,353.2688,2.9219,2.3111,2.3551,1.6669,2.0029
1379.75,0.782,77.3093,98.0105,358.8128,2.8422,2.22,2.3378,1.6148,1.9415
1379.875,0.79,76.0765,100.1437,360.1354,2.8107,2.1783,2.3222,1.5981,1.9231
1380,0.798,71.2807,101.0612,361.6791,2.7943,2.1511,2.3039,1.585,1.9026
1380.125,0.807,71.9611,104.2223,355.5577,2.8658,2.2625,2.2834,1.6163,1.951
1380.25,0.815,68.545,107.7425,348.015,2.9708,2.4431,2.2726,1.6824,2.0226
1380.375,0.824,66.2999,107.2755,341.7464,3.0777,2.7287,2.2714,1.7485,2.1078
1380.5,0.832,65.7234,103.2096,332.655,3.2902,3.2084,2.2676,1.9227,2.3229
1380.625,0.84,64.3744,96.4201,318.8317,3.8111,3.7231,2.2391,2.3403,2.8266
1380.75,0.849,63.3863,88.3655,311.1819,4.1956,3.9072,2.1954,2.7231,3.3986
1380.875,0.857,63.9388,85.427,311.3072,4.3222,3.832,2.1592,2.7476,3.5559
1381,0.866,64.2183,87.9037,315.0004,4.0783,3.6213,2.1483,2.5764,3.2581
1381.125,0.874,65.6986,93.3319,322.3073,3.68,3.1933,2.1808,2.2692,2.7183
1381.25,0.882,65.7532,96.8241,335.9552,3.266,2.7687,2.2191,1.9176,2.3021
1381.375,0.891,64.3566,97.9813,352.8102,3.017,2.4978,2.2534,1.7161,2.0572
1381.5,0.899,66.0178,100.6274,359.4706,2.9397,2.5193,2.2992,1.6653,1.9856
1381.625,0.908,67.47,102.6187,354.3746,3.0044,2.7822,2.2923,1.6962,2.0278
1381.75,0.916,67.9959,102.525,348.6474,3.0888,3.0015,2.2881,1.753,2.0959
1381.875,0.924,68.4722,99.699,341.6738,3.2329,3.198,2.2869,1.846,2.2091
1382,0.933,68.9387,95.6061,333.5705,3.4263,3.3707,2.2928,2.0493,2.4565
1382.125,0.941,68.0058,97.2926,328.7511,3.5878,3.3592,2.3208,2.1342,2.6003
1382.25,0.95,69.3488,101.2508,329.7689,3.542,3.1777,2.3363,2.0801,2.5531
1382.375,0.958,69.2529,106.3012,336.7721,3.401,3.0859,2.3343,1.9417,2.3769
1382.5,0.966,65.7565,109.0558,336.1819,3.4333,3.1984,2.3039,1.9804,2.4111
1382.625,0.975,63.6047,109.3169,330.0681,3.6078,3.3274,2.2474,2.1036,2.5844
1382.75,0.983,63.7486,109.6836,333.3775,3.5601,3.3405,2.1948,2.0644,2.5426
1382.875,0.992,62.9447,109.7527,346.5239,3.4094,3.3125,2.165,1.9124,2.3151
1383,1,61.3999,108.4833,352.4617,3.4279,3.3707,2.1893,1.8784,2.2788
1383.125,1.026,65.1819,112.4289,350.1926,3.4069,3.4725,2.2467,1.8959,2.3004
1383.25,1.052,68.0323,115.017,347.5079,3.4434,3.5665,2.2805,1.9243,2.3282
1383.375,1.078,68.4292,115.1827,340.8154,3.5471,3.6344,2.2787,2.0166,2.4388
1383.5,1.104,66.5173,113.6698,323.8854,3.9672,3.6772,2.2419,2.3411,2.9071
1383.625,1.13,67.2169,109.3017,317.2237,4.3418,3.9497,2.1945,2.5692,3.1922
1383.75,1.156,67.2897,104.4705,311.2974,4.6095,3.8736,2.2018,2.7919,3.4893
1383.875,1.182,67.6006,101.9443,311.1093,4.6486,3.8134,2.2407,2.8243,3.5495
1384,1.208,67.7941,100.5344,311.6566,4.7222,4.1606,2.3109,2.8424,3.5859
1384.125,1.234,66.9893,96.7585,299.4861,5.4673,5.0165,2.3837,3.4368,4.2639
1384.25,1.26,66.9275,91.4701,286.558,6.1546,5.5026,2.3889,3.8686,4.9811
1384.375,1.286,67.5378,82.2763,285.5608,6.568,5.4836,2.3617,4.0799,5.2595
1384.5,1.313,64.3274,77.6913,281.838,6.9014,6.0604,2.346,4.2856,5.5806
1384.625,1.339,62.1333,82.5496,276.4425,6.9488,6.5795,2.3719,4.411,5.6222
1384.75,1.365,62.346,90.221,277.0658,6.6341,6.6047,2.4038,4.2561,5.4245
1384.875,1.391,62.9927,97.1542,282.2527,6.2396,6.3824,2.4144,3.9401,5.03
1385,1.417,60.09,99.233,280.6745,6.3071,6.631,2.3775,3.9708,5.0389
1385.125,1.443,58.7106,100.7447,279.3393,6.4234,7.0464,2.3628,4.0037,5.0576
1385.25,1.469,58.6858,104.7634,280.0167,6.3257,7.0517,2.3726,3.925,4.9478
1385.375,1.495,59.8122,108.9569,283.7767,6.0311,6.7936,2.403,3.7305,4.733
1385.5,1.521,61.0195,110.3808,289.5116,5.8268,6.5571,2.4418,3.5809,4.5122
1385.625,1.547,58.3391,106.4679,288.4835,6.0316,6.8816,2.4322,3.6624,4.6344
1385.75,1.573,56.9938,104.3775,290.0976,6.1131,7.0852,2.3521,3.6674,4.6248
1385.875,1.599,56.7871,101.6961,292.4892,6.0359,6.8861,2.2707,3.6185,4.5999
1386,1.625,57.2948,102.615,294.7233,5.8163,6.3726,2.2162,3.5287,4.462
1386.125,1.651,58.5601,106.6189,299.7334,5.4024,5.6466,2.2083,3.2986,4.0911
1386.25,1.677,61.5786,109.9249,307.0112,4.9628,5.0193,2.2249,3.0051,3.7364
1386.375,1.703,67.0135,114.9285,312.189,4.6651,4.7955,2.2425,2.7699,3.4845
1386.5,1.729,69.5936,116.2107,308.4734,4.7898,4.6943,2.2384,2.8846,3.6016
1386.625,1.755,69.5347,113.4965,310.9903,4.6963,4.6201,2.2229,2.8066,3.5323
1386.75,1.781,68.4971,111.7988,313.7736,4.6087,4.5511,2.203,2.7281,3.4221
1386.875,1.807,66.4124,111.6151,315.3292,4.5422,4.4451,2.1845,2.6632,3.3561
1387,1.833,63.0539,111.9021,317.2908,4.4622,4.2523,2.1787,2.597,3.2691
1387.125,1.859,68.5483,115.2494,325.3785,4.0589,3.8121,2.173,2.3541,2.9161
1387.25,1.885,70.4934,116.7648,327.9561,3.9138,3.5855,2.1557,2.2944,2.8463
1387.375,1.911,70.4338,117.1701,328.0894,3.8959,3.3867,2.1313,2.2814,2.8329
1387.5,1.938,69.8318,117.8958,329.6041,3.8377,3.1179,2.1127,2.2381,2.7739
1387.625,1.964,68.4001,118.9748,336.0348,3.6603,2.9077,2.1289,2.1144,2.5902
1387.75,1.99,65.2702,117.3211,340.8329,3.6061,2.9696,2.1802,2.0465,2.4835
1387.875,2.031,63.8246,115.3819,338.0251,3.6989,3.3393,2.2679,2.1114,2.5718
1388,2.083,67.7379,109.2107,329.2942,4.0854,4.0509,2.3588,2.3151,2.9033
1388.125,2.135,69.8937,97.8145,314.0573,5.3086,5.8954,2.423,3.0075,3.7874
1388.25,2.188,66.2923,84.6353,293.857,8.0307,9.554,2.4641,3.8741,5.2318
1388.375,2.24,57.4387,71.8611,271.9345,12.3635,14.5677,2.4814,4.4156,6.3651
1388.5,2.292,46.0016,65.6818,260.4537,14.3918,17.0619,2.4752,5.0735,7.2042
1388.625,2.344,45.3791,71.459,260.6432,12.9829,15.1197,2.4591,5.0997,7.1411
1388.75,2.396,47.1941,79.5498,263.3975,10.7544,12.765,2.4451,4.8817,6.754
1388.875,2.448,50.8798,88.1597,268.6006,8.5387,10.116,2.438,4.5179,6.0121
1389,2.5,55.8691,95.5751,276.5898,6.7406,7.3504,2.4413,4.0827,5.2161
1389.125,2.552,56.4513,96.8094,284.4051,6.5151,7.2128,2.4532,3.8578,4.9822
1389.25,2.604,56.5026,95.9432,284.6226,6.6524,7.5126,2.4605,3.8689,5.0436
1389.375,2.656,55.7378,93.7292,283.4183,6.8044,7.742,2.4565,3.934,5.1563
1389.5,2.708,53.461,93.6406,283.1141,6.738,7.4825,2.4348,3.931,5.1439
1389.625,2.76,50.4994,103.0148,290.8759,5.9656,6.4544,2.4004,3.6038,4.5688
1389.75,2.812,49.2616,118.6661,303.6406,5.0917,5.4775,2.3711,3.0645,3.8443
1389.875,2.865,50.2067,133.9819,310.2593,4.7592,5.306,2.3492,2.8129,3.5373
1390,2.917,50.5599,138.6451,313.5778,4.8561,6.0246,2.346,2.7801,3.4911
1390.125,2.969,45.5782,120.5717,314.6483,5.8603,8.3652,2.3486,2.8653,3.6192
1390.25,3.013,37.5202,93.6554,309.848,9.916,12.6006,2.3547,3.5899,4.8725
1390.375,3.046,27.785,65.9954,301.0799,16.6482,19.5262,2.3674,3.8697,6.2028
1390.5,3.079,18.1226,47.1577,295.5486,26.1197,30.2644,2.3898,3.9614,7.0572
1390.625,3.112,3.9042,41.3192,283.6128,31.3209,35.0981,2.4164,5.1967,7.8318
1390.75,3.145,-3.3457,40.587,276.8532,29.655,33.9728,2.4243,4.9408,7.7534
1390.875,3.178,-6.4948,42.2551,274.4968,25.3878,30.2067,2.4182,4.4317,7.4974
1391,3.211,-8.5854,46.0392,274.5446,21.2283,25.4454,2.4062,4.2869,7.1041
1391.125,3.243,-10.4732,55.0696,277.0814,16.7546,19.5992,2.402,4.2036,6.5288
1391.25,3.276,-7.7419,64.9389,285.0072,13.1511,15.264,2.4076,3.9376,6.0263
1391.375,3.309,-1.8548,71.9507,288.6333,10.6841,12.4409,2.4107,3.8975,5.755
1391.5,3.342,-1.351,75.4839,285.9875,9.4768,11.0337,2.405,3.9244,5.6494
1391.625,3.375,-0.8813,73.4059,284.1502,9.5205,10.9637,2.3945,3.9458,5.695
1391.75,3.408,-0.1784,69.5264,285.2269,9.9992,11.4706,2.3866,3.9174,5.736
1391.875,3.441,-3.9113,66.4115,287.4783,10.821,12.3063,2.3822,3.8821,5.7888
1392,3.474,-9.2007,63.0287,289.6525,11.6426,13.0722,2.3822,3.8674,5.8508
1392.125,3.507,-12.0432,60.7087,292.1098,12.5808,13.9732,2.3803,3.8278,5.9264
1392.25,3.539,-12.3945,57.7455,293.7612,13.5488,15.0542,2.3758,3.8136,6.036
1392.375,3.572,-12.1159,54.0585,294.8252,14.3708,16.2192,2.3699,3.7981,6.1605
1392.5,3.605,-12.9651,49.8402,295.9401,15.2442,17.3294,2.3652,3.7951,6.2745
1392.625,3.638,-9.0624,44.8137,297.9536,15.8135,17.9336,2.3681,3.7782,6.3194
1392.75,3.671,-2.651,41.8494,297.0416,15.2693,17.2063,2.374,3.762,6.2845
1392.875,3.704,3.2916,41.842,295.8677,15.1077,16.9666,2.3831,3.7618,6.2827
1393,3.737,6.9121,47.3864,294.9148,14.8225,16.6402,2.398,3.7801,6.2644
1393.125,3.77,9.7156,59.0481,292.1864,12.8875,14.2612,2.4195,3.8112,5.9656
1393.25,3.803,16.6473,71.4357,288.2707,9.8993,11.3698,2.4377,3.8587,5.6613
1393.375,3.836,29.2676,85.2565,285.9776,8.183,9.733,2.4516,3.8764,5.346
1393.5,3.868,39.7662,95.8112,285.2804,6.9428,8.3271,2.4617,3.8236,5.0369
1393.625,3.901,44.8482,105.2584,283.4817,6.1738,6.9467,2.4661,3.7025,4.7493
1393.75,3.934,49.3096,112.8605,282.9578,5.7624,5.9955,2.462,3.5908,4.5694
1393.875,3.967,53.2599,116.5295,284.1874,5.5987,5.619,2.4522,3.5145,4.452
1394,4,53.4279,113.9103,285.1283,5.6736,5.8668,2.4442,3.5225,4.4744
1394.125,4.045,42.2429,104.051,286.017,6.2566,7.2237,2.4323,3.671,4.6996
1394.25,4.089,31.164,91.5512,286.4467,7.5177,9.0326,2.424,3.8352,5.1774
1394.375,4.134,26.5356,79.6568,286.6332,9.3502,11.0538,2.4192,3.8758,5.5449
1394.5,4.179,28.6881,70.4523,286.7397,11.2682,13.0577,2.4144,3.8618,5.8254
1394.625,4.223,26.6736,64.5511,286.5481,12.4938,14.242,2.3931,3.8532,5.9293
1394.75,4.268,27.1383,62.9837,285.9353,11.9805,13.5891,2.3348,3.8602,5.9132
1394.875,4.313,34.1699,68.5698,285.8402,10.271,11.6214,2.2652,3.8638,5.7095
1395,4.357,44.1658,80.4256,287.5312,8.2433,9.2916,2.2103,3.848,5.3599
1395.125,4.402,48.5365,93.6994,288.4375,6.6225,7.3377,2.1959,3.7467,4.9352
1395.25,4.446,50.9867,105.3307,288.4835,5.7721,5.793,2.2094,3.5361,4.4951
1395.375,4.491,55.7094,114.9568,289.5624,5.3157,4.7231,2.2423,3.3373,4.2186
1395.5,4.536,54.6915,119.0202,290.5709,5.2074,4.3855,2.298,3.2496,4.0961
1395.625,4.58,56.8946,118.7246,287.6806,5.2912,4.4983,2.3483,3.3087,4.2288
1395.75,4.625,58.9256,115.3881,285.679,5.4057,4.7675,2.3872,3.4146,4.3285
1395.875,4.67,58.6891,109.5006,284.5987,5.5974,5.1728,2.4076,3.5207,4.4708
1396,4.714,54.8834,102.2933,283.0324,5.8915,5.7225,2.4003,3.6695,4.6869
1396.125,4.759,52.4074,100.4764,278.9003,6.155,6.3163,2.353,3.8119,4.8625
1396.25,4.804,55.2869,101.2073,279.6012,6.0988,6.2243,2.3173,3.7768,4.8325
1396.375,4.848,58.8337,106.6081,289.8136,5.6681,5.6758,2.3088,3.474,4.4002
1396.5,4.893,60.1198,114.8591,307.1127,4.8742,4.9192,2.3214,2.9279,3.7047
1396.625,4.938,60.3249,121.6009,322.5318,4.271,4.2157,2.3267,2.4285,3.1008
1396.75,4.982,63.1564,126.2726,332.4156,3.9511,3.6868,2.308,2.216,2.859
1396.875,5.01,66.2014,127.3111,335.0903,3.8957,3.4792,2.2533,2.1761,2.7965
1397,5.028,65.032,130.0647,331.0211,3.9404,3.5408,2.2097,2.2333,2.8636
1397.125,5.045,64.2745,131.9756,318.1443,4.2888,3.7262,2.1872,2.4861,3.1735
1397.25,5.063,64.3274,134.2317,305.1308,4.6317,3.9536,2.1846,2.7855,3.5708
1397.375,5.08,63.4651,137.8512,296.9707,4.8803,4.181,2.2048,2.9761,3.7829
1397.5,5.097,59.6501,141.0252,297.2839,4.8849,4.2803,2.246,2.9703,3.7843
1397.625,5.115,60.2786,150.195,297.898,4.9121,4.1479,2.3164,2.9743,3.8014
1397.75,5.132,59.9792,152.9041,298.0404,4.9161,4.1242,2.3731,2.9834,3.8295
1397.875,5.149,60.6497,150.2415,298.1445,4.9267,4.2095,2.4097,2.9694,3.787
1398,5.167,64.0496,143.5336,297.6699,4.8917,4.3855,2.4202,2.959,3.7807
1398.125,5.184,67.9651,132.9328,293.164,5.0057,4.6342,2.3986,3.0818,3.9348
1398.25,5.201,65.0188,126.4238,287.2664,5.2152,4.8716,2.3804,3.2703,4.1484
1398.375,5.219,60.9213,125.4735,284.3417,5.3049,5.0251,2.372,3.3559,4.2596
1398.5,5.236,58.7437,124.1079,286.0804,5.2869,5.0971,2.3787,3.324,4.2111
1398.625,5.253,58.2045,122.0417,288.5956,5.2445,5.0333,2.393,3.2818,4.1516
1398.75,5.271,57.7646,119.7137,288.351,5.2611,4.9728,2.3942,3.2997,4.1808
1398.875,5.288,57.7017,114.0015,286.5518,5.3995,5.0451,2.3778,3.3867,4.3128
1399,5.306,58.1119,114.5906,286.7031,5.3743,4.9796,2.3623,3.377,4.2983
1399.125,5.323,60.9616,111.4144,287.6595,5.4214,5.0028,2.3654,3.3875,4.3255
1399.25,5.34,62.2815,108.5888,287.0059,5.5376,5.2599,2.3834,3.4462,4.4064
1399.375,5.358,60.8029,106.8764,285.2663,5.6677,5.5983,2.4018,3.5188,4.5039
1399.5,5.375,56.2925,105.5867,284.1366,5.7513,5.7191,2.3968,3.5701,4.5637
1399.625,5.392,54.2043,115.8438,284.2226,5.5329,5.7167,2.3686,3.4604,4.411
1399.75,5.41,54.2483,121.9993,284.8311,5.4417,5.7952,2.3407,3.3947,4.3301
1399.875,5.427,54.9843,124.2053,285.372,5.4114,5.7689,2.3198,3.3714,4.2866
1400,5.444,54.493,122.7696,286.6467,5.3397,5.4786,2.3091,3.3253,4.2284
1400.125,5.462,52.7359,120.0025,289.3623,5.2235,5.019,2.312,3.2728,4.1302
1400.25,5.479,53.5966,120.8514,290.592,5.1576,4.8767,2.3226,3.224,4.0622
1400.375,5.497,54.4997,123.7651,290.9954,5.1218,4.9651,2.3392,3.1952,4.032
1400.5,5.514,55.664,126.1161,291.6076,5.1119,5.0836,2.367,3.1708,4.0038
1400.625,5.531,57.4123,125.1618,291.0596,5.1253,5.101,2.3965,3.1936,4.0238
1400.75,5.549,58.398,124.3521,290.1202,5.1465,5.0232,2.4176,3.2094,4.0538
1400.875,5.566,57.5059,125.582,289.901,5.1127,4.8708,2.4263,3.1951,4.0472
1401,5.583,53.3684,128.0462,291.5512,5.0356,4.7178,2.4237,3.1192,3.9666
1401.125,5.601,53.3998,128.0856,292.7133,5.0156,4.6538,2.4162,3.0853,3.945
1401.25,5.618,54.9611,124.2747,292.3696,5.0783,4.9583,2.4108,3.1433,3.9963
1401.375,5.635,54.1705,116.3081,290.6103,5.3471,5.6371,2.405,3.2968,4.1817
1401.5,5.653,48.3866,105.3875,287.827,5.9031,6.6803,2.3974,3.5279,4.5523
1401.625,5.67,41.7262,98.2813,285.3086,6.7089,8.2575,2.3852,3.7151,4.888
1401.75,5.688,36.9826,91.5977,283.5465,7.9853,9.9562,2.3389,3.8282,5.2127
1401.875,5.705,35.6555,88.8573,283.7536,8.0957,9.9221,2.2852,3.8288,5.2515
1402,5.722,38.9161,91.5896,285.9255,7.0403,8.392,2.2436,3.7595,5.0474
1402.125,5.74,46.0109,100.4975,288.4793,6.0972,6.8964,2.2328,3.5777,4.6525
1402.25,5.757,51.1653,111.5546,290.5413,5.4721,5.8763,2.246,3.3441,4.2781
1402.375,5.774,51.1918,121.3246,292.2146,5.0845,4.9352,2.2815,3.1578,4.0173
1402.5,5.792,49.6536,122.6884,289.6695,5.0858,4.4705,2.3243,3.1728,4.0498
1402.625,5.809,51.6218,119.8753,287.4995,5.1986,4.8711,2.3719,3.26,4.167
1402.75,5.826,49.7991,112.6539,285.9142,5.5116,5.8512,2.4044,3.4161,4.3892
1402.875,5.844,42.1661,102.7522,284.7663,6.1429,7.2072,2.419,3.6221,4.6965
1403,5.861,29.74,95.4807,284.4578,6.9834,8.5677,2.4225,3.7618,5.004
1403.125,5.878,24.0372,88.9376,285.5263,8.4169,10.5507,2.4179,3.8041,5.2624
1403.25,5.896,19.2208,83.9152,286.7495,9.7286,12.0574,2.4024,3.8168,5.4528
1403.375,5.913,17.7713,78.375,287.4214,10.6678,12.8962,2.361,3.8135,5.6309
1403.5,5.931,19.4325,73.455,287.8129,10.7142,12.6347,2.2898,3.8025,5.6683
1403.625,5.948,23.8122,76.0719,287.4966,8.914,10.2993,2.2141,3.788,5.442
1403.75,5.965,34.6241,85.6335,286.0945,6.8505,7.3129,2.1679,3.752,5.0672
1403.875,5.983,44.0341,99.5077,291.6434,5.6624,5.3402,2.1524,3.4506,4.4379
1404,6,51.4266,107.6097,297.6445,5.1539,4.3038,2.1536,3.1181,4.0042
1404.125,6.033,58.7612,113.2047,300.9122,4.8743,3.8587,2.1493,2.9678,3.8157
