"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1403.625,0,59.9903,103.0032,320.9824,4.5517,5.1561,2.4447,2.3484,2.7371
1403.75,0.008,58.8342,95.1691,302.4398,6.0728,7.0236,2.471,2.9982,3.5555
1403.875,0.017,57.6454,89.294,280.4447,7.9113,9.3108,2.4937,3.9921,4.7387
1404,0.025,56.79,86.4856,262.5637,9.6168,11.468,2.5073,4.8728,6.1863
1404.125,0.033,56.5167,87.3888,257.1937,10.2167,12.3007,2.5003,5.1412,6.6812
1404.25,0.042,56.9146,90.3832,257.7581,9.7751,11.8675,2.4839,5.0519,6.3798
1404.375,0.05,57.4225,95.0836,264.438,8.4818,10.3867,2.4587,4.6187,5.3645
1404.5,0.058,57.6002,101.0453,279.2545,6.6344,8.1978,2.4322,3.8977,4.4013
1404.625,0.067,58.0598,105.5207,297.5667,5.1499,6.3585,2.4193,3.0715,3.551
1404.75,0.075,58.7298,106.6409,309.3844,4.3985,5.3592,2.4205,2.652,3.0633
1404.875,0.083,59.3904,103.514,311.4704,4.4229,5.2819,2.4393,2.6002,3.0258
1405,0.092,59.5821,96.7426,305.2254,5.0185,5.9051,2.4627,2.9146,3.4344
1405.125,0.1,59.0274,90.6397,298.0395,5.6767,6.6573,2.4745,3.2721,3.8057
1405.25,0.109,58.7485,89.3187,296.7336,5.8655,6.9153,2.4721,3.3323,3.8907
1405.375,0.117,59.056,92.985,302.5444,5.4928,6.5443,2.4663,3.0796,3.6238
1405.5,0.125,59.8843,100.7182,315.8626,4.603,5.5498,2.458,2.5272,2.9203
1405.625,0.134,60.7148,107.3195,332.3662,3.6648,4.3956,2.451,2.0159,2.3374
1405.75,0.142,61.2679,110.3244,344.1268,3.0195,3.5397,2.4381,1.8365,2.13
1405.875,0.15,61.5942,109.9999,349.6872,2.7032,3.0665,2.4252,1.7899,2.0991
1406,0.159,61.941,108.0324,351.7822,2.6594,2.9494,2.4205,1.7845,2.0936
1406.125,0.167,61.8537,106.6836,352.2798,2.7824,3.0915,2.4334,1.7894,2.1003
1406.25,0.175,61.7634,104.855,348.9147,2.9354,3.2952,2.451,1.8212,2.1229
1406.375,0.184,61.5935,102.1279,343.7135,3.0703,3.49,2.4632,1.8569,2.1608
1406.5,0.192,61.2212,99.4144,339.1861,3.152,3.6261,2.4604,1.9243,2.2225
1406.625,0.2,60.8619,100.4582,334.2453,3.1613,3.688,2.4522,1.9785,2.3071
1406.75,0.209,60.4967,103.1255,330.786,3.2042,3.7929,2.451,2.0151,2.3487
1406.875,0.217,60.3789,105.5276,328.0866,3.3352,3.9937,2.462,2.0511,2.3927
1407,0.225,60.4857,105.9723,322.4437,3.5773,4.3,2.4815,2.1804,2.5356
1407.125,0.234,60.3867,104.97,317.8222,3.7915,4.5355,2.4886,2.3345,2.707
1407.25,0.242,60.4857,104.1727,317.5352,3.872,4.605,2.485,2.3443,2.7363
1407.375,0.25,60.879,103.6431,318.5725,3.8041,4.5008,2.4728,2.3181,2.6968
1407.5,0.259,61.4829,103.0457,320.5073,3.6125,4.2414,2.458,2.2458,2.6159
1407.625,0.267,61.5057,102.7175,328.9036,3.3685,3.8684,2.4439,2.0507,2.3998
1407.75,0.275,61.7571,103.557,335.7218,3.1723,3.5294,2.4334,1.9383,2.2521
1407.875,0.284,62.7331,105.3227,339.4231,3.0297,3.2721,2.4282,1.8783,2.1713
1408,0.292,63.7795,106.6724,343.1875,2.9266,3.1237,2.4369,1.8174,2.1249
1408.125,0.301,64.0388,104.1718,342.3174,3.006,3.2571,2.4721,1.8452,2.1475
1408.25,0.309,63.8434,98.7774,330.0525,3.4862,3.8548,2.5203,2.0597,2.4273
1408.375,0.317,63.3464,91.9008,308.5941,4.5169,5.0528,2.5665,2.8567,3.3338
1408.5,0.326,63.013,86.0001,284.7388,6.0046,6.7138,2.5942,3.9722,4.6506
1408.625,0.334,63.031,85.3454,270.1619,7.1503,7.9449,2.5853,4.6381,5.3376
1408.75,0.342,63.2311,88.0597,269.9072,7.3902,8.1856,2.5625,4.6249,5.308
1408.875,0.351,63.5574,91.8758,280.1222,6.8123,7.5348,2.5344,4.1782,4.8126
1409,0.359,63.979,94.4713,293.4108,5.7166,6.2931,2.5003,3.5468,4.1464
1409.125,0.367,64.3788,95.3906,307.7481,4.8269,5.1591,2.4456,2.9057,3.3856
1409.25,0.376,64.6801,97.2946,321.823,4.2468,4.3197,2.3852,2.295,2.7255
1409.375,0.384,64.9113,100.9623,332.1659,3.9033,3.7674,2.3355,2.0378,2.3868
1409.5,0.392,65.1538,105.7026,339.1475,3.6916,3.4546,2.3195,1.891,2.1988
1409.625,0.401,65.2099,107.977,342.5562,3.7244,3.521,2.3601,1.8414,2.1604
1409.75,0.409,64.6271,106.4205,335.1348,4.1633,4.042,2.424,1.9774,2.3314
1409.875,0.417,63.7499,102.3196,318.5099,4.9748,4.9603,2.4827,2.4161,2.8706
1410,0.426,62.8104,97.9373,299.2167,5.9946,6.108,2.5097,3.2911,3.8099
1410.125,0.434,62.314,98.1035,289.7938,6.5199,6.7878,2.4792,3.6775,4.3078
1410.25,0.442,62.2947,100.8909,287.9282,6.4025,6.7935,2.4275,3.6822,4.3279
1410.375,0.451,62.7683,104.6527,293.5481,5.7048,6.1427,2.3636,3.3801,3.9529
1410.5,0.459,62.9818,107.9406,306.9848,4.692,5.0597,2.3054,2.7607,3.2142
1410.625,0.467,62.9656,111.0624,323.6542,3.9101,4.1046,2.2707,2.1457,2.5336
1410.75,0.476,63.2747,113.6234,337.6582,3.4301,3.447,2.2573,1.8481,2.197
1410.875,0.484,63.7079,114.4664,349.7832,3.152,3.0182,2.2648,1.6927,2.0577
1411,0.492,63.9198,112.9101,360.1904,2.9771,2.7262,2.296,1.62,1.9805
1411.125,0.501,64.1301,110.4455,362.4757,2.8641,2.5276,2.3336,1.5998,1.962
1411.25,0.509,64.2205,109.2306,362.2941,2.7699,2.3613,2.3512,1.5964,1.9525
1411.375,0.518,64.0983,109.6168,361.9917,2.6798,2.2183,2.3477,1.591,1.9467
1411.5,0.526,64.2875,111.5214,361.0589,2.5836,2.1054,2.3336,1.5854,1.9422
1411.625,0.534,64.3177,112.5383,360.6706,2.5008,2.0471,2.3312,1.5819,1.9431
1411.75,0.543,63.9276,111.8749,361.6346,2.455,2.04,2.3301,1.5738,1.9311
1411.875,0.551,63.8574,110.7408,361.909,2.4627,2.0931,2.3218,1.574,1.9316
1412,0.559,64.1036,111.1634,360.615,2.5298,2.2115,2.3031,1.5822,1.9409
1412.125,0.568,64.1027,114.1898,361.0428,2.6405,2.3835,2.2871,1.5811,1.9422
1412.25,0.576,63.7281,116.7457,362.1429,2.7545,2.5607,2.2819,1.5793,1.9401
1412.375,0.584,63.3395,118.4392,361.4893,2.8645,2.7309,2.2906,1.5847,1.9495
1412.5,0.593,63.3651,119.5955,357.8133,2.9573,2.8787,2.3124,1.6053,1.9767
1412.625,0.601,63.3501,119.8958,356.6512,2.9951,2.9512,2.3418,1.6099,1.9863
1412.75,0.609,63.108,118.8397,355.647,2.9838,2.9549,2.3712,1.6147,1.9889
1412.875,0.618,62.8659,116.235,352.2326,2.9181,2.8852,2.4005,1.6368,2.005
1413,0.626,63.041,112.1687,349.6013,2.8045,2.7466,2.4322,1.6531,2.0233
1413.125,0.634,63.065,107.2882,351.8793,2.6968,2.606,2.4698,1.6373,1.9979
1413.25,0.643,62.8494,102.8753,348.1186,2.6496,2.541,2.5003,1.6766,2.0317
1413.375,0.651,62.9092,99.5513,340.2589,2.6501,2.5465,2.5113,1.784,2.1245
1413.5,0.659,63.6767,98.1875,336.2204,2.6683,2.5954,2.4886,1.8385,2.1897
1413.625,0.668,64.0064,100.2143,338.0886,2.6529,2.6388,2.4216,1.8003,2.148
1413.75,0.676,64.2968,103.4795,340.8603,2.599,2.6384,2.3477,1.748,2.1001
1413.875,0.684,64.3981,106.9548,347.9165,2.499,2.5707,2.2843,1.6608,2.0125
1414,0.693,64.3716,109.8929,360.1518,2.3571,2.4253,2.2444,1.5504,1.8901
1414.125,0.701,64.7107,111.8908,368.8794,2.2115,2.2499,2.2244,1.4936,1.8347
1414.25,0.71,65.1943,112.6072,373.3993,2.0829,2.1074,2.2256,1.4764,1.8163
1414.375,0.718,65.4395,111.8707,374.94,1.9733,2.0025,2.2479,1.4726,1.8128
1414.5,0.726,65.1164,109.8412,372.719,1.8944,1.9433,2.2937,1.4801,1.8188
1414.625,0.735,64.5608,106.9992,365.9632,1.9524,2.0465,2.3531,1.5039,1.8385
1414.75,0.743,64.1363,103.5421,356.7069,2.1934,2.3845,2.4146,1.582,1.9174
1414.875,0.751,63.4689,98.9823,341.962,2.6561,3.0195,2.4726,1.7666,2.1076
1415,0.76,62.3025,93.0309,320.2339,3.3234,3.9406,2.5191,2.2721,2.7148
1415.125,0.768,61.8553,88.3518,306.2498,3.9031,4.7942,2.5273,2.8932,3.5387
1415.25,0.776,61.9503,88.0872,302.6859,4.1506,5.234,2.5003,3.0978,3.7372
1415.375,0.785,62.1504,92.4751,306.7619,3.9861,5.1254,2.4486,2.872,3.4127
1415.5,0.793,62.2557,99.2572,319.8865,3.4356,4.4633,2.3829,2.2927,2.7321
1415.625,0.801,62.9631,102.692,345.1956,2.7656,3.5417,2.3395,1.7365,2.0782
1415.75,0.81,63.3698,102.4236,360.0633,2.4523,3.0563,2.3348,1.6053,1.9255
1415.875,0.818,63.7531,98.8474,356.9513,2.7342,3.3418,2.3688,1.6603,1.9864
1416,0.826,63.9353,92.5179,335.4999,3.8411,4.6935,2.4322,2.0294,2.4636
1416.125,0.835,63.9572,87.5214,311.2002,5.5583,6.7526,2.4658,2.9278,4.0793
1416.25,0.843,64.5337,87.1989,294.7393,6.961,8.4224,2.4557,3.9858,4.5647
1416.375,0.851,65.4956,92.276,288.9606,7.4625,9.0537,2.4122,4.4723,4.7272
1416.5,0.86,67.0546,101.1118,293.8676,6.7675,8.3217,2.3618,3.7718,4.2096
1416.625,0.868,68.8122,109.0198,309.9515,5.173,6.4765,2.3195,2.7235,3.306
1416.75,0.876,69.8748,113.6734,327.5838,3.8401,4.833,2.2901,2.0762,2.5438
1416.875,0.885,70.5354,115.3745,340.9849,3.0094,3.7265,2.2819,1.7881,2.1693
1417,0.893,70.8439,115.0781,346.3526,2.6913,3.2408,2.3054,1.7248,2.0751
1417.125,0.902,71.2624,115.2627,350.4081,2.6012,3.0886,2.3566,1.6959,2.0412
1417.25,0.91,71.3534,115.5762,354.0885,2.5627,3.0189,2.4087,1.6723,2.0151
1417.375,0.918,70.8205,114.5049,352.5027,2.6009,3.0491,2.4416,1.6864,2.0392
1417.5,0.927,70.1926,110.8741,344.6993,2.7287,3.1877,2.4439,1.7656,2.117
1417.625,0.935,70.1443,107.3105,341.6644,2.883,3.3549,2.4198,1.8141,2.1835
1417.75,0.943,70.1365,108.0124,343.662,2.9695,3.4382,2.3958,1.8089,2.1763
1417.875,0.952,70.0938,112.0867,346.2455,2.9852,3.4318,2.3841,1.7998,2.1683
1418,0.96,70.2207,116.7251,347.5106,2.9541,3.3647,2.3946,1.8103,2.1772
1418.125,0.968,70.3952,115.5426,346.0294,2.9832,3.3483,2.431,1.8445,2.2181
1418.25,0.977,69.9449,111.0652,340.8361,3.0772,3.3974,2.4674,1.9262,2.3295
1418.375,0.985,69.4316,105.5842,333.9302,3.228,3.5126,2.4879,2.0794,2.5483
1418.5,0.993,69.1518,101.9336,328.0052,3.4345,3.7146,2.4792,2.2297,2.7785
1418.625,1.004,68.379,101.5809,320.8145,3.8113,4.135,2.4362,2.4656,3.0697
1418.75,1.027,67.2245,100.9712,312.7505,4.4309,4.8065,2.3876,2.8025,3.4871
1418.875,1.049,65.4763,98.7141,304.4405,5.2625,5.674,2.346,3.2582,4.0588
1419,1.071,63.3557,94.99,295.5305,6.1376,6.5572,2.3242,3.6645,4.6564
1419.125,1.094,61.285,94.1365,293.1197,6.4399,6.8718,2.3406,3.7481,4.7931
1419.25,1.116,59.4449,96.6473,295.9004,6.2536,6.7077,2.3653,3.6283,4.5862
1419.375,1.138,58.3552,101.1009,300.0585,5.7548,6.219,2.3864,3.4137,4.2355
1419.5,1.161,58.4976,105.0106,303.6493,5.2373,5.6628,2.3923,3.1954,3.9574
1419.625,1.183,58.129,104.9477,303.9297,5.2928,5.6067,2.3775,3.1844,3.9634
1419.75,1.205,56.804,102.2722,297.2723,5.915,6.108,2.3629,3.4541,4.3282
1419.875,1.228,54.9835,98.9149,286.7911,6.9007,7.0126,2.3554,3.8549,4.9027
1420,1.25,53.035,97.1902,278.8911,7.825,7.9445,2.3594,4.1762,5.3314
1420.125,1.272,52.1017,98.7057,277.7428,7.967,8.2273,2.3672,4.1948,5.3553
1420.25,1.295,51.9537,99.3656,279.2256,7.7057,8.1215,2.3676,4.1278,5.2616
1420.375,1.317,51.8409,97.154,282.2885,7.3924,7.9239,2.3629,4.0507,5.213
1420.5,1.339,51.2245,91.2887,285.0348,7.4303,7.9922,2.35,4.0413,5.2789
1420.625,1.362,49.4318,85.442,285.1946,8.1036,8.6577,2.3352,4.118,5.4783
1420.75,1.384,47.457,82.2942,284.0779,8.7951,9.3836,2.323,4.2133,5.6558
1420.875,1.406,45.7089,82.5154,282.2808,9.1064,9.7819,2.3211,4.2742,5.7635
1421,1.429,44.5185,85.7442,281.0205,8.8298,9.6096,2.3312,4.2828,5.728
1421.125,1.451,45.2252,90.7097,280.7455,8.2539,9.0462,2.3352,4.2186,5.5667
1421.25,1.473,46.5689,94.1534,279.2063,7.9712,8.677,2.3277,4.214,5.4662
1421.375,1.496,47.7771,95.2764,276.5601,7.9951,8.5549,2.3132,4.2693,5.5107
1421.5,1.518,48.2361,94.6824,274.0019,8.1614,8.5681,2.3078,4.3459,5.6247
1421.625,1.54,48.3539,97.754,275.6289,7.9228,8.2597,2.3265,4.2307,5.4088
1421.75,1.563,48.892,104.268,281.4387,7.305,7.6205,2.3477,3.9559,5.0201
1421.875,1.585,50.0731,111.9526,289.8491,6.4473,6.7526,2.3582,3.5911,4.5317
1422,1.607,51.212,117.0373,297.4026,5.6078,5.8697,2.35,3.2836,4.0937
1422.125,1.629,52.0107,115.8645,302.5572,5.1141,5.3081,2.3277,3.0974,3.8588
1422.25,1.652,52.2481,112.2244,308.6767,4.9097,5.0808,2.3089,2.9358,3.6544
1422.375,1.674,52.2055,108.2184,313.8747,4.9517,5.175,2.2885,2.8055,3.4892
1422.5,1.696,52.2466,104.8591,314.4923,5.2417,5.6016,2.2631,2.846,3.5495
1422.625,1.719,51.2454,99.8324,310.6421,5.9419,6.5178,2.2314,3.1505,3.9449
1422.75,1.741,49.2348,93.4659,305.6065,6.834,7.6451,2.2044,3.5438,4.5171
1422.875,1.763,46.3897,87.7337,297.6785,7.7244,8.7723,2.1899,3.8257,5.0151
1423,1.786,43.5681,85.2943,287.9845,8.2614,9.5211,2.2044,4.0237,5.4226
1423.125,1.808,43.5892,87.8531,286.442,7.925,9.2727,2.2408,4.0295,5.3885
1423.25,1.83,45.8008,93.1348,290.4258,7.089,8.383,2.2807,3.8752,5.0328
1423.375,1.853,48.6412,101.201,296.4816,6.0725,7.186,2.3117,3.55,4.4814
1423.5,1.875,51.1809,112.124,303.0766,5.1658,6.0195,2.3359,3.1546,3.9356
1423.625,1.897,52.8084,123.8035,309.8598,4.576,5.1737,2.3524,2.8203,3.5205
1423.75,1.92,54.0026,133.7489,315.1614,4.1199,4.5015,2.3618,2.6175,3.2516
1423.875,1.942,55.0543,142.6913,319.6524,3.7659,3.9814,2.3658,2.4629,3.0085
1424,1.964,55.6121,153.1931,325.567,3.5455,3.6519,2.3618,2.3216,2.8264
1424.125,1.987,55.6759,170.1277,328.7553,3.5788,3.636,2.3594,2.3302,2.7471
1424.25,2.016,55.866,186.964,326.5208,3.7703,3.8139,2.3594,2.4302,2.783
1424.375,2.055,56.0935,195.5655,322.0545,4.0607,4.1319,2.3611,2.5562,2.974
1424.5,2.094,55.6806,188.8359,318.5291,4.4018,4.5464,2.3571,2.6836,3.1774
1424.625,2.133,54.6383,165.0025,311.5739,4.844,5.137,2.3341,2.8304,3.5412
1424.75,2.172,53.5601,140.5868,304.0545,5.4131,5.8963,2.2995,3.0905,3.8428
1424.875,2.211,51.6243,120.1418,299.2515,6.2041,6.9027,2.2615,3.3154,4.1244
1425,2.25,47.0364,105.2917,296.4665,7.4171,8.3462,2.2279,3.6137,4.5896
1425.125,2.289,40.0826,95.1813,288.1797,9.0424,10.1739,2.2169,3.9381,5.2669
1425.25,2.328,35.1902,87.9874,280.1295,10.2473,11.4904,2.2256,4.1985,5.7743
1425.375,2.367,33.5489,84.1615,276.6099,10.5526,11.7839,2.2483,4.33,5.9154
1425.5,2.406,34.581,84.0823,278.1256,9.8642,10.9683,2.2725,4.2594,5.8092
1425.625,2.445,38.192,87.6941,281.2086,8.7495,9.677,2.2761,4.1135,5.5601
1425.75,2.484,41.8526,91.252,285.1539,7.9343,8.694,2.2702,3.9783,5.2903
1425.875,2.523,44.0782,93.3198,289.6635,7.4994,8.1001,2.2662,3.8654,5.0583
1426,2.562,43.7706,93.4074,292.6839,7.5117,7.965,2.2749,3.8077,4.9843
1426.125,2.602,42.3471,94.1516,289.2412,7.9135,8.2945,2.3096,3.8711,5.0893
1426.25,2.641,42.8202,96.6852,284.771,8.1927,8.5613,2.3571,3.9213,5.1718
1426.375,2.68,44.9756,100.2275,281.7677,8.1875,8.5708,2.4099,3.953,5.1806
1426.5,2.719,47.5568,103.2351,280.0684,7.881,8.2631,2.4533,3.9544,5.1265
1426.625,2.758,49.6929,104.3257,278.6461,7.4091,7.7512,2.4667,3.9666,5.04
1426.75,2.797,51.3413,105.2826,280.5155,6.889,7.174,2.4604,3.8678,4.9276
1426.875,2.836,52.5947,107.4437,285.2992,6.344,6.5591,2.4486,3.6823,4.7096
1427,2.875,54.0135,111.4916,290.5416,5.832,5.9677,2.4463,3.4923,4.3861
1427.125,2.914,55.4992,115.0882,293.8476,5.4859,5.5402,2.4552,3.3544,4.218
1427.25,2.953,56.8554,116.0652,296.3105,5.239,5.2203,2.4604,3.2432,4.0581
1427.375,2.992,58.1041,114.6079,297.5457,5.0883,5.0045,2.4569,3.2051,4.009
1427.5,3.031,58.9682,112.062,297.0905,5.0471,4.9099,2.4486,3.2178,4.0374
1427.625,3.07,59.2969,111.8256,296.2597,5.0765,4.9079,2.4421,3.2437,4.0773
1427.75,3.109,59.6054,113.9832,296.3185,5.0839,4.9031,2.4346,3.224,4.0493
1427.875,3.148,59.8507,117.5551,297.1758,5.0452,4.8667,2.427,3.1739,3.9732
1428,3.187,60.2738,121.0657,298.3837,4.9624,4.7928,2.4181,3.1215,3.8914
1428.125,3.227,60.8902,122.0492,299.2097,4.8796,4.718,2.4165,3.0796,3.8524
1428.25,3.266,61.0747,120.9888,299.0141,4.8366,4.6751,2.4181,3.0826,3.8637
1428.375,3.305,61.0725,118.205,297.9044,4.8313,4.6658,2.4181,3.124,3.924
1428.5,3.344,61.2773,114.3562,296.5148,4.858,4.6839,2.4181,3.1792,4.0144
1428.625,3.383,61.3474,111.3346,295.6679,4.902,4.7265,2.4275,3.2289,4.0876
1428.75,3.422,61.4627,109.1819,294.9242,4.9822,4.8105,2.4381,3.2747,4.1447
1428.875,3.461,61.6154,107.3278,293.9875,5.1334,4.966,2.4416,3.3362,4.2181
1429,3.5,61.511,105.4582,292.4298,5.3758,5.2067,2.4299,3.4218,4.3372
1429.125,3.539,61.2071,104.8074,289.8501,5.6691,5.4869,2.4087,3.5303,4.4591
1429.25,3.578,60.6603,106.1669,287.9523,5.8584,5.6717,2.3993,3.5593,4.514
1429.375,3.617,59.9778,109.0696,287.7454,5.873,5.6993,2.3953,3.5333,4.4796
1429.5,3.656,59.7877,112.474,289.4705,5.678,5.5334,2.3993,3.4555,4.3511
1429.625,3.695,60.5054,113.6464,290.8739,5.3933,5.2669,2.3993,3.3849,4.2588
1429.75,3.734,61.1542,113.0743,291.2412,5.2114,5.0774,2.3993,3.3581,4.2102
1429.875,3.773,61.3333,111.8471,290.3254,5.1862,5.0175,2.401,3.3825,4.2483
1430,3.813,60.9874,111.4698,287.8075,5.2944,5.0801,2.404,3.4412,4.3619
1430.125,3.852,61.0678,113.3434,287.8606,5.3414,5.1035,2.3923,3.4333,4.3365
1430.25,3.891,61.5935,116.2287,293.6729,5.1862,4.9501,2.3653,3.2664,4.11
1430.375,3.93,62.3296,119.0821,302.4285,4.8561,4.6312,2.3312,2.9838,3.7992
1430.5,3.969,63.2872,120.8269,309.9988,4.4337,4.2128,2.3054,2.7571,3.4889
1430.625,4.007,63.9899,120.423,313.6859,4.1484,3.9073,2.3136,2.6514,3.3432
1430.75,4.044,63.9385,119.4004,314.264,4.0423,3.7758,2.3371,2.6358,3.3264
1430.875,4.081,63.6885,118.2573,310.6687,4.1168,3.8323,2.3712,2.733,3.4587
1431,4.118,63.5365,117.0728,303.7425,4.3513,4.0659,2.404,2.9216,3.7038
1431.125,4.154,63.1226,115.495,298.337,4.6368,4.3782,2.4228,3.0875,3.8879
1431.25,4.191,62.8805,114.125,294.9806,4.8448,4.6268,2.4334,3.1952,4.0558
1431.375,4.228,62.7294,113.3816,293.303,4.9242,4.7527,2.4421,3.2509,4.1234
1431.5,4.265,62.7979,113.3738,293.1663,4.8591,4.7302,2.4533,3.2481,4.126
1431.625,4.301,62.9547,113.9086,295.5418,4.6805,4.5746,2.4681,3.1693,4.0217
1431.75,4.338,63.0597,114.1169,298.5751,4.526,4.4307,2.4815,3.0865,3.8923
1431.875,4.375,62.9734,113.6617,300.1898,4.4467,4.3531,2.4897,3.0438,3.834
1432,4.412,62.7512,112.171,298.4834,4.4898,4.3994,2.4956,3.0891,3.9049
1432.125,4.449,62.6733,110.1117,295.0239,4.6777,4.6097,2.4944,3.2067,4.0876
1432.25,4.485,62.4349,108.2757,290.6172,4.9174,4.897,2.4862,3.3663,4.2469
1432.375,4.522,62.0261,106.8021,285.699,5.1281,5.1781,2.4745,3.503,4.4419
1432.5,4.559,61.645,105.9218,282.2942,5.1966,5.3238,2.4627,3.5936,4.5654
1432.625,4.596,61.419,107.3507,283.6806,4.941,5.1127,2.4515,3.5252,4.4733
1432.75,4.632,61.5047,110.9671,289.6507,4.5782,4.7534,2.4428,3.3238,4.21
1432.875,4.669,62.0999,115.5785,299.0678,4.251,4.4032,2.4341,3.0464,3.8329
1433,4.706,63.1127,119.1054,307.9497,4.0951,4.2156,2.4322,2.8073,3.5422
1433.125,4.743,63.2623,119.1257,309.5066,4.1748,4.267,2.4381,2.7707,3.5103
1433.25,4.779,63.0753,118.1379,308.1508,4.3243,4.3926,2.4463,2.823,3.5631
1433.375,4.816,62.9023,117.4298,305.7265,4.4713,4.5253,2.458,2.8806,3.6684
1433.5,4.853,62.5331,117.5904,303.8132,4.5382,4.5954,2.4698,2.9334,3.7314
1433.625,4.89,62.5122,117.8412,304.8377,4.4589,4.5419,2.4803,2.8965,3.696
1433.75,4.926,62.8587,117.3408,307.5364,4.3722,4.4811,2.4815,2.8405,3.5999
1433.875,4.963,63.0394,115.9951,309.0119,4.3776,4.5079,2.4705,2.8071,3.5691
1434,5,62.6484,113.5815,305.3571,4.5656,4.7153,2.4486,2.926,3.7407
1434.125,5.018,61.563,109.7209,295.8384,5.024,5.2282,2.4158,3.2365,4.1018
1434.25,5.037,60.2925,105.4168,287.8267,5.588,5.8929,2.3794,3.5157,4.4974
1434.375,5.055,58.5381,101.4295,282.4615,6.2063,6.6535,2.3395,3.7257,4.8007
1434.5,5.074,55.88,98.2655,279.7049,6.8323,7.4435,2.2913,3.8499,4.9999
1434.625,5.092,51.6327,94.9116,280.2067,7.4257,8.1852,2.2385,3.9032,5.1437
1434.75,5.11,45.7104,90.607,281.807,7.9662,8.8574,2.188,3.8995,5.2669
1434.875,5.129,38.6476,86.1551,283.5134,8.4186,9.4347,2.1446,3.8819,5.3486
1435,5.147,32.0445,82.9691,285.0702,8.7418,9.8806,2.1152,3.8609,5.3806
1435.125,5.165,28.8052,83.369,286.197,8.9476,10.1886,2.1187,3.8336,5.3713
1435.25,5.184,26.7875,84.9442,286.8812,9.231,10.5456,2.1234,3.8298,5.3863
1435.375,5.202,25.0315,86.9344,287.5051,9.6421,10.9976,2.1262,3.8243,5.3998
1435.5,5.221,23.2537,88.5939,288.4444,10.1643,11.5374,2.1246,3.82,5.4162
1435.625,5.239,21.8349,88.7672,289.2003,10.5906,11.9823,2.1323,3.8242,5.4481
1435.75,5.257,21.0132,87.5667,289.2887,10.7997,12.2222,2.1504,3.8234,5.4893
1435.875,5.276,21.0631,85.6803,288.5016,10.7754,12.2324,2.1756,3.8382,5.5349
1436,5.294,21.9076,84.468,286.6014,10.5941,12.0752,2.2044,3.8534,5.5457
1436.125,5.313,23.1743,86.2897,282.6198,10.5067,11.9891,2.2286,3.933,5.6015
1436.25,5.331,25.3011,88.9141,278.2044,10.5853,12.0718,2.2537,4.0251,5.6361
1436.375,5.349,27.7784,90.8698,274.3776,10.8197,12.3239,2.2702,4.104,5.7278
1436.5,5.368,28.9501,90.755,271.5606,11.1998,12.7369,2.2772,4.1646,5.8758
1436.625,5.386,28.8949,87.8818,270.5193,11.6329,13.1987,2.2667,4.1894,5.9828
1436.75,5.404,29.3116,84.0169,271.583,11.9347,13.5101,2.2479,4.1682,6.0106
1436.875,5.423,29.6815,80.2347,273.8989,11.9808,13.5489,2.2274,4.1033,5.9642
1437,5.441,29.7136,77.5359,275.9866,11.7165,13.2719,2.2068,4.0468,5.919
1437.125,5.46,30.8768,77.0599,278.0291,11.1728,12.7201,2.1962,4.0068,5.8445
1437.25,5.478,33.294,77.3155,280.2195,10.6419,12.1773,2.1915,3.9616,5.7548
1437.375,5.496,35.7184,77.9171,281.5464,10.2313,11.7447,2.1903,3.9202,5.6776
1437.5,5.515,37.2048,79.0715,281.0076,10.0159,11.5048,2.1974,3.9312,5.6496
1437.625,5.533,38.0976,80.3779,278.5582,10.0675,11.5575,2.2127,3.9874,5.667
1437.75,5.551,39.9845,80.6501,275.1889,10.2241,11.728,2.2326,4.0608,5.7545
1437.875,5.57,43.6357,80.0212,270.869,10.3271,11.8331,2.2577,4.1503,5.9304
1438,5.588,47.5007,80.0424,266.0505,10.1346,11.5932,2.2866,4.2891,6.1309
1438.125,5.607,50.1503,85.059,264.135,9.2955,10.5976,2.3132,4.3439,6.0199
1438.25,5.625,54.5697,94.2371,268.3086,8.0476,9.1283,2.3371,4.1534,5.5322
1438.375,5.643,60.798,105.6274,278.3562,6.6084,7.4333,2.3559,3.7537,4.8175
1438.5,5.662,66.9736,116.8949,291.6738,5.2307,5.7881,2.3712,3.2614,4.148
1438.625,5.68,70.4855,123.1223,303.5616,4.4194,4.7438,2.3876,2.861,3.6691
1438.75,5.699,72.3568,125.9307,313.4196,4.0412,4.1904,2.4099,2.5887,3.3339
1438.875,5.717,73.2792,126.4401,318.2885,4.016,4.0567,2.4268,2.4651,3.1943
1439,5.735,74.0536,125.5979,314.9717,4.2051,4.2074,2.4369,2.5502,3.3018
1439.125,5.754,74.5179,123.7025,310.4523,4.3787,4.3981,2.424,2.6769,3.4723
1439.25,5.772,74.6394,121.9207,311.0698,4.4332,4.4817,2.4052,2.6834,3.4673
1439.375,5.79,74.5553,120.763,314.3193,4.3829,4.4614,2.3883,2.6113,3.3718
1439.5,5.809,74.5521,120.0603,315.9173,4.282,4.3831,2.3782,2.5581,3.323
1439.625,5.827,74.8753,118.1835,312.703,4.2666,4.3746,2.3813,2.6425,3.4303
1439.75,5.846,74.4509,116.4559,307.8854,4.3661,4.4701,2.3841,2.7984,3.5985
1439.875,5.864,73.2879,115.9464,300.8486,4.5711,4.6649,2.3869,2.9744,3.8108
