"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1221.25,0.277,67.1647,108.4732,340.2679,3.5018,3.8285,1.8528,2.142
1221.375,0.286,67.573,108.1899,323.8403,3.0696,3.4019,2.5524,2.5506
1221.5,0.294,67.9948,106.9682,333.4378,3.0117,3.2976,2.1521,2.2974
1221.625,0.303,68.0043,109.054,340.8526,3.1282,3.3395,1.791,2.0163
1221.75,0.311,67.7932,113.3102,339.7338,3.1075,3.3084,1.6581,1.9944
1221.875,0.319,67.6416,117.74,342.6676,2.8418,3.0526,1.7112,2.0347
1222,0.328,67.1187,122.9521,346.0227,2.6877,2.9159,1.537,1.8802
1222.125,0.336,66.7747,122.7397,344.4037,2.5992,2.8842,1.5883,1.9785
1222.25,0.345,66.4212,115.4949,339.3392,2.7863,3.133,1.7574,2.0799
1222.375,0.353,65.6046,105.4811,302.2779,3.6264,4.0702,2.3698,3.2095
1222.5,0.361,64.9301,96.2534,256.5631,5.1109,5.6125,5.4774,7.1329
1222.625,0.37,65.2789,94.1642,259.6942,6.8215,7.378,5.4856,6.4093
1222.75,0.378,66.1414,100.5945,279.4853,6.8802,7.4237,3.5809,4.5026
1222.875,0.387,66.8799,106.0371,315.6293,5.4932,6.0799,2.7355,2.8542
1223,0.395,66.8799,107.9422,339.9973,4.0994,4.6231,1.7779,2.054
1223.125,0.403,66.8481,106.777,338.529,3.6198,4.0689,1.73,2.156
1223.25,0.412,67.0497,102.7014,310.0689,3.3953,3.7607,2.6978,3.6802
1223.375,0.42,66.9441,101.055,309.3319,3.2496,3.5094,3.3211,4.2825
1223.5,0.429,66.8021,103.0449,333.7379,3.2387,3.4351,2.1888,2.4795
1223.625,0.437,66.9441,109.093,346.8569,3.1172,3.3584,1.7058,2.0441
1223.75,0.445,67.0037,111.7804,350.732,2.9762,3.3082,1.5507,1.9457
1223.875,0.454,66.3708,108.792,313.3114,3.3789,3.7234,1.6936,2.5799
1224,0.462,65.357,101.5931,277.2772,4.4025,4.6759,3.4068,5.2639
1224.125,0.471,64.3567,95.623,269.3988,5.2967,5.5303,4.7623,7.497
1224.25,0.479,63.3108,94.1217,300.2614,5.7754,5.9848,4.9505,6.8884
1224.375,0.487,63.1593,100.7043,339.1307,5.5123,5.6738,2.6328,3.488
1224.5,0.496,64.1091,109.8577,351.8874,4.1347,4.3657,1.7234,2.2294
1224.625,0.504,66.045,116.7662,361.3061,2.794,3.026,1.7304,2.215
1224.75,0.513,67.3619,115.5552,370.0483,2.4094,2.575,1.7791,2.1105
1224.875,0.521,68.1095,109.7691,356.5108,2.5791,2.6465,1.4375,1.752
1225,0.529,68.5181,106.0512,333.6407,2.6544,2.6503,1.9182,2.1134
1225.125,0.538,68.2931,106.0369,357.7762,2.6571,2.6275,1.8488,2.1663
1225.25,0.546,67.7428,109.8754,372.9228,2.6553,2.6185,1.4716,1.8568
1225.375,0.555,67.394,116.4616,372.5353,2.6841,2.6533,1.4224,1.7719
1225.5,0.563,67.2012,120.5868,363.834,2.593,2.6075,1.4532,1.8191
1225.625,0.571,66.8985,119.6768,354.5239,2.6058,2.627,1.7484,2.0557
1225.75,0.58,66.4394,117.1132,351.9284,2.7374,2.768,2.0273,2.5704
1225.875,0.588,65.7605,116.6564,354.6056,2.9017,2.953,1.7811,2.3823
1226,0.597,65.3066,118.3029,352.0707,3.0333,3.1002,1.715,2.2697
1226.125,0.605,64.9852,119.9672,349.5173,3.1911,3.2441,1.6832,2.3079
1226.25,0.613,64.8202,120.1478,347.4684,3.2042,3.2499,1.8738,2.5151
1226.375,0.622,64.8662,119.6449,353.4882,3.186,3.2319,1.8218,2.3033
1226.5,0.63,65.4027,115.665,358.2186,3.1166,3.1391,1.7214,2.3326
1226.625,0.639,66.2192,109.8188,356.8476,3.003,3.022,1.5548,1.9913
1226.75,0.647,66.3386,102.0321,350.7475,2.726,2.7639,1.4963,1.8588
1226.875,0.655,65.8569,96.7951,352.7272,2.6755,2.6888,1.4626,1.7746
1227,0.664,66.0085,94.7696,339.1279,2.8112,2.7884,1.5042,1.7688
1227.125,0.672,66.4303,92.0963,329.6599,2.8011,2.771,1.9163,2.0377
1227.25,0.681,66.3339,92.507,343.7455,2.7392,2.6946,1.7982,1.8979
1227.375,0.689,66.1232,96.1365,357.111,2.7946,2.704,1.4556,1.7082
1227.5,0.697,66.3248,100.2121,349.9457,2.8093,2.7114,1.5203,1.8671
1227.625,0.706,66.5362,107.1383,349.6018,2.5499,2.4639,1.7444,2.0706
1227.75,0.714,66.8572,114.6522,366.1083,2.2847,2.222,1.5382,1.7662
1227.875,0.723,67.4901,120.3213,378.0662,2.2269,2.1506,1.4525,1.6754
1228,0.731,68.0499,122.1767,372.038,2.1325,2.102,1.4745,1.6568
1228.125,0.739,68.3665,118.6642,369.2704,2.0716,2.0477,1.4649,1.6426
1228.25,0.748,68.2979,114.1387,365.4461,2.1507,2.1227,1.404,1.6751
1228.375,0.756,67.4948,108.9796,347.1528,2.3485,2.3333,1.6575,1.918
1228.5,0.765,67.2198,108.5547,345.3139,2.4316,2.4379,1.6727,1.9992
1228.625,0.773,67.2793,105.8069,345.7395,2.6344,2.6756,1.605,1.9976
1228.75,0.782,67.573,98.64,321.7619,3.4352,3.4663,1.8397,2.2097
1228.875,0.79,67.573,92.7691,289.686,3.8095,3.8302,2.9002,3.3893
1229,0.798,67.4214,90.8287,310.1802,3.7273,3.746,3.4914,3.6034
1229.125,0.807,67.7198,94.0544,345.414,3.5713,3.5898,1.6825,2.0036
1229.25,0.815,68.0134,97.5564,350.6912,3.3247,3.3906,1.4825,1.8034
1229.375,0.824,68.2705,103.3706,344.7982,2.6382,2.7491,1.5212,1.8399
1229.5,0.832,67.9721,106.0087,348.8353,2.2805,2.3854,1.5691,1.8553
1229.625,0.84,67.4123,108.5689,369.4803,2.1589,2.2224,1.4108,1.7279
1229.75,0.849,67.0774,110.2047,377.5631,2.3063,2.3646,1.3332,1.661
1229.875,0.857,66.7747,108.9936,342.1544,2.7889,2.8102,1.4926,2.0362
1230,0.866,66.5544,110.5695,312.6423,3.1036,3.1101,2.865,3.386
1230.125,0.874,66.5727,113.8343,329.3319,3.1761,3.201,2.7575,3.1451
1230.25,0.882,66.7929,116.5679,353.8384,3.2861,3.3159,1.7474,2.0168
1230.375,0.891,67.4901,118.0657,352.8725,3.1036,3.2309,1.6254,1.8535
1230.5,0.899,67.871,114.3086,351.2012,2.69,2.8733,1.7362,1.9412
1230.625,0.908,67.917,107.4994,347.3614,2.5396,2.6947,1.9599,2.2111
1230.75,0.916,67.7658,103.4415,341.1414,2.8476,2.9538,2.3638,2.4767
1230.875,0.924,67.3663,103.7567,336.5224,2.9596,3.0757,2.1041,2.3455
1231,0.933,66.9719,109.2948,345.0926,2.9875,3.0746,2.1457,2.3553
1231.125,0.941,67.3754,120.1584,361.5329,2.9748,3.0465,1.823,2.1627
1231.25,0.95,67.3067,127.6971,368.1008,2.8759,2.9705,1.7652,2.0924
1231.375,0.958,66.7057,132.0525,356.4106,2.825,2.9732,1.9312,2.3151
1231.5,0.966,66.458,130.8521,340.303,2.9555,3.0815,1.9278,2.3739
1231.625,0.975,66.201,122.9381,318.246,3.1695,3.2441,2.4905,3.0117
1231.75,0.983,66.458,114.1812,325.4932,3.1897,3.271,2.6042,2.8477
1231.875,0.992,66.5084,109.5675,337.0368,3.3711,3.456,2.2939,2.4712
1232,1,66.0038,105.3288,313.0816,3.3596,3.4774,2.5615,2.784
1232.125,1.031,65.5907,106.469,324.8351,3.0946,3.2434,3.393,3.2701
1232.25,1.062,65.1165,110.534,334.8737,3.1458,3.3188,2.3052,2.4059
1232.375,1.094,63.6261,114.6486,300.6095,3.7676,3.9598,2.8185,3.7422
1232.5,1.125,61.9693,112.5453,289.8917,4.3405,4.5351,3.3082,4.569
1232.625,1.156,58.4601,105.1306,286.9974,5.0814,5.2798,3.8792,5.329
1232.75,1.188,54.8204,100.5803,290.1129,5.9939,6.1953,4.3215,5.5504
1232.875,1.219,52.2448,101.0938,291.8546,6.2266,6.5033,3.9843,4.841
1233,1.25,49.3618,105.9485,290.7612,5.9301,6.416,3.5035,4.4809
1233.125,1.281,47.9198,106.8089,290.4272,5.7022,6.2487,3.4218,4.4977
1233.25,1.312,46.2264,104.2737,289.7874,5.6312,6.2239,3.5325,4.9254
1233.375,1.344,42.8536,99.3588,289.4774,5.6777,6.3299,4.3359,5.6651
1233.5,1.375,40.0683,94.9715,289.3633,5.9105,6.584,3.9304,5.3599
1233.625,1.406,36.3488,89.6176,287.8626,6.5002,7.2304,3.9093,5.2745
1233.75,1.438,33.7465,85.0321,288.1458,7.3326,8.0721,5.3774,6.5626
1233.875,1.469,30.902,79.2036,280.0743,8.684,9.384,5.6645,7.2721
1234,1.5,28.2345,76.5869,274.9677,10.4439,11.047,5.9697,8.3631
1234.125,1.531,27.5035,76.7993,283.2674,10.942,11.4678,5.3886,7.7562
1234.25,1.562,27.8871,78.5769,287.7654,9.9021,10.454,4.7785,6.8089
1234.375,1.594,29.8236,83.2687,287.413,7.9557,8.6069,4.3215,5.6125
1234.5,1.625,31.862,86.3847,288.7277,6.7984,7.496,4.1976,5.6818
1234.625,1.656,34.8411,88.7039,288.8476,5.741,6.4074,4.4351,5.6658
1234.75,1.688,36.3978,88.495,288.5728,5.7436,6.4247,3.8059,4.9607
1234.875,1.719,36.6106,86.8734,283.8156,6.4458,7.138,4.0249,5.3902
1235,1.75,35.8995,81.6964,267.7262,8.1504,8.9129,5.1653,7.2674
1235.125,1.781,34.9328,78.6406,265.2151,9.2306,9.9953,6.0916,8.305
1235.25,1.812,33.7597,78.9169,285.6841,10.4342,11.288,5.459,7.3795
1235.375,1.844,33.3006,84.253,289.9889,10.1602,11.1237,4.6234,6.3624
1235.5,1.875,34.1433,90.7153,284.3313,8.2885,9.3042,4.9674,6.0907
1235.625,1.906,36.9319,102.5492,295.662,5.7601,6.5454,3.6201,4.4014
1235.75,1.938,40.0355,108.2183,316.0803,5.1367,5.7628,2.3762,2.9138
1235.875,1.969,42.6242,110.1517,302.733,4.8903,5.4227,2.9843,3.777
1236,2,45.2854,110.6827,282.8926,4.4689,4.9211,3.962,5.1489
1236.125,2.062,45.8195,110.7997,287.6428,4.1763,4.6373,3.9283,4.9495
1236.25,2.125,45.6882,111.6282,306.8815,4.1559,4.6698,3.1943,3.7644
1236.375,2.188,45.5049,106.8798,309.2826,4.9647,5.6943,2.5234,3.2163
1236.5,2.25,45.6358,98.7108,275.0381,6.0353,6.9389,4.9812,7.8191
1236.625,2.312,45.4427,81.392,231.1581,9.5001,10.4342,13.8883,21.7758
1236.75,2.375,45.01,71.9553,231.5611,15.0563,15.8084,14.5759,19.7578
1236.875,2.438,44.689,73.2725,242.2999,17.6716,18.7226,12.6823,15.7417
1237,2.5,45.3574,88.7076,281.1791,11.7495,13.2054,6.2528,7.5947
1237.125,2.562,46.7961,103.3212,308.8825,7.253,8.4447,4.0444,4.6982
1237.25,2.625,49.8668,118.618,337.3101,4.5572,5.4168,2.3359,2.4284
1237.375,2.688,53.2194,125.4662,331.4058,3.5481,4.1754,1.8957,1.9942
1237.5,2.75,55.7919,127.035,301.9876,3.3277,3.7633,2.4582,2.8608
1237.625,2.812,56.3886,130.6999,292.0829,3.8553,4.165,4.48,5.3783
1237.75,2.875,55.6085,139.0813,288.1739,4.6156,4.8715,3.7794,4.6926
1237.875,2.938,54.2352,155.0015,283.6225,5.5698,5.8057,3.2906,4.3525
1238,3,52.5966,173.981,279.7122,5.953,6.2729,3.2871,4.435
1238.125,3.031,51.3383,183.8249,279.994,5.7383,6.1803,3.6529,5.1227
1238.25,3.062,49.3033,189.2,285.6742,5.4109,6.0356,4.4821,6.0378
1238.375,3.094,46.8813,181.2718,288.7531,5.1811,5.9769,4.1253,5.1638
1238.5,3.125,44.0663,160.4191,290.3101,5.4991,6.4667,3.4961,4.697
1238.625,3.156,40.2875,124.7511,298.059,7.3084,8.5754,3.7518,5.5571
1238.75,3.188,36.7516,96.5224,299.4272,10.2745,11.6943,4.1209,7.1165
1238.875,3.219,33.0977,77.4261,291.8828,13.4794,14.7505,4.6191,8.0294
1239,3.25,31.2166,71.5233,281.475,14.502,15.2248,4.9399,8.1772
1239.125,3.281,32.0913,74.9899,284.9062,12.9102,13.5212,4.7562,6.4853
1239.25,3.312,35.1263,81.8134,282.5854,10.4214,11.1609,3.8983,5.233
1239.375,3.344,39.9273,89.1183,285.5881,7.7663,8.5209,4.4197,5.9707
1239.5,3.375,44.8757,93.7569,287.2989,6.1299,6.6409,5.1293,6.5817
1239.625,3.406,49.5881,96.0231,285.529,5.6736,5.9695,4.2137,5.3412
1239.75,3.438,52.7573,97.9317,288.5643,5.6017,5.8387,3.4813,4.3668
1239.875,3.469,55.8967,100.8672,287.1298,5.6373,5.8461,3.1871,4.1054
1240,3.5,58.3086,103.6327,284.5004,5.7321,5.9495,3.6629,4.8228
1240.125,3.531,59.4918,104.2523,285.4867,5.8246,5.9881,3.9825,5.3902
1240.25,3.562,59.7015,102.8219,286.6281,6.0381,6.1635,3.7459,4.9161
1240.375,3.594,59.7015,104.7587,286.4915,6.1772,6.2962,3.2314,4.2231
1240.5,3.625,60.8324,110.7642,283.7577,5.827,5.9506,3.3406,4.3333
1240.625,3.656,62.9296,119.7016,287.6878,5.0945,5.2832,3.238,4.1437
1240.75,3.688,64.922,126.7694,296.6865,4.6622,4.8362,2.8545,3.6699
1240.875,3.719,65.3874,125.0767,302.2822,4.65,4.7762,2.6867,3.4786
1241,3.75,65.1709,122.1803,295.5113,4.6619,4.7659,2.8295,3.7244
1241.125,3.781,64.6926,120.1901,286.1476,4.6213,4.7093,3.1199,4.0003
1241.25,3.812,64.2011,120.5408,288.0289,4.7212,4.7663,3.0028,3.8466
1241.375,3.844,63.7685,118.8942,293.0383,4.9996,4.991,2.836,3.7667
1241.5,3.875,63.303,114.4929,290.1129,5.0218,5.038,3.2051,4.112
1241.625,3.906,62.6871,112.5242,288.1514,4.9688,4.9822,3.0783,4.0127
1241.75,3.938,62.0775,112.2974,288.1965,4.9808,4.9859,3.1278,4.1482
1241.875,3.969,61.6154,113.9759,285.2387,5.2164,5.2548,3.1701,4.2345
1242,4,61.2582,111.6317,277.1757,5.3497,5.4083,3.8577,5.2234
1242.125,4.025,60.4356,106.2354,277.0405,5.5202,5.5973,4.5121,5.6491
1242.25,4.05,59.4296,100.6937,280.497,5.8372,5.8928,3.7892,4.9381
1242.375,4.075,58.4138,97.9742,281.5637,6.0529,6.1127,3.5128,4.785
1242.5,4.1,57.427,101.416,283.0646,5.8642,5.9791,3.882,5.1084
1242.625,4.125,56.6703,107.6553,286.7311,5.6549,5.783,3.5115,4.4255
1242.75,4.15,56.0706,113.9829,280.9606,5.7656,5.8704,3.34,4.4084
1242.875,4.175,55.5165,112.5842,276.4035,5.8442,5.9402,3.6082,4.7611
1243,4.2,54.9005,106.8656,279.1035,5.8761,5.9239,3.7382,4.9568
1243.125,4.225,54.1665,103.9762,282.1612,6.023,5.9726,3.8671,5.0112
1243.25,4.25,53.5472,105.297,285.2472,5.9454,5.8962,3.6554,4.675
1243.375,4.275,52.944,114.6486,287.8766,5.4872,5.5521,3.3506,4.2787
1243.5,4.3,52.8358,120.2717,288.8137,5.3186,5.4157,3.2632,4.1624
1243.625,4.325,52.803,122.2015,283.9832,5.1377,5.2663,3.3556,4.2811
1243.75,4.35,52.1051,117.6479,288.2571,5.2043,5.4202,3.6119,4.5683
1243.875,4.375,50.5911,105.7325,303.4291,6.7031,6.8947,3.3868,4.5705
1244,4.4,48.6772,91.7634,282.4021,9.1126,9.1197,3.283,5.6752
1244.125,4.425,46.6553,81.3495,254.7593,9.6841,9.6541,4.994,8.6742
1244.25,4.45,45.3967,80.5881,271.5604,9.1253,9.1517,5.279,7.8025
1244.375,4.475,45.5215,91.8449,286.0547,8.5038,8.7398,3.187,4.3037
1244.5,4.5,47.1536,101.8622,282.3909,7.3983,7.8429,3.0652,4.149
1244.625,4.525,50.2338,109.8754,278.8682,5.49,5.9756,3.3778,4.808
1244.75,4.55,52.9278,109.2734,291.8222,4.8541,5.1418,3.5295,4.469
1244.875,4.575,53.5932,106.1893,296.8359,5.3242,5.4939,2.8902,3.8002
1245,4.6,53.4027,104.8579,271.6449,5.8498,6.0259,3.7571,4.9961
1245.125,4.625,52.6426,104.433,268.001,5.8442,6.0625,4.3351,5.6039
1245.25,4.65,51.3873,103.1548,277.1109,6.0936,6.2526,3.8932,5.139
1245.375,4.675,48.6345,99.9926,286.0434,6.7102,6.8792,3.7419,4.9963
1245.5,4.7,46.3536,96.4871,287.7865,6.5788,6.8183,3.7852,5.0567
1245.625,4.725,43.3255,92.1636,288.9152,6.1781,6.4538,3.9518,5.2324
1245.75,4.75,39.9469,89.5538,290.7104,6.0338,6.4614,4.0362,5.255
1245.875,4.775,36.7354,86.2502,300.0796,6.3854,6.9082,4.0745,5.4085
1246,4.8,33.0057,80.8289,310.5973,7.3878,8.0126,5.0733,7.1793
1246.125,4.825,30.3317,74.7243,299.3088,9.497,10.0256,6.3431,9.5105
1246.25,4.85,29.4042,69.2252,264.4753,12.0981,12.3601,8.442,12.6685
1246.375,4.875,31.2068,66.7713,237.4102,15.3272,15.3185,10.8745,14.038
1246.5,4.9,34.2414,70.769,260.7425,13.9817,14.1788,7.0447,9.5567
1246.625,4.925,39.0752,83.4918,284.6061,10.2276,10.6198,4.082,6.0594
1246.75,4.95,46.3046,105.4882,298.6677,6.6737,7.0696,2.8881,3.9459
1246.875,4.975,51.8724,117.8143,307.6846,5.1554,5.4889,2.429,3.3997
1247,5,59.5933,130.8025,313.486,3.9497,4.1605,2.3891,3.2116
1247.125,5.022,63.8209,133.8265,308.9008,3.6845,3.7746,2.3235,3.1072
1247.25,5.043,65.358,132.7501,306.2108,3.7717,3.7804,2.3221,3.0681
1247.375,5.065,66.4787,132.9624,316.1394,3.8821,3.8697,2.1556,2.89
1247.5,5.086,66.8653,133.1642,322.4974,3.9489,3.9573,2.1059,2.841
1247.625,5.108,67.1569,134.4461,315.3615,4.0533,4.0997,2.2382,2.9831
1247.75,5.129,66.8653,133.3839,304.9087,4.1432,4.2227,2.3557,3.1237
1247.875,5.151,66.4032,129.457,305.3554,4.2013,4.3304,2.3252,3.1569
1248,5.172,65.8035,124.3191,307.3437,4.3178,4.5077,2.2838,3.1489
1248.125,5.194,65.3644,123.8162,304.2125,4.3722,4.5975,2.3198,3.1742
1248.25,5.216,65.1547,127.0775,303.1051,4.3798,4.616,2.3576,3.2155
1248.375,5.237,64.8205,131.0362,304.1999,4.3615,4.6101,2.3973,3.3106
1248.5,5.259,64.3977,131.0362,304.7072,4.3978,4.6498,2.4078,3.3109
1248.625,5.28,63.4113,129.5312,299.8979,4.5782,4.806,2.4923,3.5028
1248.75,5.302,62.0971,126.1567,290.6921,4.7695,4.9531,2.8329,3.9878
1248.875,5.323,61.0353,123.9188,286.7339,4.871,5.0212,3.1459,4.2638
1249,5.345,59.3017,119.4466,286.5028,4.9857,5.1018,3.3031,4.2262
1249.125,5.366,57.7582,117.0105,285.9462,5.2111,5.2856,3.246,4.1692
1249.25,5.388,54.9628,113.7103,281.2073,5.3902,5.4713,3.4262,4.4489
1249.375,5.409,50.0241,105.2438,283.7831,5.3908,5.5131,4.0827,5.3198
1249.5,5.431,45.7248,100.3714,286.9734,5.5198,5.665,4.1353,5.2673
1249.625,5.453,38.3641,93.0134,298.476,5.978,6.2166,3.972,5.1054
1249.75,5.474,33.1633,89.6458,304.1661,6.4875,6.835,3.7024,5.195
1249.875,5.496,26.6744,86.5228,301.4451,8.0042,8.3624,3.4013,5.3046
1250,5.517,19.3303,80.489,260.7158,10.3518,10.6798,3.4442,6.1588
1250.125,5.539,16.0992,77.8722,246.4146,10.9423,11.3658,4.4195,7.9875
1250.25,5.56,15.0996,77.3234,278.7892,12.2553,12.734,5.6579,8.5309
1250.375,5.582,17.0626,78.4175,298.1703,13.8507,14.3643,3.6339,5.8194
1250.5,5.603,19.1794,80.4607,298.1196,12.2856,12.9041,3.5846,6.1122
1250.625,5.625,23.7315,88.8457,282.4459,8.3923,8.9905,3.9313,6.4714
1250.75,5.647,29.7878,98.5797,286.5887,6.7762,7.2949,3.8972,5.5517
1250.875,5.668,36.4895,107.3507,300.7603,6.1678,6.6739,3.2567,4.3022
1251,5.69,46.4781,113.6784,305.6556,5.7628,6.2128,2.5307,3.7288
1251.125,5.711,51.2595,112.2868,294.7418,5.5477,5.9202,3.098,4.9975
1251.25,5.733,54.4023,110.3923,289.941,5.4984,5.7823,3.6351,5.4874
1251.375,5.754,56.6473,114.5035,296.9528,5.8765,6.1313,2.7333,3.8417
1251.5,5.776,58.843,122.3431,300.0134,5.8187,6.179,2.5089,3.4982
1251.625,5.797,62.52,132.088,296.3272,4.7987,5.2594,2.3665,3.5681
1251.75,5.819,64.6828,133.2246,292.2661,4.41,4.8501,2.6378,3.7225
1251.875,5.841,65.4267,131.3018,291.5122,4.5093,4.9043,2.7872,3.8226
1252,5.862,65.4365,131.7054,295.6324,4.6877,5.0833,2.8237,3.7705
1252.125,5.884,64.8469,135.4447,298.2449,4.6716,5.0741,2.7816,3.6895
1252.25,5.905,63.6603,140.8163,298.8326,4.5586,4.9495,2.6581,3.5941
1252.375,5.927,62.1462,141.9919,299.1834,4.3644,4.7782,2.5753,3.538
1252.5,5.948,60.1866,136.8115,301.1618,4.2075,4.6202,2.5965,3.5297
1252.625,5.97,56.7522,128.5469,297.9758,4.3138,4.7086,2.6079,3.5574
1252.75,5.991,52.6098,118.9296,288.5869,4.6305,5.0175,2.8932,4.1026
1252.875,6.016,48.2969,108.7494,284.6836,4.9214,5.3272,3.3642,4.6975
1253,6.042,40.9593,89.6919,285.3599,5.4836,5.9594,3.6253,5.0327
1253.125,6.068,36.0372,77.943,278.9949,6.1637,6.7312,3.6389,5.1278
1253.25,6.094,30.2333,70.8576,260.186,7.2274,7.8736,3.8098,5.7785
1253.375,6.12,24.9343,71.2541,246.7796,7.9629,8.6947,4.2799,6.685
1253.5,6.146,19.1862,75.5316,246.3709,8.4399,9.2749,4.4324,7.2283
1253.625,6.172,10.9799,76.7214,269.0832,9.3105,10.3308,3.9096,6.3237
1253.75,6.198,4.0029,72.7698,289.4689,10.1489,11.3305,3.304,5.8494
1253.875,6.224,-8.3844,65.3833,309.7913,11.3489,12.7746,3.2911,6.1946
1254,6.25,-17.7932,58.5988,313.8002,12.5765,14.0735,3.4634,6.5472
1254.125,6.276,-23.7805,55.1428,313.1042,13.8161,15.41,3.4737,6.5007
1254.25,6.302,-28.5687,53.5848,311.9458,14.8465,16.6331,3.4754,6.4102
1254.375,6.328,-30.9149,52.7102,309.4743,14.7103,16.6379,3.4486,6.2883
1254.5,6.354,-31.2785,53.5813,309.2431,13.6099,15.6106,3.2991,5.9428
1254.625,6.38,-29.6041,53.1633,310.0815,13.2504,15.0789,3.2942,5.9645
1254.75,6.406,-27.0742,53.0217,309.8914,13.4578,15.0125,3.3415,6.09
1254.875,6.432,-23.7379,54.4346,304.7115,12.6624,14.0151,3.3675,6.1787
1255,6.458,-19.812,59.0875,291.9462,10.2453,11.4994,3.3889,6.0882
1255.125,6.484,-15.2502,66.5802,286.5985,8.4564,9.5373,3.3529,5.524
1255.25,6.51,-11.4356,71.2047,292.6691,7.8235,8.8834,3.1341,4.6355
1255.375,6.536,-8.2795,72.0332,300.9971,7.5619,8.621,3.092,4.7803
1255.5,6.563,-8.7122,66.9308,303.7081,8.0316,9.0523,3.203,5.6585
1255.625,6.589,-14.4735,58.1101,302.0933,10.2154,11.2407,3.3229,6.1045
1255.75,6.615,-20.723,52.6039,300.8307,12.681,13.9377,3.3401,6.1369
1255.875,6.641,-25.2882,47.8378,304.5564,13.737,15.442,3.3839,6.1498
1256,6.667,-27.0512,45.8868,307.4522,13.9724,16.166,3.3667,6.1694
1256.125,6.693,-26.8939,46.4497,305.9712,14.5692,17.0567,3.3668,6.2156
1256.25,6.719,-24.4753,47.204,292.5324,16.9276,19.7114,3.4772,6.4629
1256.375,6.745,-19.8249,46.9703,262.8872,19.1479,22.1114,3.6075,6.8223
1256.5,6.771,-12.6022,47.5474,252.7585,19.3858,22.0459,3.7431,7.0639
1256.625,6.797,-3.7343,50.7061,277.3604,19.0145,21.2383,3.7276,6.6133
1256.75,6.823,9.3417,63.0037,285.4952,14.5537,16.4268,3.7199,6.5541
1256.875,6.849,22.1223,80.489,282.3642,9.1653,10.5052,4.0154,6.0777
1257,6.875,34.992,99.3021,292.2111,6.3389,7.2016,3.1589,4.1106
1257.125,6.901,48.2185,118.1791,295.4,5.2718,5.7885,2.8595,3.7615
1257.25,6.927,56.8341,130.7741,287.4496,4.6608,5.0668,3.0219,4.0093
1257.375,6.953,63.9718,140.1083,285.9053,4.0674,4.3433,3.2566,4.125
