"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1258,1.462,42.1377,88.2571,296.9391,10.3854,9.4782,3.1408,5.0399
1258.125,1.486,42.2,88.3322,288.4861,10.9997,10.0151,3.54,6.3077
1258.25,1.51,42.3218,87.2083,270.3461,10.7552,9.8013,4.3103,7.3481
1258.375,1.534,44.2585,86.156,278.3922,9.8399,9.0004,3.8207,7.1973
1258.5,1.558,47.8095,89.4405,279.4829,9.9159,9.067,3.8721,7.3142
1258.625,1.582,51.5595,94.7058,296.4009,10.5751,9.6438,3.9716,5.4201
1258.75,1.606,53.4143,95.7884,295.0281,11.1118,10.1134,3.9304,5.6421
1258.875,1.63,54.5421,97.7651,286.5993,11.9868,10.8789,4.2366,6.6796
1259,1.654,56.1356,99.149,270.9685,14.0044,12.6438,5.4268,9.2462
1259.125,1.678,58.0303,100.6314,263.2003,15.9506,14.3463,4.2007,6.3175
1259.25,1.702,59.1817,105.486,289.6935,14.9447,13.4663,3.0822,4.3919
1259.375,1.726,61.0964,117.2898,288.4014,11.458,10.4161,4.0898,5.6583
1259.5,1.75,62.6396,121.4237,290.3665,8.9088,8.186,4.2529,6.0358
1259.625,1.774,64.4587,122.0741,302.1277,7.4822,6.9383,3.7506,4.8474
1259.75,1.798,65.9396,120.0738,325.1711,7.1035,6.6068,2.4692,2.9253
1259.875,1.822,66.5995,117.4747,317.3933,6.7093,6.2622,2.178,2.9017
1260,1.846,66.8608,114.4255,308.3941,6.0391,5.6758,2.4231,2.6968
1260.125,1.87,66.8916,113.7936,321.3129,5.8526,5.5127,2.0023,2.3699
1260.25,1.894,66.6335,112.9271,316.4718,5.6867,5.3677,3.001,3.6458
1260.375,1.918,65.7364,113.8184,314.4565,4.8034,4.5936,2.4579,2.289
1260.5,1.942,64.5331,116.4695,334.9654,4.0733,3.9299,1.9382,1.8411
1260.625,1.966,61.3411,121.9343,342.3771,3.3395,3.2689,2.053,1.9596
1260.75,1.99,57.6825,123.564,348.4443,2.8476,2.9057,2.0152,1.7858
1260.875,2.025,54.4723,122.3337,339.2922,2.829,2.9311,2.1394,2.2987
1261,2.067,50.8195,115.7834,301.0247,3.1879,3.4737,3.5434,5.3976
1261.125,2.108,47.8132,109.6123,276.8607,4.7994,5.2365,4.2992,6.7802
1261.25,2.15,46.2824,108.0911,286.7549,6.4553,7.0184,3.8804,6.0546
1261.375,2.192,43.7802,109.6568,292.9357,7.8264,8.4933,3.412,5.2731
1261.5,2.233,41.1637,108.7042,285.5522,8.6765,9.4083,2.9185,5.0858
1261.625,2.275,37.3347,106.3533,281.7522,9.557,10.3558,2.6431,4.8641
1261.75,2.317,33.3487,104.547,281.1577,9.7876,10.669,2.7908,5.9214
1261.875,2.358,32.8002,102.7385,274.096,16.045,15.2188,3.1268,7.0146
1262,2.4,34.8242,100.5367,275.3139,20.8633,19.2776,2.6953,6.4859
1262.125,2.442,36.6271,100.0022,284.2403,19.7416,18.2791,2.4327,5.7019
1262.25,2.483,40.641,100.1852,288.5553,16.8584,15.5221,2.8621,5.8208
1262.375,2.525,44.91,100.1893,289.5729,12.2062,11.9193,4.5522,6.9652
1262.5,2.567,47.0266,100.6793,291.1997,9.9209,10.1529,4.4737,6.0679
1262.625,2.608,48.9164,94.327,285.4266,8.4434,9.099,3.9658,5.7259
1262.75,2.65,49.8089,92.6821,265.3603,8.2484,9.0734,4.6615,7.6047
1262.875,2.692,51.043,93.498,261.8038,8.5866,9.3413,5.6174,8.3967
1263,2.733,54.0713,96.0579,281.1642,8.7388,9.475,4.8874,6.5231
1263.125,2.775,56.7755,96.1245,287.8393,7.8478,8.5161,3.6991,4.9899
1263.25,2.817,58.504,98.7936,285.6161,6.484,7.0489,3.3453,4.9659
1263.375,2.858,60.486,101.4322,282.3837,4.3946,4.8008,4.2755,6.0485
1263.5,2.9,61.7799,102.8977,286.4365,3.6955,4.0486,3.9683,5.3862
1263.625,2.942,63.1,107.7627,289.9889,3.5065,3.8444,3.4254,4.7537
1263.75,2.983,64.3004,115.0923,288.2643,3.6129,3.8312,3.4209,4.7487
1263.875,3.018,65.0924,120.3571,288.7496,3.7972,3.8633,3.4595,4.808
1264,3.048,66.3202,122.3834,289.9132,3.9191,3.9694,3.3635,4.6722
1264.125,3.077,67.1305,123.6397,290.4492,4.0323,4.0796,3.186,4.3663
1264.25,3.107,67.9071,124.1653,292.4801,4.1768,4.2208,2.8608,3.9951
1264.375,3.137,68.2536,127.7628,301.6112,4.3019,4.343,2.7681,3.7988
1264.5,3.167,68.2761,129.2532,297.7213,4.3393,4.3794,2.6312,3.6899
1264.625,3.196,68.3068,128.987,293.8093,4.3204,4.3621,2.1106,3.4647
1264.75,3.226,68.493,124.8721,300.1276,4.3503,4.4137,2.2662,3.4272
1264.875,3.256,68.7161,123.4853,300.2488,4.4258,4.5145,2.5285,3.5642
1265,3.286,68.8607,118.8888,295.8769,4.4969,4.5896,2.794,3.8367
1265.125,3.315,68.4502,119.0065,288.8031,4.5519,4.643,3.0986,4.2631
1265.25,3.345,67.6944,117.9201,286.6378,4.6105,4.7003,3.3286,4.4208
1265.375,3.375,66.5342,115.8576,289.9768,4.7349,4.8217,3.2811,4.5715
1265.5,3.405,66.1981,114.2965,281.6663,4.8515,4.9355,3.9714,5.4484
1265.625,3.435,66.806,112.9986,288.4719,5.1364,5.2232,3.9946,5.1889
1265.75,3.464,67.4941,114.546,293.2085,5.328,5.5161,3.504,4.5496
1265.875,3.494,67.9333,118.8992,299.1883,5.491,5.7547,3.1355,4.041
1266,3.524,67.3046,119.9757,304.912,5.8071,6.0632,2.65,3.6927
1266.125,3.554,66.0738,118.5895,305.3325,6.1911,6.438,2.5608,3.6567
1266.25,3.583,63.5317,114.9196,294.1141,8.0129,8.2427,2.7518,4.0427
1266.375,3.613,59.3093,103.4516,272.1224,12.3917,12.5751,3.674,5.5842
1266.5,3.643,56.094,94.5981,268.1661,15.3224,15.439,4.2255,6.444
1266.625,3.673,51.5965,87.2052,268.7018,21.5702,21.5364,4.6486,8.0134
1266.75,3.702,48.1726,77.6241,254.841,28.791,28.5834,6.9299,13.1896
1266.875,3.732,45.9928,71.4819,243.6419,34.8435,34.4902,8.8319,16.6879
1267,3.762,43.6186,71.5463,235.5778,42.5475,42.0085,12.086,22.1831
1267.125,3.792,42.7435,75.245,232.1089,45.4175,44.8097,11.8164,20.7546
1267.25,3.821,42.8848,79.9392,249.9531,42.1544,41.6249,9.5698,15.0598
1267.375,3.851,43.9801,86.8585,282.1547,28.7504,28.5435,5.888,7.9307
1267.5,3.881,45.3376,94.464,286.1731,18.9147,18.9447,4.2595,6.6556
1267.625,3.911,48.3704,100.1877,280.4505,10.8488,11.0607,5.7677,8.6561
1267.75,3.94,51.7797,101.7327,275.3897,7.1832,7.4353,6.0365,7.9208
1267.875,3.97,54.8803,103.8394,281.0568,5.6448,5.9079,4.2313,5.7469
1268,4,58.1105,107.7232,294.0303,5.1688,5.4402,3.1756,4.4671
1268.125,4.031,59.3919,109.1847,293.7941,5.1492,5.4209,3.1347,4.6725
1268.25,4.062,60.1403,108.164,277.3741,5.2609,5.5208,4.4183,6.143
1268.375,4.094,60.3655,104.2935,259.4942,5.3886,5.4507,4.9107,6.5075
1268.5,4.125,60.4789,102.1273,265.3376,5.286,5.3031,4.6986,6.3775
1268.625,4.156,60.9381,104.8192,276.2733,5.0279,5.0515,4.6376,6.1295
1268.75,4.188,61.9208,105.9727,277.1832,4.8474,4.8753,4.4339,5.9512
1268.875,4.219,63.1736,108.3288,285.2498,4.7282,4.7588,4.4718,5.8912
1269,4.25,65.5524,114.8548,291.3799,4.5718,4.6066,3.7993,4.9951
1269.125,4.281,67.4359,119.4888,295.6552,4.591,4.6252,3.3891,4.3911
1269.25,4.312,68.436,121.0585,296.3564,4.8252,4.8538,3.1806,4.1344
1269.375,4.344,68.9185,122.8819,294.8071,5.2786,5.2961,3.0466,4.0344
1269.5,4.375,68.5877,121.1555,297.004,5.6306,5.6395,3.1534,4.1965
1269.625,4.406,67.5934,115.1374,284.7003,5.5305,5.5419,3.3799,4.7419
1269.75,4.438,66.8982,109.8332,283.1867,5.1856,5.205,3.7305,5.2936
1269.875,4.469,65.9596,108.8458,289.7349,4.8021,4.8311,3.7543,5.2414
1270,4.5,64.6819,109.5992,289.9942,4.6545,4.687,3.7522,5.3622
1270.125,4.531,63.754,107.155,277.1132,4.6755,4.7078,4.1232,6.1899
1270.25,4.562,63.2729,105.6411,273.9568,4.7544,4.7845,3.9571,6.4733
1270.375,4.594,64.1995,107.7586,269.4123,4.7447,4.7748,5.0792,8.4128
1270.5,4.625,65.3961,110.6067,278.231,4.6088,4.6425,4.9567,7.5006
1270.625,4.656,66.9115,114.5363,300.5459,4.2628,4.3047,2.688,4.3853
1270.75,4.688,67.5286,119.1338,306.655,4.2142,4.2575,2.3518,3.7731
1270.875,4.719,67.6437,121.9986,302.4238,4.3436,4.3837,2.5052,3.7912
1271,4.75,67.7135,124.6011,298.9098,4.1921,4.2358,2.7475,3.8241
1271.125,4.781,67.8385,124.445,300.3194,3.7724,3.8267,2.8075,3.7216
1271.25,4.812,67.9254,123.7358,301.5488,3.5219,3.582,2.8349,3.6783
1271.375,4.844,68.0118,124.2104,309.7464,3.2782,3.3438,2.7175,3.532
1271.5,4.875,68.2848,123.409,307.2606,3.266,3.3319,2.5404,3.3807
1271.625,4.906,68.9712,124.7848,305.0475,3.4843,3.5447,2.5575,3.3771
1271.75,4.938,69.5771,126.4061,303.4614,3.5079,3.5681,2.7082,3.5069
1271.875,4.969,69.8567,125.8036,306.8015,3.5213,3.581,2.7941,3.5193
1272,5,69.7146,122.417,318.5412,3.5748,3.6333,2.2678,3.2191
1272.125,5.018,69.5297,119.3774,305.4965,3.5778,3.6366,2.1356,3.0777
1272.25,5.036,69.6568,115.8604,286.0921,3.5654,3.6241,2.7908,3.6893
1272.375,5.054,70.3146,114.734,298.6603,3.7581,3.8121,3.1233,3.8553
1272.5,5.071,71.0422,116.1172,303.4343,3.8594,3.9112,3.0442,3.8324
1272.625,5.089,71.9093,116.1685,298.8764,3.7957,3.8485,3.004,3.8999
1272.75,5.107,72.2168,113.3424,299.2167,3.8346,3.8872,3.0758,3.9218
1272.875,5.125,72.0182,112.4294,299.8983,4.0611,4.1082,3.0729,3.8765
1273,5.143,71.623,109.778,297.6747,4.3242,4.3697,3.1092,3.9693
1273.125,5.161,71.3775,109.4992,289.0132,4.4282,4.492,3.2106,4.218
1273.25,5.179,71.4465,108.9529,285.9231,4.3066,4.433,3.2985,4.3103
1273.375,5.196,71.8678,108.709,288.35,4.3206,4.5219,3.2775,4.3261
1273.5,5.214,72.4545,108.8193,284.8543,4.621,4.8443,3.5038,4.5815
1273.625,5.232,72.7973,108.644,284.0148,5.1956,5.6075,3.6984,4.8928
1273.75,5.25,72.5355,108.2083,281.0443,5.876,6.5256,4.1248,5.4412
1273.875,5.268,71.3318,107.2731,273.5705,6.5262,7.4003,4.5921,5.8588
1274,5.286,68.3031,100.3364,275.9041,6.7291,7.6729,4.4666,5.5388
1274.125,5.304,65.756,97.9129,280.6874,6.7772,7.7377,4.204,5.9467
1274.25,5.321,62.4701,95.3767,279.7387,7.2215,8.3351,6.6345,8.4906
1274.375,5.339,60.924,92.6271,283.5557,7.8464,9.1757,6.4791,7.5627
1274.5,5.357,60.501,94.9365,279.5794,8.2031,9.6556,5.1092,6.5301
1274.625,5.375,60.6859,100.462,280.035,8.1549,9.5908,4.9859,6.5912
1274.75,5.393,61.8219,103.4744,283.6701,7.573,8.808,5.0375,7.2296
1274.875,5.411,64.0432,107.4313,284.5393,6.9703,7.9976,5.2053,6.932
1275,5.429,65.2877,115.8656,297.1695,6.8103,7.7822,4.1378,4.9824
1275.125,5.446,64.5427,120.2793,301.5765,6.608,7.5104,3.1427,3.9484
1275.25,5.464,61.7591,119.6891,296.284,6.1246,6.8513,3.0923,3.9385
1275.375,5.482,55.6635,115.3484,290.3321,6.2055,6.6826,3.1562,4.1336
1275.5,5.5,46.58,112.881,284.9661,9.4575,9.5856,3.2081,5.1436
1275.625,5.518,41.4026,108.8552,279.4279,13.2043,13.052,3.442,6.5411
1275.75,5.536,41.2747,108.5086,267.4088,15.179,15.0076,4.1236,8.1439
1275.875,5.554,44.4866,112.3598,274.9784,15.0647,14.9536,4.2504,7.9126
1276,5.571,51.601,119.3185,293.3789,12.8798,12.7395,3.8249,6.649
1276.125,5.589,55.8763,125.4504,293.0032,10.8819,10.7661,3.4819,5.6956
1276.25,5.607,59.6782,135.7639,297.7744,8.1649,8.1288,2.502,4.0699
1276.375,5.625,62.1348,138.0608,307.9266,5.1591,5.0856,2.4338,3.6321
1276.5,5.643,63.11,138.1185,304.4019,4.2294,4.2315,2.6844,3.8299
1276.625,5.661,64.0835,138.4241,296.7987,4.1571,4.2019,2.8631,3.963
1276.75,5.679,65.1161,137.6642,296.0541,4.3789,4.4183,3.1627,4.0084
1276.875,5.696,66.2484,137.7364,300.7627,4.4992,4.5354,3.0365,3.8998
1277,5.714,66.9635,137.1409,302.4372,4.4548,4.4924,2.9406,3.8356
1277.125,5.732,67.4496,135.7279,299.8852,4.3997,4.4382,2.9026,3.767
1277.25,5.75,67.8061,135.7027,303.4406,4.2747,4.3165,2.866,3.6592
1277.375,5.768,68.2428,136.5255,303.7193,3.9966,4.045,2.7904,3.5969
1277.5,5.786,68.7415,136.8672,302.8016,3.7589,3.813,2.9834,3.7265
1277.625,5.804,68.9629,140.8744,301.6109,3.7806,3.8341,3.0973,3.8993
1277.75,5.821,69.0066,142.1473,300.7525,3.877,3.928,3.1482,4.2126
1277.875,5.839,69.0647,140.9102,297.168,4.0951,4.1409,3.2094,4.2476
1278,5.857,69.489,139.8789,292.0834,4.4895,4.526,3.1632,4.0256
1278.125,5.875,70.3,137.9353,286.2039,4.8387,4.8666,3.525,4.5791
1278.25,5.893,71.0742,138.6386,281.0334,5.0737,5.0961,4.0204,4.8221
1278.375,5.911,72.1566,137.4687,291.6344,5.234,5.2526,3.5093,4.1708
1278.5,5.929,72.6581,134.4502,296.8786,5.174,5.1941,3.1292,3.9145
1278.625,5.946,73.008,135.0415,303.7636,4.9845,5.0088,2.8874,3.6927
1278.75,5.964,73.2132,135.8616,312.1766,4.7768,4.8064,2.7195,3.4759
1278.875,5.982,73.4172,136.1175,310.6581,4.6186,4.6518,2.7347,3.4664
1279,6,73.5344,131.7802,312.0283,4.6933,4.7249,2.6343,3.4158
1279.125,6.031,73.4858,129.4028,313.718,4.9555,4.981,2.4703,3.4221
1279.25,6.062,73.2103,124.7343,309.5996,5.271,5.2888,2.5108,3.4975
1279.375,6.094,72.4906,118.3976,308.1648,5.4665,5.4792,2.6146,3.4169
1279.5,6.125,71.114,112.0501,312.2196,5.4409,5.4469,2.5933,3.3219
1279.625,6.156,69.597,110.6965,314.5167,5.311,5.5876,2.3607,3.3331
1279.75,6.188,67.8489,111.2914,307.0519,5.3348,5.7502,2.1427,3.7122
1279.875,6.219,66.0942,107.5643,291.3401,5.5432,5.9542,2.6453,4.5957
1280,6.25,62.967,98.5671,274.7858,6.3603,6.6471,3.7389,5.5303
1280.125,6.281,56.8478,89.6125,273.3246,7.3397,7.4987,4.3383,5.8483
1280.25,6.312,50.5884,84.4921,273.7468,7.2964,7.4622,4.4264,6.0105
1280.375,6.344,39.2573,76.5149,280.893,7.0217,7.2299,4.104,6.1845
1280.5,6.375,32.2206,73.0045,283.5529,7.053,7.2561,3.8301,6.3946
1280.625,6.406,26.0606,71.5541,286.4939,7.3443,7.5027,3.8159,6.2625
1280.75,6.438,22.173,71.9446,278.576,10.9814,10.677,3.4817,6.391
1280.875,6.469,20.577,71.4523,286.0318,13.3016,12.6569,3.7601,6.5735
