"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1197.75,3.724,6.5129,57.248,292.1092,14.2427,16.0467,2.387,3.8234,6.1369
1197.875,3.757,12.0051,56.4341,290.9483,15.2813,16.954,2.4146,3.8478,6.2521
1198,3.789,19.889,56.316,280.0563,14.7738,16.1649,2.4506,3.9948,6.2804
1198.125,3.822,29.9099,61.3182,275.8729,11.6723,13.0287,2.4252,4.0615,6.0383
1198.25,3.855,39.4246,72.111,273.4202,8.8855,9.9888,2.3851,4.1282,5.8698
1198.375,3.888,47.5366,87.1327,272.9414,6.8041,7.5633,2.3477,4.118,5.4663
1198.5,3.921,53.5173,103.6125,276.3102,5.4753,5.9921,2.3326,3.8055,4.7921
1198.625,3.954,56.7408,113.6963,287.9129,4.7218,5.124,2.3621,3.383,4.2833
1198.75,3.987,59.4354,115.4834,292.5692,4.8417,5.174,2.3851,3.2855,4.1415
1198.875,4.021,60.5865,111.64,291.1265,5.2016,5.5196,2.3955,3.3769,4.2517
1199,4.056,60.6678,106.7775,286.6951,5.3911,5.716,2.3846,3.532,4.492
1199.125,4.09,61.082,104.4418,284.829,5.343,5.6643,2.3465,3.5964,4.5793
1199.25,4.125,62.2559,103.757,286.1423,5.2806,5.6116,2.314,3.5602,4.5255
1199.375,4.16,63.7994,105.947,287.9211,5.1414,5.5054,2.3149,3.4906,4.434
1199.5,4.194,63.5341,111.1785,287.5928,4.9096,5.2646,2.3391,3.417,4.3429
1199.625,4.229,61.116,113.3873,287.9549,4.8211,5.1571,2.3961,3.3906,4.2824
1199.75,4.264,58.6705,112.7802,286.5025,4.9473,5.2646,2.439,3.4239,4.3496
1199.875,4.299,57.0331,109.8646,282.8889,5.2137,5.5134,2.4541,3.556,4.51
1200,4.333,56.8664,105.0856,279.0061,5.418,5.714,2.4534,3.7172,4.6815
1200.125,4.368,55.8703,103.2902,277.523,5.6935,5.9797,2.4576,3.7882,4.7691
1200.25,4.403,54.7192,101.6676,276.2243,6.2337,6.4532,2.4827,3.8526,4.8992
1200.375,4.437,53.1986,98.1749,274.7612,6.8221,6.9312,2.4882,3.9662,5.0827
1200.5,4.472,51.4997,93.877,273.2623,7.132,7.1139,2.4395,4.0438,5.2522
1200.625,4.507,50.9711,93.5396,273.3338,6.6322,6.551,2.3147,4.0173,5.2112
1200.75,4.542,52.0384,95.5146,276.2686,5.8743,5.826,2.1965,3.8968,4.9743
1200.875,4.576,54.5957,106.4046,282.1045,5.1745,5.1897,2.1284,3.5861,4.5445
1201,4.611,57.6947,117.7474,289.5434,4.5592,4.5871,2.1179,3.2642,4.1291
1201.125,4.646,60.1916,123.5626,296.0534,4.3103,4.278,2.1656,3.0507,3.843
1201.25,4.681,61.9815,126.0248,299.3617,4.3324,4.2351,2.2253,2.9647,3.7228
1201.375,4.715,63.341,125.4533,298.198,4.4764,4.3402,2.2648,3.0012,3.7725
1201.5,4.75,65.2671,123.5162,293.2204,4.6635,4.5107,2.2443,3.1339,3.9764
1201.625,4.785,67.1729,122.4092,290.5027,4.8252,4.7078,2.2188,3.2253,4.0625
1201.75,4.819,67.9326,118.367,287.766,4.9443,4.8657,2.2123,3.3154,4.2141
1201.875,4.854,67.4158,114.157,284.732,4.9676,4.9121,2.2162,3.4215,4.3514
1202,4.889,65.9328,113.8792,282.514,4.8356,4.7786,2.2109,3.4573,4.3969
1202.125,4.924,66.0055,118.3461,290.1364,4.5846,4.5178,2.1751,3.2276,4.0847
1202.25,4.958,66.6901,123.0377,299.5086,4.3041,4.2513,2.1426,2.9694,3.7306
1202.375,4.993,67.0926,123.8825,308.2053,4.0126,3.9681,2.1156,2.7563,3.4768
1202.5,5.012,67.1373,121.2147,315.8133,3.7736,3.722,2.0891,2.5594,3.25
1202.625,5.026,67.5352,118.8672,321.1161,3.7356,3.6617,2.0622,2.4321,3.114
1202.75,5.041,68.4434,117.7432,321.2787,3.8491,3.7592,2.0417,2.4358,3.126
1202.875,5.055,69.0583,116.4313,313.4845,4.0287,3.9553,2.0346,2.6598,3.3836
1203,5.07,67.1068,118.4589,305.096,4.1855,4.1663,2.0612,2.8532,3.6483
1203.125,5.084,63.4995,119.8902,303.0558,4.3579,4.3757,2.1365,2.9112,3.6886
1203.25,5.099,60.8329,121.4143,302.0869,4.4963,4.5499,2.2346,2.9316,3.7265
1203.375,5.113,59.6488,123.0085,299.9145,4.5694,4.6668,2.3396,2.9821,3.7663
1203.5,5.128,59.5141,121.9329,295.9467,4.5749,4.7093,2.4292,3.0701,3.8948
1203.625,5.142,59.4033,122.5645,295.0095,4.6397,4.7486,2.4803,3.0963,3.9272
1203.75,5.157,58.7086,121.9579,293.8951,4.7201,4.8352,2.5022,3.1337,3.9729
1203.875,5.172,57.8005,120.0247,293.8756,4.7209,4.8447,2.5107,3.1475,3.9973
1204,5.186,57.3238,116.3511,294.88,4.634,4.7521,2.5119,3.144,3.9973
1204.125,5.201,58.0759,111.4269,293.7598,4.5842,4.7151,2.4892,3.1934,4.0818
1204.25,5.215,58.0784,110.9037,292.5402,4.4506,4.6237,2.4525,3.2102,4.1062
1204.375,5.23,57.2617,109.738,290.805,4.4545,4.6691,2.4165,3.2678,4.1628
1204.5,5.244,55.6619,105.9992,289.089,4.867,5.07,2.3939,3.4035,4.3246
1204.625,5.259,51.4946,96.8691,287.8298,6.0293,6.2622,2.3865,3.6478,4.7412
1204.75,5.273,45.6527,85.8751,287.5471,7.4253,7.7971,2.3809,3.7918,5.1439
1204.875,5.288,39.2736,76.8515,288.6859,8.6356,9.2007,2.3712,3.8044,5.382
1205,5.302,32.147,71.7068,289.3384,9.4362,10.0107,2.3642,3.8015,5.4757
1205.125,5.317,28.9387,72.9767,288.8915,9.369,10.1006,2.3809,3.8043,5.4812
1205.25,5.331,26.5872,73.6643,286.7062,8.8017,9.6648,2.3986,3.8143,5.457
1205.375,5.346,24.1707,72.681,284.0698,8.3823,9.2954,2.4127,3.8548,5.4847
1205.5,5.36,21.3831,69.8546,282.8104,8.9738,9.8436,2.4199,3.8742,5.5612
1205.625,5.375,20.663,61.357,279.1757,10.8823,11.6224,2.4199,3.9554,5.8509
1205.75,5.39,22.3919,58.9223,274.1711,12.1345,12.7684,2.4255,4.0409,6.0679
1205.875,5.404,26.3926,62.0857,269.8606,12.1326,12.7192,2.4339,4.1299,6.1941
1206,5.419,32.706,69.9314,266.3713,10.7825,11.3679,2.446,4.2484,6.2376
1206.125,5.433,41.7217,79.0907,264.3417,8.3433,8.8548,2.4583,4.3483,6.018
1206.25,5.448,51.0372,86.6868,266.043,6.0382,6.3915,2.4636,4.1811,5.535
1206.375,5.462,57.4594,96.2169,272.3202,4.9454,5.1984,2.4675,3.8455,4.9227
1206.5,5.477,58.7315,102.0158,280.1809,4.7183,4.9213,2.4655,3.5882,4.5979
1206.625,5.491,57.7999,110.6662,286.292,4.7274,4.9121,2.4709,3.3595,4.3052
1206.75,5.506,57.1992,115.6404,289.8566,4.8439,5.0308,2.478,3.2788,4.1505
1206.875,5.52,57.0707,114.3602,290.4162,5.0921,5.3008,2.4845,3.2972,4.1762
1207,5.535,57.1255,114.8897,287.7064,5.4041,5.6519,2.4999,3.3741,4.3094
1207.125,5.549,57.8675,110.5831,285.4995,5.3328,5.5968,2.4935,3.4428,4.4104
1207.25,5.564,57.8523,110.5731,285.6921,5.202,5.4801,2.4409,3.4252,4.3786
1207.375,5.578,58.3707,114.331,287.6447,4.976,5.2535,2.3603,3.3326,4.2617
1207.5,5.593,60.246,119.7566,290.5798,4.6444,4.8978,2.2759,3.1981,4.0521
1207.625,5.608,62.1253,122.1742,293.7316,4.396,4.6102,2.2178,3.0772,3.9232
1207.75,5.622,63.1224,123.1755,296.699,4.3024,4.4842,2.1728,2.9949,3.8103
1207.875,5.637,63.4411,124.5212,299.8555,4.2994,4.4422,2.1201,2.92,3.7195
1208,5.651,63.9457,126.875,301.5133,4.3263,4.4291,2.0724,2.8722,3.6649
1208.125,5.666,65.4907,128.1994,302.1727,4.326,4.4016,2.0573,2.8393,3.642
1208.25,5.68,67.7726,126.3438,303.0732,4.2807,4.3339,2.0705,2.8288,3.6147
1208.375,5.695,70.3477,121.6311,303.4437,4.1838,4.2195,2.1151,2.8453,3.6332
1208.5,5.709,70.9438,121.4335,305.2289,4.0638,4.0908,2.1978,2.7955,3.5934
1208.625,5.724,70.8711,122.327,309.2433,4.1342,4.1467,2.2694,2.7111,3.4788
1208.75,5.738,70.3314,121.446,310.6666,4.355,4.3416,2.3094,2.6868,3.4698
1208.875,5.753,69.3988,117.3031,308.4952,4.6037,4.5662,2.318,2.7912,3.5922
1209,5.767,68.357,108.588,303.1176,4.6957,4.6605,2.3019,2.9923,3.8578
1209.125,5.782,67.4422,107.2808,298.4881,4.7644,4.7587,2.3024,3.1184,3.9941
1209.25,5.797,67.2898,109.92,295.2166,4.6944,4.7119,2.3238,3.1494,4.0576
1209.375,5.811,67.831,113.009,293.1589,4.5619,4.5901,2.3549,3.1503,4.0586
1209.5,5.826,68.8144,117.3565,293.7329,4.4915,4.5157,2.3837,3.0954,3.9743
1209.625,5.84,69.2032,122.8687,296.2092,4.6862,4.689,2.3932,3.0126,3.864
1209.75,5.855,68.0876,123.2515,293.6415,4.9347,4.908,2.3902,3.1021,3.9547
1209.875,5.869,65.4363,123.4252,288.981,4.9246,4.8826,2.3913,3.1975,4.0749
1210,5.884,62.3144,115.1803,290.7765,4.8791,4.8296,2.3939,3.2232,4.1065
1210.125,5.898,60.9879,110.6343,291.9656,4.9001,4.8551,2.4077,3.2362,4.1414
1210.25,5.913,60.3705,110.0854,291.4747,4.8539,4.8168,2.4218,3.2492,4.1543
1210.375,5.927,59.8867,110.9467,291.9934,4.6753,4.6419,2.4235,3.1972,4.1091
1210.5,5.942,60.6322,118.9566,294.2677,4.3602,4.3028,2.4069,3.0467,3.9232
1210.625,5.956,61.4774,121.4944,301.0112,4.2546,4.1558,2.3874,2.8854,3.6945
1210.75,5.971,61.4174,126.0006,306.6184,4.073,3.9905,2.387,2.7265,3.5159
1210.875,5.985,61.3727,130.1322,312.9447,3.8483,3.7969,2.3935,2.5514,3.2999
1211,6,62.0247,131.5298,321.3633,3.6657,3.6212,2.393,2.353,3.0617
1211.125,6.037,62.2178,132.1269,326.3057,3.6953,3.6724,2.3832,2.2672,2.962
1211.25,6.074,63.0767,127.7418,326.3285,3.8591,3.8606,2.3758,2.283,2.9841
1211.375,6.11,64.0458,123.0424,325.7009,4.1657,4.1887,2.3837,2.3198,3.0399
1211.5,6.147,64.581,118.2818,316.9133,4.5314,4.5881,2.3967,2.5447,3.3391
1211.625,6.184,65.9354,115.855,304.9325,4.8359,4.9486,2.4011,2.9035,3.7489
1211.75,6.221,68.4231,115.4149,299.6126,5.0181,5.1648,2.3949,3.0506,3.8854
1211.875,6.257,70.4722,113.171,293.4221,4.9821,5.1082,2.3691,3.1958,4.0876
1212,6.294,70.9438,112.7652,287.8422,4.667,4.743,2.3056,3.2657,4.207
1212.125,6.331,70.2435,112.2082,299.7206,4.4512,4.5073,2.1711,2.9987,3.8574
1212.25,6.368,69.3404,112.8378,304.7247,4.2489,4.2875,2.0622,2.8689,3.7062
1212.375,6.404,68.605,114.7764,303.2015,4.0597,4.0883,2.0069,2.8826,3.7041
1212.5,6.441,68.4383,116.8789,310.2689,3.9787,4.0226,2.0111,2.6838,3.5037
1212.625,6.478,67.3162,121.3625,308.5081,4.115,4.1744,2.1319,2.7195,3.4989
1212.75,6.515,65.5364,119.6505,306.0976,4.963,5.0894,2.2536,2.864,3.6814
1212.875,6.551,63.5468,109.9993,303.2713,6.8769,7.1361,2.3795,3.2201,4.1544
1213,6.588,61.8214,93.1838,293.1094,9.198,9.543,2.4952,3.6945,5.0865
1213.125,6.625,60.2205,75.8648,268.4689,9.7982,10.0435,2.55,4.1616,5.9292
1213.25,6.662,57.7735,69.4537,255.8063,9.2371,9.5644,2.5566,4.7189,6.7238
1213.375,6.699,56.2108,80.5998,252.4808,7.8058,8.276,2.5366,4.869,6.592
1213.5,6.735,55.1893,92.4707,253.368,6.3515,6.8531,2.5157,4.6325,6.0299
1213.625,6.772,55.2569,100.1427,261.2605,5.6348,6.0357,2.5166,4.0843,5.2318
1213.75,6.809,55.3798,104.5545,273.2873,5.4993,5.7563,2.5166,3.7141,4.7333
1213.875,6.846,54.6836,104.567,285.2244,5.7711,5.8803,2.4867,3.5239,4.5441
1214,6.882,53.5376,106.5788,288.9256,6.0012,6.0655,2.3753,3.4598,4.4424
1214.125,6.919,54.492,111.3163,290.8554,5.6914,5.7336,2.2501,3.3366,4.2602
1214.25,6.956,57.0925,114.6951,295.2859,5.1424,5.2015,2.1695,3.1536,4.0319
1214.375,6.993,60.1164,118.4898,301.6283,4.5297,4.6121,2.1356,2.9168,3.7621
1214.5,7.025,62.2636,124.4799,308.396,4.0542,4.1276,2.1439,2.6938,3.4821
1214.625,7.056,63.341,127.2294,311.3191,4.0684,4.1161,2.202,2.6067,3.3929
1214.75,7.087,64.3828,123.9271,309.8506,4.3454,4.3884,2.2736,2.676,3.4808
1214.875,7.119,65.4246,116.451,305.4501,4.6505,4.692,2.3173,2.8497,3.7184
1215,7.15,66.4665,108.5563,300.2748,4.8618,4.9101,2.3159,3.0877,3.9505
1215.125,7.181,67.9342,108.6762,295.5276,4.8801,4.9505,2.2671,3.1853,4.0866
1215.25,7.212,69.6809,117.1286,291.8072,4.757,4.8459,2.2188,3.1651,4.0478
1215.375,7.244,70.9438,129.1409,291.6734,4.5614,4.6526,2.2081,3.0495,3.9095
1215.5,7.275,71.9856,132.8125,293.611,4.5236,4.6207,2.2322,2.9789,3.8452
1215.625,7.306,70.8991,126.3492,295.1308,4.8259,4.9004,2.3027,3.0287,3.8827
1215.75,7.337,69.1168,117.1745,293.665,5.1438,5.1969,2.3851,3.1667,4.0443
1215.875,7.369,67.6277,108.4444,289.5642,5.3828,5.42,2.4578,3.3664,4.3055
1216,7.4,67.3761,103.8246,285.7669,5.5675,5.5673,2.4924,3.5006,4.5019
1216.125,7.431,68.3255,107.2582,283.1679,5.2976,5.2978,2.4646,3.4785,4.471
1216.25,7.462,69.3455,112.8495,282.9919,4.9982,4.987,2.4278,3.4049,4.3641
1216.375,7.494,70.4305,122.5408,284.9251,4.7353,4.7022,2.3779,3.2391,4.1741
1216.5,7.525,71.7925,132.891,288.28,4.5341,4.472,2.3168,3.0818,3.9751
1216.625,7.556,72.627,133.6765,291.7263,4.3978,4.3132,2.2663,2.9957,3.8546
1216.75,7.587,70.1383,135.6761,294.6639,4.3276,4.258,2.2401,2.9193,3.7747
1216.875,7.619,66.4451,129.9105,296.5001,4.3317,4.2845,2.2522,2.9138,3.7416
1217,7.65,64.0829,124.4532,296.936,4.5062,4.4781,2.2917,2.954,3.7928
