"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1259.75,0.769,67.2678,86.8502,288.3774,3.3396,3.8081,2.9511,3.498
1259.875,0.778,66.7728,91.5367,315.6269,2.8397,3.4147,1.9611,2.3249
1260,0.786,66.4205,100.7133,339.9192,2.3539,2.9942,1.8194,2.1569
1260.125,0.794,66.0673,105.9883,344.0019,1.9762,2.6543,1.9226,2.2775
1260.25,0.803,65.7391,108.6148,343.6481,1.8308,2.5109,1.9042,2.2577
1260.375,0.811,65.8472,112.5437,342.8579,1.9619,2.6085,1.7545,2.0787
1260.5,0.819,66.3932,112.6364,357.996,2.3592,2.9134,1.6175,1.9165
1260.625,0.828,67.0974,108.5548,369.6322,2.8007,3.2528,1.5684,1.9555
1260.75,0.836,67.7586,103.8303,352.53,3.0331,3.4524,1.7657,2.1743
1260.875,0.844,68.4408,97.0132,316.1372,3.1116,3.5768,2.1486,2.5458
1261,0.853,69.1982,94.1305,309.9717,2.9993,3.577,2.5749,3.0498
1261.125,0.861,70.0015,97.4055,342.8147,2.5714,3.2906,1.7066,2.0247
1261.25,0.87,70.4417,100.2665,347.3921,2.3267,3.0684,1.5591,1.85
1261.375,0.878,70.7729,101.34,340.0125,2.3131,3.0133,1.5468,1.86
1261.5,0.886,70.8504,99.1821,338.8571,2.4645,3.1406,1.7214,2.0575
1261.625,0.895,70.7223,99.3946,339.8534,2.5167,3.1837,1.7131,2.0318
1261.75,0.903,70.4869,101.7759,340.1214,2.5511,3.1888,1.8363,2.1761
1261.875,0.911,70.2552,103.4815,334.7958,2.5533,3.2039,1.7524,2.0763
1262,0.92,69.8838,106.604,332.6445,2.5265,3.2209,1.5754,1.8656
1262.125,0.928,69.4009,115.519,348.7564,2.6826,3.3491,1.6443,1.9488
1262.25,0.936,69.046,124.0253,354.6774,2.8981,3.5075,1.5705,1.8629
1262.375,0.945,68.6257,127.8344,341.3427,3.0691,3.648,1.7002,2.0171
1262.5,0.953,68.435,123.4369,321.8282,3.0869,3.6515,1.7437,2.0671
1262.625,0.962,68.3161,116.1021,307.0291,3.0719,3.6414,2.0537,2.433
1262.75,0.97,68.2054,110.2278,321.1884,2.7133,3.4619,2.1132,2.5029
1262.875,0.978,68.0442,109.8027,326.7743,2.6168,3.4607,2.011,2.3808
1263,0.987,67.6292,111.0124,316.8482,3.5644,4.1733,1.8582,2.2006
1263.125,0.995,67.2102,108.691,312.718,4.5309,4.8623,2.1598,2.5589
1263.25,1.009,66.2796,102.0647,322.2067,5.1907,5.3773,2.592,3.2275
1263.375,1.032,64.9125,93.1714,255.2943,6.3988,6.2556,17.6838,21.3161
1263.5,1.056,63.9504,89.4932,240.2118,7.8448,7.5617,14.0053,16.5836
1263.625,1.079,62.6878,91.3732,281.9825,7.5384,7.7652,3.7305,4.4554
1263.75,1.102,61.7763,94.8389,298.0711,6.2852,6.7573,3.1311,4.2665
1263.875,1.125,60.5958,98.0376,273.7332,6.0732,6.3996,6.2433,9.194
1264,1.148,59.9052,101.1165,273.6349,6.4506,6.8503,7.58,9.1153
1264.125,1.171,60.2492,106.3915,293.0157,5.8767,6.5803,4.3348,5.1347
1264.25,1.194,60.7661,112.402,294.107,5.5743,6.2723,3.4414,4.075
1264.375,1.218,60.2737,113.2903,292.5562,5.9794,6.5634,3.5547,4.212
1264.5,1.241,59.0894,108.3696,290.9881,6.1921,6.7713,3.774,4.4717
1264.625,1.264,57.0227,101.2201,290.1704,6.3467,6.9404,4.0311,4.9661
1264.75,1.287,55.8028,102.9475,292.6782,6.4722,7.0651,4.4171,5.5437
1264.875,1.31,54.8436,106.108,294.9849,6.3326,6.996,4.202,4.9793
1265,1.333,54.0079,103.318,290.03,5.9229,6.6682,3.5766,4.2538
1265.125,1.356,52.8975,98.5935,283.1926,5.9785,6.6472,4.0739,4.9332
1265.25,1.38,51.6804,98.0376,283.6977,6.9714,7.3905,4.3225,5.1214
1265.375,1.403,50.5521,99.8904,290.5584,7.7731,8.0045,4.1002,4.8558
1265.5,1.426,48.9248,97.4329,288.7798,8.3613,8.4591,3.6224,4.4553
1265.625,1.449,47.0458,88.4742,287.4238,8.7069,8.7257,5.2093,6.945
1265.75,1.472,45.7612,80.4037,289.0185,8.6632,8.7456,6.5885,8.5945
1265.875,1.495,45.3794,76.8453,288.1485,8.0306,8.2952,6.0858,7.2765
1266,1.519,46.1699,80.1203,296.9946,7.2927,7.6155,5.9958,7.1031
1266.125,1.542,47.2302,85.1227,300.5056,7.677,7.7512,4.4476,5.2709
1266.25,1.565,47.4445,85.4389,300.2663,8.1528,8.0818,4.6898,5.6628
1266.375,1.588,47.4118,83.6025,299.2948,8.0816,8.0609,4.6639,6.2852
1266.5,1.611,47.8379,81.5645,285.8304,8.0926,8.0842,4.9225,6.2947
1266.625,1.634,48.9816,86.4034,273.5341,8.4792,8.5653,6.5448,8.7847
1266.75,1.657,50.7407,92.9807,292.8809,7.6657,7.9986,4.2902,5.7348
1266.875,1.681,52.2007,94.5556,293.7478,6.4203,6.8084,3.5016,4.8815
1267,1.704,53.8761,95.2967,275.816,5.5844,5.9116,4.6555,6.4989
1267.125,1.727,55.4106,94.9861,277.6223,5.1364,5.5739,3.5786,4.3203
1267.25,1.75,57.3899,95.3458,313.9678,4.1653,4.8256,2.2744,2.8422
1267.375,1.773,60.0018,103.5196,322.3489,3.5834,4.1015,2.483,3.0127
1267.5,1.796,61.4397,111.6173,311.7809,3.7609,4.0931,2.8973,3.5215
1267.625,1.819,62.9469,117.9712,317.7784,3.7048,4.0031,2.3907,2.8338
1267.75,1.843,63.9471,115.0885,316.2112,3.2259,3.6504,2.5946,3.0754
1267.875,1.866,64.8495,109.8953,309.8341,2.8665,3.3822,3.6318,4.305
1268,1.889,66.2763,110.4947,338.2759,2.5319,3.1421,2.3865,2.8536
1268.125,1.912,67.4435,118.2655,343.5891,2.5257,3.1369,1.8909,2.269
1268.25,1.935,68.1424,123.2406,351.8153,2.9891,3.4815,1.7827,2.1135
1268.375,1.958,67.9438,123.7746,353.8595,3.8724,4.1595,1.6902,2.0034
1268.5,1.981,67.1169,122.6303,331.9995,4.7715,4.8438,2.0978,2.5394
1268.625,2.01,65.2466,118.8922,298.5753,6.0182,5.883,4.5903,5.6645
1268.75,2.058,64.1871,113.2521,292.2409,6.1467,6.1011,4.4597,5.7448
1268.875,2.106,63.6922,105.1544,286.6329,5.3348,5.6109,4.033,4.8008
1269,2.154,64.299,106.4569,286.746,4.8244,5.2712,3.657,4.4924
1269.125,2.202,65.1376,116.0748,295.5814,4.6615,5.1539,3.6391,4.3103
1269.25,2.25,65.4253,128.4338,304.8648,4.6316,5.0842,2.7579,3.2667
1269.375,2.298,64.5697,132.1557,300.5163,4.9481,5.2246,3.1776,3.7647
1269.5,2.346,62.7997,123.7256,299.3432,5.6739,5.7295,4.1416,4.9072
1269.625,2.394,60.6372,112.9142,298.2492,6.2138,6.214,4.123,4.8845
1269.75,2.442,58.8598,108.1189,296.2596,6.5559,6.5168,3.9347,4.6624
1269.875,2.49,56.8569,105.634,295.5067,7.8748,7.4727,4.1073,5.0193
1270,2.538,55.1831,103.7267,290.8029,9.4263,8.607,5.2299,6.4409
1270.125,2.587,54.0175,103.3399,290.5769,9.7836,8.9193,5.3208,6.5052
1270.25,2.635,54.4125,106.5059,267.1773,8.9251,8.326,13.0683,16.8601
1270.375,2.683,55.969,113.4973,252.4221,7.6606,7.4195,22.2282,27.7663
1270.5,2.731,58.4258,124.0253,269.1187,6.0908,6.2355,7.4829,9.5182
1270.625,2.779,60.8971,134.439,277.6573,4.9406,5.2096,4.816,5.8215
1270.75,2.827,63.1844,145.7245,288.4246,4.5635,4.7523,3.5763,4.2377
1270.875,2.875,64.6228,147.7516,292.9328,4.5214,4.6432,3.3612,3.9819
1271,2.923,65.9301,137.1255,293.5681,4.6021,4.6444,3.2756,3.881
1271.125,2.971,66.7799,125.6873,295.4269,4.7244,4.7103,3.2188,3.8123
1271.25,3.013,67.2798,121.7257,297.3749,4.759,4.7284,3.3276,3.9412
1271.375,3.046,67.7892,118.6415,298.5403,4.6872,4.6838,3.3539,3.9728
1271.5,3.079,68.0015,115.1212,300.3831,4.5116,4.5644,3.1098,3.6847
1271.625,3.112,67.9899,113.5463,303.107,4.2818,4.3935,3.0808,3.6732
1271.75,3.145,67.8294,114.4291,300.9298,4.1045,4.2527,2.9354,3.4919
1271.875,3.178,67.7072,116.0967,299.6973,4.0387,4.2043,2.8861,3.4485
1272,3.211,67.451,119.5243,303.606,4.0325,4.2128,2.8989,3.4619
1272.125,3.243,67.1409,122.9247,309.5684,4.2397,4.3642,2.7617,3.4561
1272.25,3.276,66.6274,125.1151,310.5555,4.6909,4.683,2.8112,3.5748
1272.375,3.309,65.4369,122.1018,303.1496,5.5981,5.3274,3.081,3.7012
1272.5,3.342,64.2887,116.7723,299.0825,6.1004,5.6854,3.1663,4.0232
1272.625,3.375,62.2986,108.8163,288.7514,6.3892,5.8903,4.1465,5.1904
1272.75,3.408,60.9664,105.634,282.6744,6.1197,5.7291,4.7485,5.6226
1272.875,3.441,60.6343,105.7485,282.3071,5.5598,5.3664,4.2483,5.0687
1273,3.474,61.843,110.1243,283.4591,4.5737,4.6411,3.3506,3.9741
1273.125,3.507,64.0487,116.2165,288.9698,4.1324,4.251,3.1088,3.7034
1273.25,3.539,66.481,122.0854,300.9457,4.1737,4.2024,2.8638,3.41
1273.375,3.572,68.1196,126.7936,309.6978,4.5194,4.3959,2.7009,3.3056
1273.5,3.605,68.612,129.1367,308.5368,4.807,4.5864,2.7345,3.4078
1273.625,3.638,68.4396,124.7284,303.2526,5.1652,4.8607,3.2418,3.9244
1273.75,3.671,67.948,115.9277,294.1622,5.401,5.06,3.8283,4.668
1273.875,3.704,67.0377,106.7511,286.7872,5.6741,5.3158,3.9482,4.6913
1274,3.737,66.2207,105.5031,290.1122,5.7343,5.3937,3.4648,4.1068
1274.125,3.77,65.3009,103.6341,291.8334,5.7607,5.42,3.5662,4.2241
1274.25,3.803,64.1913,97.7816,288.042,5.7404,5.4143,3.9366,4.6651
1274.375,3.836,63.3913,94.8934,287.0897,5.5234,5.2836,4.3162,5.118
1274.5,3.868,63.2856,97.3347,290.3326,5.1563,5.0375,4.0186,4.7703
1274.625,3.901,63.9993,100.7187,293.4604,4.8082,4.7739,3.7075,4.4394
1274.75,3.934,65.0132,105.4541,295.6375,4.6051,4.6025,3.444,4.0897
1274.875,3.967,66.2448,111.6391,296.7766,4.4999,4.4954,3.2932,3.9048
1275,4,66.9507,113.0941,296.8559,4.5522,4.5059,3.1387,3.7973
1275.125,4.031,67.1219,110.9525,295.6371,4.7484,4.6408,3.194,3.8863
1275.25,4.062,67.0149,110.424,296.3042,4.8323,4.7194,3.199,3.9001
1275.375,4.094,66.8226,109.2578,299.845,4.825,4.7544,3.0668,4.0085
1275.5,4.125,66.7239,109.5739,297.5842,4.9197,4.8776,2.8698,4.0952
1275.625,4.156,66.6568,113.7698,289.1855,5.1916,5.1137,2.5278,3.6294
1275.75,4.188,66.3389,116.3745,297.8466,5.4279,5.3103,2.6058,3.7215
1275.875,4.219,65.7697,115.0776,302.2988,5.4919,5.3516,2.6784,4.0355
1276,4.25,64.8118,110.7672,288.1973,5.5691,5.391,3.0726,4.4634
1276.125,4.281,64.0097,102.4734,278.5758,5.4877,5.3542,3.8366,5.0479
1276.25,4.312,63.9633,97.2367,282.1326,5.1798,5.1528,3.7698,4.5151
1276.375,4.344,64.3198,96.9151,288.3609,4.7137,4.7809,3.4359,4.0882
1276.5,4.375,64.4192,103.2145,289.4867,4.6758,4.7107,3.5519,4.2142
1276.625,4.406,63.8626,110.6038,291.1221,4.8254,4.8269,3.3984,4.028
1276.75,4.438,61.7776,112.0368,293.4125,4.9824,5.037,3.3149,3.929
1276.875,4.469,59.3593,109.1433,292.9966,5.2303,5.2953,3.416,4.1394
1277,4.5,53.8533,100.3645,280.4578,6.3867,6.2561,3.9791,4.925
1277.125,4.531,47.9896,91.4984,279.3534,8.4088,7.8073,4.3469,5.2181
1277.25,4.562,41.9531,84.6543,283.9222,10.8124,9.63,4.4423,5.2967
1277.375,4.594,33.0054,78.2349,287.9998,13.2814,11.6703,4.5081,6.3323
1277.5,4.625,28.1502,73.5703,280.6667,12.8467,11.5855,4.5447,7.1825
1277.625,4.656,26.1771,70.1864,268.5465,9.7079,9.4235,5.3743,8.8951
1277.75,4.688,30.2655,76.2024,273.9062,6.937,7.2364,5.8132,8.518
1277.875,4.719,37.0473,85.7604,280.8634,5.2902,5.8003,4.8091,6.003
1278,4.75,49.583,103.1545,301.3088,3.9689,4.5063,3.2213,3.8876
1278.125,4.781,58.6409,114.342,307.288,3.7351,4.169,3.0833,3.6937
1278.25,4.812,64.7264,120.1291,302.1891,3.9773,4.2471,3.1744,3.7752
1278.375,4.844,67.5592,121.17,305.0177,4.248,4.4314,3.1545,3.7519
1278.5,4.875,68.1888,120.5814,311.9389,4.3304,4.5196,2.8781,3.5728
1278.625,4.906,67.6649,117.0775,301.2029,4.3517,4.5965,2.8677,3.7153
1278.75,4.938,66.8603,116.6906,294.7619,4.4706,4.7382,2.6689,3.7179
1278.875,4.969,65.6856,120.4888,291.6318,4.74,5.048,2.5115,3.5196
1279,5,65.0236,120.9356,292.6758,5.0188,5.3176,2.6102,3.5889
1279.125,5.018,64.5797,116.0694,294.825,5.4767,5.683,2.6925,3.8894
1279.25,5.036,63.5823,106.9746,285.1788,6.396,6.4514,3.5803,4.6843
1279.375,5.054,62.3811,104.8329,278.2947,6.681,6.7494,4.1753,5.0197
1279.5,5.071,61.2412,105.2034,277.5273,6.4581,6.6023,4.8193,5.7365
1279.625,5.089,60.791,103.3507,277.4687,5.9197,6.1547,5.0512,5.9974
1279.75,5.107,61.1943,101.3181,279.94,5.4632,5.7565,4.7501,5.6282
1279.875,5.125,62.6646,103.8793,284.9857,4.9317,5.2837,3.9397,4.668
1280,5.143,64.4545,108.7346,289.4273,4.6164,4.9441,3.4589,4.0981
1280.125,5.161,66.1129,111.2141,290.0035,4.5845,4.8061,3.4731,4.1149
1280.25,5.179,66.6502,108.1243,288.5987,4.6335,4.8101,3.5161,4.1659
1280.375,5.196,67.1559,104.4242,286.1429,4.7195,4.8629,3.6595,4.3352
1280.5,5.214,67.9165,106.266,288.3878,4.9049,5.0132,3.3962,4.0871
1280.625,5.232,68.3849,109.0452,291.1652,5.1168,5.1964,3.3906,4.0886
1280.75,5.25,68.1826,108.5876,288.6506,5.6476,5.6041,3.7317,4.4239
1280.875,5.268,67.3801,105.6177,281.8313,6.2935,6.1199,4.1198,4.8814
1281,5.286,65.6126,102.3154,278.5046,6.9439,6.6763,4.3311,5.1436
1281.125,5.304,62.8105,98.3156,277.638,7.1107,6.851,4.5838,5.957
1281.25,5.321,61.0352,95.4765,274.8432,7.0384,6.8346,5.3255,6.6461
1281.375,5.339,59.5313,92.4085,278.5584,6.7544,6.7,5.2095,6.1713
1281.5,5.357,59.4953,91.7656,279.393,6.397,6.4325,4.488,5.3174
1281.625,5.375,59.722,90.5613,278.6315,6.0626,6.1147,4.3415,5.1445
1281.75,5.393,59.3025,88.1363,280.9141,6.0795,6.0471,4.5692,5.413
1281.875,5.411,58.6256,88.8883,283.6776,6.2865,6.1787,4.5326,5.4082
1282,5.429,57.7709,92.6865,283.7497,6.4757,6.3452,4.2838,5.2446
1282.125,5.446,57.5271,92.9099,282.9076,6.3464,6.2641,4.3957,5.3438
1282.25,5.464,57.5582,89.9781,284.0288,6.3539,6.254,4.5943,5.8249
1282.375,5.482,58.0324,89.0028,288.3719,6.9239,6.6585,5.1096,6.0529
1282.5,5.5,58.6235,91.7981,288.1589,7.1924,6.8952,4.4436,5.263
1282.625,5.518,59.8658,94.0325,285.3005,6.739,6.5568,4.1728,5.0073
1282.75,5.536,61.0625,93.7327,279.8172,6.2047,6.1083,5.0368,6.2711
1282.875,5.554,62.2385,96.2884,273.419,5.7892,5.8152,5.1793,6.4593
1283,5.571,64.4682,103.912,280.9322,4.9606,5.2286,3.9422,4.7176
1283.125,5.589,66.1022,108.6748,291.4155,4.469,4.8026,3.1552,3.8693
1283.25,5.607,67.9957,113.7425,294.3913,4.2441,4.4921,3.2431,3.8546
1283.375,5.625,68.6464,117.072,289.3243,4.3137,4.5034,3.4721,4.1129
1283.5,5.643,68.7327,119.1373,286.8991,4.2825,4.4942,3.4345,4.0772
1283.625,5.661,68.7298,120.7722,287.6451,4.1435,4.4183,3.0722,3.7361
1283.75,5.679,68.7372,122.456,292.1761,4.1245,4.4107,2.7774,3.6283
1283.875,5.696,68.7439,120.7776,301.4904,4.3792,4.6086,2.7658,3.5245
1284,5.714,68.4922,117.5843,302.1885,4.8316,4.9577,2.7845,3.7779
1284.125,5.732,68.0574,115.6661,295.8066,5.218,5.2594,3.1671,4.0454
1284.25,5.75,67.1186,111.4702,286.9629,5.4565,5.474,3.2626,4.487
1284.375,5.768,66.6957,107.7048,281.9912,5.3356,5.4127,4.0754,4.9947
1284.5,5.786,66.937,109.1215,278.658,5.0299,5.1997,4.2858,5.0775
1284.625,5.804,67.8294,115.1593,285.3676,4.616,4.8631,3.3938,4.1354
1284.75,5.821,68.7198,119.5461,294.1328,4.2962,4.5665,2.9852,3.9129
1284.875,5.839,69.5741,121.1481,293.5948,4.1173,4.3626,2.9908,3.9241
1285,5.857,70.2423,121.7694,294.234,4.1101,4.3081,2.978,3.6679
1285.125,5.875,70.9416,123.1752,297.0812,4.1208,4.2886,3.076,3.7274
1285.25,5.893,71.3101,123.3115,296.6963,4.1295,4.2782,3.1939,3.8019
1285.375,5.911,71.5439,124.1943,298.3573,4.1339,4.2642,2.8451,3.6333
1285.5,5.929,71.4772,128.5374,292.3538,4.059,4.1925,2.8664,3.8128
1285.625,5.946,71.2189,131.845,293.7331,3.9467,4.1008,2.712,3.7092
1285.75,5.964,70.7837,132.014,300.4115,3.7778,3.9782,2.5386,3.3124
1285.875,5.982,70.3352,129.3494,306.4878,3.6452,3.8874,2.4911,3.1856
1286,6,69.667,125.682,311.9035,3.5672,3.8343,2.4287,3.2143
1286.125,6.027,68.724,126.2705,317.0192,3.7406,3.9582,2.4263,3.1536
1286.25,6.054,67.9293,128.2868,316.1177,4.0401,4.1834,2.5536,3.2448
1286.375,6.082,66.6908,127.0715,311.2524,4.6618,4.6422,2.7206,3.6257
1286.5,6.109,65.8613,123.5731,299.8542,5.0991,4.9874,3.2534,4.2332
1286.625,6.136,64.9121,119.5842,290.327,5.3518,5.2514,4.0609,4.8414
1286.75,6.163,64.0582,115.5954,282.3541,5.2,5.2561,4.2782,5.0706
1286.875,6.19,63.9492,115.0558,279.075,4.9998,5.1565,3.8842,4.6534
1287,6.217,64.675,113.5518,288.6669,4.6171,4.8894,3.3275,4.0364
1287.125,6.245,65.4394,111.4648,288.5987,4.3162,4.6518,3.6086,4.3278
1287.25,6.272,66.4475,112.5492,282.6024,4.1105,4.4611,3.8139,4.5317
1287.375,6.299,67.6354,117.9331,288.8585,4.2688,4.552,3.2325,3.839
1287.5,6.326,68.4209,119.557,295.9711,4.459,4.6925,3.0386,3.6874
1287.625,6.353,69.022,115.3827,295.7133,4.7157,4.8697,3.3036,3.9577
1287.75,6.38,68.7878,111.1759,291.2066,4.9039,5.0041,3.7216,4.5755
1287.875,6.408,68.0334,108.909,281.1154,5.0545,5.1465,4.1271,4.9137
1288,6.435,67.4203,109.7318,282.6284,4.904,5.0891,3.5924,4.2558
1288.125,6.462,67.3892,112.8871,285.9905,4.5369,4.8216,3.5264,4.1778
1288.25,6.489,67.3996,119.5297,284.718,4.1535,4.4963,3.3883,4.0133
1288.375,6.516,66.8114,125.4149,287.1811,3.9226,4.282,3.1233,3.6994
1288.5,6.543,65.9931,126.7173,288.3595,3.8099,4.1714,2.8493,3.4584
