"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1416,1.833,67.7664,115.468,310.2578,3.8406,4.2255,2.3707,2.7494,3.4512
1416.125,1.868,70.2972,115.5365,314.1715,3.7634,4.1089,2.3385,2.636,3.2833
1416.25,1.903,70.585,114.4944,320.9755,3.7438,4.0645,2.3058,2.4451,3.052
1416.375,1.938,71.0046,114.2944,321.6302,3.7043,4.0077,2.283,2.4208,3.0198
1416.5,1.972,71.7632,116.7847,321.7136,3.6133,3.8818,2.2681,2.4019,2.9831
1416.625,2.006,72.8432,119.2264,324.7449,3.5647,3.7896,2.2761,2.3323,2.8738
1416.75,2.038,74.366,121.1133,323.83,3.4837,3.6568,2.2983,2.3391,2.8881
1416.875,2.069,76.1842,122.2814,319.0798,3.3142,3.424,2.3204,2.4424,3.0047
1417,2.1,77.4335,118.965,326.0604,3.1402,3.1954,2.3275,2.2754,2.8062
1417.125,2.131,75.3569,118.4443,327.233,3.0989,3.1359,2.2791,2.2521,2.7826
1417.25,2.163,72.4222,116.0295,327.0154,3.1859,3.2011,2.2172,2.2679,2.7944
1417.375,2.194,69.285,114.1183,327.5102,3.4527,3.4243,2.1583,2.2772,2.8262
1417.5,2.225,66.2967,114.715,327.8224,3.9515,3.8467,2.1281,2.3043,2.8729
1417.625,2.256,63.1851,113.4676,315.0385,4.6354,4.475,2.1915,2.6737,3.3739
1417.75,2.288,60.0788,117.3898,304.4691,5.0295,4.9097,2.3124,3.0211,3.7736
1417.875,2.319,55.0665,120.2962,299.4141,5.3478,5.3213,2.4437,3.1863,3.9348
1418,2.35,50.8834,123.4917,294.4421,5.6718,5.7695,2.5359,3.3298,4.1593
1418.125,2.381,50.0665,126.5748,288.1308,5.9397,6.1272,2.5613,3.5078,4.4129
1418.25,2.413,49.7764,126.1017,285.4535,6.1804,6.3882,2.5731,3.6009,4.5529
1418.375,2.444,49.7275,123.633,284.5936,6.4824,6.668,2.5849,3.6482,4.6331
1418.5,2.475,50.4662,122.3353,282.4969,6.6846,6.8625,2.5691,3.7338,4.7205
1418.625,2.506,51.6387,123.1669,282.5651,6.3859,6.5531,2.5308,3.6966,4.6813
1418.75,2.538,52.8273,126.7003,284.7748,5.8072,5.9517,2.5001,3.5683,4.4922
1418.875,2.569,54.553,131.3424,288.6036,5.1293,5.2388,2.4845,3.4057,4.2417
1419,2.6,58.033,132.9238,293.3653,4.6084,4.6703,2.4835,3.2133,4.02
1419.125,2.631,65.3736,130.6513,301.43,4.514,4.5805,2.3858,3.0172,3.7432
1419.25,2.663,67.8707,125.9662,303.2257,4.5627,4.6239,2.2892,2.9742,3.7141
1419.375,2.694,67.033,119.8481,301.9279,4.9055,4.9506,2.2326,3.0715,3.8346
1419.5,2.725,64.3149,111.604,299.2969,5.8795,5.8748,2.2439,3.2953,4.1105
1419.625,2.756,60.3642,99.3,292.6369,7.5931,7.5695,2.3426,3.7304,4.812
1419.75,2.788,55.7691,88.0107,282.6319,8.7254,8.8752,2.4518,4.0503,5.46
1419.875,2.819,51.7216,78.7159,276.2002,10.1824,10.3193,2.5104,4.2598,5.91
1420,2.85,52.0592,78.3746,272.4249,11.6759,11.7104,2.5278,4.3591,6.2087
1420.125,2.881,56.1925,83.8073,267.3602,10.9667,10.895,2.5328,4.6077,6.2704
1420.25,2.913,60.9582,89.3717,264.3397,9.0356,8.9164,2.5162,4.6482,6.1731
1420.375,2.944,65.5571,95.2988,266.5911,7.0879,7.044,2.4649,4.392,5.6274
1420.5,2.975,67.1027,99.4818,272.0968,5.6327,5.752,2.3999,4.0111,5.0341
1420.625,3.01,66.4816,108.753,279.8763,4.6858,4.7619,2.3622,3.6083,4.5656
1420.75,3.058,66.6215,116.1373,289.7963,4.3328,4.3225,2.3496,3.2896,4.1435
1420.875,3.106,67.4047,120.097,297.7735,4.4071,4.3189,2.3469,3.0734,3.8604
1421,3.154,67.9845,120.1957,299.6434,4.6386,4.5186,2.3375,3.0539,3.8312
1421.125,3.202,65.6353,117.4976,299.8622,4.7404,4.6703,2.3159,3.0773,3.8705
1421.25,3.25,63.8242,116.0266,298.3378,4.8441,4.8153,2.3199,3.1469,3.9383
1421.375,3.298,63.0443,114.9903,295.9421,4.939,4.9851,2.3382,3.2288,4.05
1421.5,3.346,62.8547,113.3459,293.5505,5.0309,5.1699,2.3657,3.303,4.1598
1421.625,3.394,62.5071,110.0885,291.7996,5.1514,5.3554,2.3974,3.3823,4.2658
1421.75,3.442,62.1103,106.4146,290.4458,5.2932,5.5362,2.4301,3.4698,4.3797
1421.875,3.49,62.0401,103.7927,289.4629,5.4144,5.6707,2.456,3.5468,4.4754
1422,3.538,62.5939,104.01,287.8015,5.4348,5.6859,2.4463,3.5702,4.5367
1422.125,3.587,63.0728,104.3119,286.4898,5.2697,5.5159,2.4009,3.5648,4.5271
1422.25,3.635,64.0233,106.5952,286.5051,5.0611,5.3051,2.341,3.5153,4.462
1422.375,3.683,65.5462,110.1216,287.7724,4.9144,5.1523,2.2721,3.4428,4.3606
1422.5,3.731,67.0505,109.9495,289.3994,4.967,5.1874,2.2036,3.4236,4.3161
1422.625,3.779,66.6594,110.6547,289.0383,5.247,5.4506,2.215,3.448,4.3512
1422.75,3.827,62.0582,106.904,288.1758,5.6625,5.8799,2.2721,3.5359,4.505
1422.875,3.875,56.8809,102.1199,286.841,6.0739,6.324,2.3699,3.6527,4.6915
1423,3.923,53.6901,98.9356,285.3092,6.3411,6.6334,2.4835,3.7411,4.8448
1423.125,3.971,53.8907,98.9983,284.7179,6.3575,6.6775,2.5479,3.7496,4.8563
1423.25,4.016,56.6557,102.0306,284.6624,6.4023,6.7082,2.5882,3.7179,4.7999
1423.375,4.055,56.6438,103.7085,284.3925,6.4511,6.701,2.6005,3.7117,4.7619
1423.5,4.094,54.8233,106.0782,284.6504,6.4485,6.652,2.6003,3.6765,4.7284
1423.625,4.133,53.0724,104.3802,284.811,6.4128,6.6396,2.5932,3.6926,4.7476
1423.75,4.172,50.433,100.9987,284.3739,6.5985,6.8584,2.5842,3.7448,4.8266
1423.875,4.211,45.4895,99.7352,283.911,7.2915,7.5764,2.5789,3.8089,4.9521
1424,4.25,36.8213,90.8216,284.4917,8.8115,9.2539,2.5781,3.8909,5.3081
1424.125,4.289,27.773,86.0352,286.3207,10.6764,11.0217,2.5637,3.8871,5.5501
1424.25,4.328,19.0731,78.7679,289.6428,13.2471,13.3514,2.5313,3.8689,5.8277
1424.375,4.367,12.4142,69.8871,293.2507,15.6472,15.4528,2.4845,3.8548,6.0947
1424.5,4.406,10.1101,63.1531,295.2781,16.3361,15.8976,2.4312,3.843,6.176
1424.625,4.445,13.6483,64.7625,294.3456,12.6652,12.4,2.4047,3.8055,5.812
1424.75,4.484,19.0589,70.8221,292.385,9.9649,9.8799,2.3984,3.8087,5.5326
1424.875,4.523,27.0154,80.623,292.6647,8.1935,8.1687,2.4012,3.7862,5.2171
1425,4.562,36.4041,90.9993,294.741,6.9003,6.8687,2.3939,3.6712,4.8601
1425.125,4.602,46.9104,99.3048,294.7442,5.9062,5.9058,2.3669,3.4912,4.4702
1425.25,4.641,57.9453,107.1669,293.1193,5.4237,5.4222,2.3441,3.3731,4.2913
1425.375,4.68,64.0945,110.618,292.1569,5.3506,5.2909,2.3483,3.3458,4.2328
1425.5,4.719,67.3777,111.2413,288.3994,5.7179,5.5404,2.402,3.4538,4.3767
1425.625,4.758,69.8359,108.5399,285.21,5.9054,5.7102,2.4689,3.5582,4.5248
1425.75,4.797,72.3629,109.0697,284.7271,5.5497,5.4202,2.5117,3.5265,4.4897
1425.875,4.836,75.071,115.0306,286.4567,4.7406,4.7059,2.5228,3.3354,4.263
1426,4.875,77.5663,123.2164,288.3253,4.0154,4.0201,2.5107,3.1951,4.0433
1426.125,4.914,77.79,130.5101,302.8759,3.6937,3.6728,2.5114,2.8206,3.5553
1426.25,4.953,77.0092,134.4764,316.0373,3.5853,3.5474,2.5087,2.5076,3.1811
1426.375,4.992,76.1107,135.0674,326.3255,3.5836,3.5381,2.5021,2.2853,2.9227
1426.5,5.012,75.6556,134.1239,333.9286,3.6124,3.566,2.4926,2.1739,2.7926
1426.625,5.026,74.6135,137.0424,337.5722,3.675,3.6408,2.4847,2.1285,2.732
1426.75,5.041,70.9406,137.2903,330.0554,3.7607,3.7481,2.4614,2.2312,2.8732
1426.875,5.055,66.4603,136.529,320.5719,3.9402,3.953,2.4085,2.4119,3.09
1427,5.07,64.0921,133.0884,311.5647,4.288,4.3318,2.3536,2.6519,3.3826
1427.125,5.084,63.197,126.0437,303.3222,4.7556,4.82,2.3444,2.9088,3.6876
1427.25,5.099,61.5082,117.4991,297.003,5.0598,5.1301,2.3758,3.1425,3.9521
1427.375,5.113,60.3457,108.2366,292.9816,5.0325,5.1028,2.4306,3.3043,4.2052
1427.5,5.128,64.2865,103.9066,287.8067,4.8144,4.9149,2.4382,3.4464,4.3924
1427.625,5.142,66.8647,106.9284,289.9293,4.3498,4.4728,2.382,3.3118,4.2179
1427.75,5.157,68.3899,113.5163,293.7594,3.9711,4.0877,2.3199,3.1266,3.9875
1427.875,5.172,68.7597,121.0721,298.7008,3.7534,3.841,2.2684,2.9607,3.7121
1428,5.186,67.2876,126.0464,305.6808,3.6985,3.7487,2.2379,2.7598,3.5135
1428.125,5.201,64.5221,124.6256,307.8918,3.8192,3.8477,2.2462,2.737,3.464
1428.25,5.215,62.3568,126.0769,305.4824,3.9919,4.0273,2.264,2.7792,3.5544
1428.375,5.23,60.661,126.1116,302.174,4.2724,4.3268,2.2849,2.8724,3.6567
1428.5,5.244,58.2985,122.88,297.6724,4.6652,4.7611,2.3073,3.032,3.8384
1428.625,5.259,51.0185,116.1343,289.9714,5.2021,5.4101,2.3413,3.3208,4.1958
1428.75,5.273,39.3673,107.1508,283.7284,5.9576,6.2954,2.3924,3.5926,4.6134
1428.875,5.288,28.8895,97.4966,279.692,7.0215,7.4345,2.4555,3.8539,5.0125
1429,5.302,23.0817,89.0112,278.785,8.2992,8.8669,2.4805,3.9603,5.3234
1429.125,5.317,17.7015,80.1482,283.6716,9.7821,10.5115,2.4671,3.8792,5.5422
1429.25,5.331,10.7098,70.9532,289.7711,10.8206,11.7176,2.4337,3.8014,5.6529
1429.375,5.346,1.8691,63.2176,294.3645,11.019,12.1046,2.3851,3.7649,5.662
1429.5,5.36,-10.4426,60.9728,296.1009,10.3604,11.5762,2.3496,3.7524,5.5822
1429.625,5.375,-15.4231,60.3203,294.6198,10.1182,11.3957,2.3539,3.7562,5.5941
1429.75,5.39,-15.3567,60.6887,293.7436,10.1532,11.4833,2.3738,3.761,5.5935
1429.875,5.404,-17.7438,60.628,293.4923,10.582,11.9617,2.3989,3.7677,5.656
1430,5.419,-26.951,58.6424,293.9341,11.6306,13.0707,2.415,3.7663,5.7942
1430.125,5.433,-31.914,54.9039,296.693,13.5875,15.1899,2.3961,3.7537,6.0199
1430.25,5.448,-35.3238,53.9904,299.6236,14.5852,16.4126,2.3682,3.7673,6.1332
1430.375,5.462,-37.4891,53.1403,301.1396,14.828,16.8211,2.3479,3.7695,6.1784
1430.5,5.477,-40.7002,54.0035,301.8446,14.5155,16.6345,2.3395,3.7685,6.1316
1430.625,5.491,-47.5084,57.442,302.2621,13.7641,15.9363,2.3424,3.7639,5.9811
1430.75,5.506,-51.9958,60.9524,301.9783,13.0673,15.2309,2.3471,3.7509,5.867
1430.875,5.52,-48.9061,64.1809,301.0438,12.7713,14.9566,2.3564,3.7493,5.8063
1431,5.535,-48.395,63.7954,300.8551,12.7508,15.042,2.3758,3.7485,5.8114
1431.125,5.549,-54.8087,60.0989,300.0183,13.077,15.5227,2.3884,3.755,5.8912
1431.25,5.564,-60.0012,56.4897,299.6394,13.8737,16.5076,2.3934,3.7579,6.047
1431.375,5.578,-63.9529,53.8933,300.2942,14.9353,17.7626,2.3909,3.7641,6.2095
1431.5,5.593,-70.0665,52.7335,302.2071,15.7688,18.7411,2.3798,3.781,6.2917
1431.625,5.608,-71.65,52.0303,303.5947,16.0874,19.2239,2.3682,3.7916,6.3273
1431.75,5.622,-73.9637,50.5947,305.071,16.1368,19.4811,2.3567,3.8087,6.3268
1431.875,5.637,-71.7543,49.8657,306.8428,16.0984,19.6726,2.3496,3.822,6.3079
1432,5.651,-65.828,50.658,308.1334,16.0813,19.8733,2.3456,3.8284,6.2887
1432.125,5.666,-60.8674,53.5965,307.3965,16.2267,20.127,2.3405,3.8239,6.295
1432.25,5.68,-51.8323,56.666,306.7232,16.5895,20.4735,2.3355,3.8391,6.3314
1432.375,5.695,-44.1911,55.6971,306.3418,16.7061,20.4454,2.3313,3.8375,6.3522
1432.5,5.709,-35.6367,54.4259,305.075,15.0526,18.4242,2.3285,3.7842,6.1969
1432.625,5.724,-27.6385,55.593,302.678,12.4386,15.39,2.3348,3.7393,5.909
1432.75,5.738,-21.7477,59.8702,299.5164,10.427,13.0738,2.3496,3.7363,5.6559
1432.875,5.753,-17.9799,66.4435,295.7556,9.3394,11.8388,2.3765,3.7372,5.4848
1433,5.767,-16.7861,67.4584,292.9208,9.2508,11.7867,2.4191,3.7491,5.5006
1433.125,5.782,-19.5858,61.0386,293.0531,10.619,13.3463,2.4397,3.758,5.6978
1433.25,5.797,-24.5781,53.9518,294.7477,13.3953,16.7115,2.4407,3.7483,6.0705
1433.375,5.811,-30.0005,48.3114,297.8271,16.392,20.404,2.4221,3.7617,6.3952
1433.5,5.826,-33.8067,45.706,302.0219,18.2499,22.7281,2.3848,3.821,6.6585
1433.625,5.84,-33.7057,46.4663,305.9171,18.3788,23.089,2.3604,3.9004,6.6719
1433.75,5.855,-33.0623,48.1755,309.2035,18.3626,23.1699,2.3431,3.9488,6.6305
1433.875,5.869,-30.8757,49.7568,310.7619,19.0048,23.801,2.3363,3.9799,6.6736
1434,5.884,-26.9842,51.1256,308.39,19.9896,24.6066,2.3375,3.9559,6.7702
1434.125,5.898,-19.2856,52.8403,300.449,18.3866,22.235,2.3521,3.8043,6.6099
