"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1410.25,0.185,73.739,120.0326,336.1121,3.25,3.0877,2.407,1.8687,2.1868
1410.375,0.193,74.1101,115.0207,334.0062,3.2944,3.24,2.4433,1.9213,2.2329
1410.5,0.201,74.3237,104.2981,332.4713,3.4297,3.5759,2.477,1.9893,2.3001
1410.625,0.21,74.4498,103.7872,332.6132,3.432,3.587,2.4327,1.9909,2.3003
1410.75,0.218,74.2998,107.0277,335.1483,3.3525,3.5542,2.4468,1.9387,2.2456
1410.875,0.227,74.1156,110.3467,337.4243,3.2935,3.4051,2.4119,1.895,2.1923
1411,0.235,74.2304,107.3368,337.8834,3.2633,3.0063,2.3033,1.8863,2.1847
1411.125,0.243,74.2395,101.2139,333.8941,3.3742,3.2095,2.3361,1.9755,2.2899
1411.25,0.252,74.4911,97.125,325.6544,3.6924,3.7995,2.3414,2.1615,2.5131
1411.375,0.26,74.8037,97.0069,320.1505,3.9413,4.4399,2.3453,2.3199,2.7381
1411.5,0.268,75.2134,102.728,316.9679,3.9479,4.6262,2.4486,2.3812,2.7912
1411.625,0.277,75.1589,104.2392,317.0702,3.9101,4.3624,2.4805,2.3564,2.7489
1411.75,0.285,74.704,104.3065,321.6678,3.7146,4.0512,2.4433,2.2104,2.581
1411.875,0.294,74.3692,102.7431,326.8587,3.5585,3.6971,2.4486,2.0949,2.4403
1412,0.302,74.2759,98.6686,331.1742,3.5022,3.5018,2.4309,2.0377,2.3872
1412.125,0.31,74.7466,98.1766,334.161,3.4304,3.3698,2.4397,1.9946,2.3259
1412.25,0.319,74.8977,99.3829,337.3981,3.339,3.1869,2.4265,1.9327,2.2402
1412.375,0.327,74.8607,102.3524,338.4591,3.2928,2.9782,2.3839,1.892,2.1979
1412.5,0.336,74.9838,108.1017,336.8962,3.2928,2.9491,2.3954,1.8863,2.2044
1412.625,0.344,74.7781,110.6296,329.9589,3.4306,3.3365,2.4277,1.9985,2.3354
1412.75,0.352,74.7817,111.1352,315.9655,3.886,4.179,2.4256,2.3625,2.7464
1412.875,0.361,74.8767,108.0368,305.0251,4.4653,5.3555,2.4578,2.8347,3.304
1413,0.369,74.637,96.7816,297.2693,5.524,7.3006,2.5195,3.3987,3.9515
1413.125,0.378,74.6892,91.9018,294.748,5.9399,7.0777,2.5278,3.5624,4.1958
1413.25,0.386,74.881,91.131,298.7571,5.5309,5.9239,2.4982,3.3972,3.9595
1413.375,0.394,74.6318,93.9111,305.5395,4.5928,4.6924,2.4261,2.9256,3.4968
1413.5,0.403,74.6657,100.0971,313.3286,4.0446,4.105,2.4025,2.5471,2.974
1413.625,0.411,74.576,99.7057,321.1784,3.816,3.7955,2.43,2.2621,2.6615
1413.75,0.419,74.1443,98.6047,326.0982,3.628,3.4204,2.3423,2.1408,2.5119
1413.875,0.428,73.5584,98.9428,323.6322,3.6787,3.4081,2.329,2.1938,2.5753
1414,0.436,72.2382,103.7106,315.3501,3.9855,4.2314,2.4114,2.4332,2.8574
1414.125,0.445,71.5259,104.4621,301.842,4.4826,4.8119,2.4442,2.9429,3.4281
1414.25,0.453,71.0758,102.8115,282.2733,5.4099,6.4886,2.4149,3.7989,4.4697
1414.375,0.461,70.8785,99.0705,272.1815,6.841,9.7815,2.4481,4.441,5.0862
1414.5,0.47,70.9227,91.092,271.5889,8.6863,12.3085,2.5106,4.7466,5.5197
1414.625,0.478,70.8517,87.3091,282.8411,6.7588,8.5986,2.5018,4.136,4.9805
1414.75,0.487,71.3425,87.8609,305.0556,5.3603,6.0004,2.4876,3.127,3.762
1414.875,0.495,71.9141,95.1071,321.4624,3.9113,4.2684,2.4509,2.2936,2.7396
1415,0.503,71.7144,114.3419,332.2307,3.2675,2.8029,2.3901,1.8916,2.2586
1415.125,0.512,71.9069,119.0859,339.7708,3.1334,2.6016,2.3054,1.7737,2.1323
1415.25,0.52,71.5852,118.7795,346.9225,3.0392,2.566,2.2652,1.6876,2.061
1415.375,0.529,71.0985,114.4032,350.6433,2.9885,2.606,2.2462,1.6591,2.0303
1415.5,0.537,70.5807,104.6362,352.1036,2.9849,2.642,2.2359,1.6635,2.0334
1415.625,0.545,70.0952,101.6685,354.2325,2.9544,2.5909,2.3171,1.6543,2.0258
1415.75,0.554,69.5977,101.6614,358.9496,2.9036,2.5088,2.3024,1.6231,1.9899
1415.875,0.562,69.7101,103.9626,362.6089,2.8475,2.4474,2.2533,1.59,1.9482
1416,0.57,70.5879,107.0029,364.1142,2.8312,2.5403,2.2341,1.5798,1.9367
1416.125,0.579,70.7823,106.5921,362.7942,2.8476,2.6942,2.2395,1.5855,1.9435
1416.25,0.587,70.9215,107.0314,358.5154,2.9072,2.8829,2.2705,1.61,1.9698
1416.375,0.596,71.0339,109.4241,354.7239,2.9457,3.0635,2.2749,1.6256,1.9946
1416.5,0.604,70.595,114.7233,351.5726,3.0205,3.3173,2.2678,1.6555,2.0258
1416.625,0.612,70.8988,113.0034,350.2977,3.0351,3.4323,2.282,1.667,2.0347
1416.75,0.621,71.1499,109.2666,353.1642,2.9964,3.4629,2.3148,1.6481,2.0105
1416.875,0.629,71.2755,105.9847,358.3993,2.9293,3.3854,2.2997,1.615,1.9684
1417,0.638,71.4178,106.2675,364.4378,2.8363,3.1405,2.2714,1.5736,1.9157
1417.125,0.646,70.702,108.6451,368.9339,2.7759,3.0127,2.3237,1.541,1.8908
1417.25,0.654,70.4216,110.544,370.0323,2.7599,2.8523,2.3458,1.5293,1.8787
1417.375,0.663,70.4712,111.5309,367.2917,2.7642,2.7007,2.3481,1.5263,1.8736
1417.5,0.671,70.5783,109.9835,361.4233,2.8015,2.6213,2.3299,1.5593,1.9006
1417.625,0.68,71.413,105.4431,354.3981,2.8969,2.859,2.3538,1.6178,1.9622
1417.75,0.688,72.121,100.3449,347.6982,3.021,3.0364,2.3866,1.6995,2.0415
1417.875,0.696,72.5347,96.1596,345.9177,3.0626,3.0303,2.3343,1.7392,2.0788
1418,0.705,73.0537,94.1085,347.8254,3.0337,2.9757,2.321,1.7389,2.0706
1418.125,0.713,73.0286,97.7719,353.7532,2.9185,2.8678,2.3715,1.6477,1.9759
1418.25,0.721,73.2905,103.1263,364.464,2.7572,2.6746,2.2935,1.542,1.8711
1418.375,0.73,73.5416,109.2922,370.9621,2.7009,2.4747,2.2382,1.5023,1.8434
1418.5,0.738,73.7856,116.9453,373.6607,2.6888,2.256,2.2714,1.4907,1.8326
1418.625,0.747,73.6935,120.2754,372.5633,2.7008,2.1337,2.27,1.4944,1.8378
1418.75,0.755,73.7198,122.7702,368.2431,2.7321,2.0862,2.251,1.5059,1.8544
1418.875,0.763,73.8215,122.49,363.0743,2.7768,2.1899,2.2903,1.539,1.8892
1419,0.772,74.2304,114.213,356.8824,2.8363,2.4742,2.3653,1.5824,1.9334
1419.125,0.78,74.1307,106.6231,347.6774,2.9846,2.7131,2.3795,1.684,2.0202
1419.25,0.789,74.6167,100.5087,336.921,3.2002,2.9925,2.3919,1.8386,2.2129
1419.375,0.797,75.1601,96.4174,332.0261,3.3578,3.5147,2.4229,1.9788,2.3654
1419.5,0.805,75.522,94.0799,331.2572,3.604,4.4002,2.4876,2.0612,2.477
1419.625,0.814,75.8377,93.3416,331.9887,3.521,4.0932,2.4991,2.0542,2.4666
1419.75,0.822,75.5256,93.2706,335.8701,3.3722,3.7196,2.4513,1.9668,2.3471
1419.875,0.831,74.6091,94.2931,341.7819,3.196,3.2563,2.4499,1.8545,2.1915
1420,0.839,73.2475,98.8208,348.8431,2.9992,2.5157,2.4273,1.7237,2.0598
1420.125,0.847,73.1434,102.8279,353.6033,2.9328,2.2397,2.3086,1.6541,1.9926
1420.25,0.856,73.507,106.594,352.3138,2.9466,2.3533,2.3556,1.6612,2.0022
1420.375,0.864,73.7952,108.4939,346.3868,3.0553,2.8933,2.3919,1.7193,2.058
1420.5,0.872,74.5366,104.6457,337.0952,3.4176,4.1574,2.3068,1.8766,2.2987
1420.625,0.881,73.7043,102.158,328.2609,3.7073,4.6597,2.3272,2.0998,2.5701
1420.75,0.889,73.0489,102.7211,326.9749,3.7849,4.8163,2.4397,2.1366,2.6141
1420.875,0.898,72.677,106.4722,334.3856,3.4826,4.2778,2.422,1.9336,2.3697
1421,0.906,72.9891,113.5114,346.498,3.0787,2.9451,2.3139,1.7326,2.0857
1421.125,0.914,73.7325,114.6229,355.1382,2.9717,2.7592,2.298,1.6683,2.011
1421.25,0.923,73.9255,114.4512,357.4369,2.9617,2.6598,2.3715,1.6588,1.9987
1421.375,0.931,73.76,113.5307,353.6647,3.0141,2.6773,2.3866,1.6901,2.0385
1421.5,0.94,73.1614,111.1024,348.6246,3.0939,2.9451,2.3653,1.7515,2.1114
1421.625,0.948,73.0776,110.6079,347.6484,3.1647,3.1514,2.372,1.7793,2.146
1421.75,0.956,73.0071,110.6777,350.4871,3.1907,3.261,2.3857,1.7857,2.1561
1421.875,0.965,72.6227,111.2894,352.5314,3.2159,3.2713,2.3928,1.7826,2.1618
1422,0.973,72.3243,114.4824,352.5599,3.2436,3.2936,2.4078,1.7935,2.1877
1422.125,0.982,72.2178,118.3672,349.8234,3.2858,3.2154,2.4052,1.8315,2.2292
1422.25,0.99,72.1054,121.7501,343.3536,3.4117,3.3266,2.3759,1.92,2.3323
1422.375,0.998,72.1078,121.8951,337.0933,3.5621,3.5601,2.3985,2.0412,2.4948
1422.5,1.019,72.2286,112.551,330.5105,3.7331,3.6223,2.4433,2.1864,2.682
1422.625,1.042,71.9767,106.1936,321.896,4.1238,3.9485,2.4273,2.4166,3.0044
1422.75,1.065,71.6223,102.998,312.2928,4.6301,4.3602,2.4265,2.7814,3.4715
1422.875,1.088,71.0614,101.7834,309.4347,4.8325,4.5979,2.4415,2.9317,3.6682
1423,1.111,69.3944,99.5984,311.4037,4.7826,4.6914,2.4415,2.8901,3.6348
1423.125,1.134,69.078,96.6765,312.8617,4.7921,4.3824,2.4126,2.8823,3.6069
1423.25,1.157,68.7857,94.016,309.5826,5.0468,4.3479,2.3954,3.0646,3.8549
1423.375,1.181,68.0646,92.0196,304.0904,5.41,4.5687,2.4631,3.3502,4.2359
1423.5,1.204,66.4957,91.7079,297.709,5.7588,5.1899,2.4646,3.5963,4.5052
1423.625,1.227,65.1831,94.8977,291.6539,6.0065,6.0402,2.3644,3.7194,4.7378
1423.75,1.25,63.8122,98.4468,286.4644,6.2454,6.9886,2.329,3.8138,4.868
1423.875,1.273,62.9255,101.0963,284.9484,6.3119,7.3004,2.3136,3.8294,4.8917
1424,1.296,62.0112,102.523,284.9351,5.9957,6.2798,2.305,3.7567,4.7801
1424.125,1.319,61.3958,104.5266,282.95,5.9872,6.1967,2.3228,3.796,4.8036
1424.25,1.343,59.9161,105.856,277.5955,6.17,6.493,2.3511,3.958,4.9404
1424.375,1.366,57.5196,104.0696,273.1306,6.5137,7.1685,2.349,4.1546,5.1419
1424.5,1.389,52.8509,93.3308,270.0374,7.6596,9.1258,2.3263,4.5397,5.9236
1424.625,1.412,50.189,85.5782,269.1131,9.1303,11.099,2.2735,4.7221,6.3827
1424.75,1.435,48.0603,79.3508,270.2102,10.2204,12.267,2.2421,4.7101,6.5125
1424.875,1.458,46.1147,74.5148,272.1619,10.5457,12.4956,2.2478,4.6057,6.5167
1425,1.481,44.6689,70.9906,274.5368,9.959,11.6145,2.2767,4.492,6.2982
1425.125,1.505,45.2101,74.2526,277.0128,9.0907,10.4575,2.2762,4.4201,6.0795
1425.25,1.528,46.2929,79.5225,279.2105,8.6101,10.0686,2.2359,4.3635,5.8869
1425.375,1.551,48.2868,85.248,280.1721,8.3908,10.1638,2.2354,4.2912,5.7804
1425.5,1.574,51.9493,90.4305,280.7453,7.889,9.8228,2.2696,4.2172,5.5884
1425.625,1.597,54.2341,91.4475,282.6923,7.682,9.578,2.2799,4.1362,5.4683
1425.75,1.62,56.3656,93.2014,287.8803,7.3661,9.1777,2.2988,3.9748,5.1975
1425.875,1.644,58.8235,98.6314,293.6056,6.5661,8.1162,2.2967,3.7185,4.7574
1426,1.667,63.3242,115.5073,299.7527,5.2688,5.7359,2.2749,3.2184,3.9787
1426.125,1.69,64.943,124.7373,305.9433,4.8151,4.8471,2.3003,2.9257,3.649
1426.25,1.713,66.3031,129.9522,311.1935,4.563,4.3444,2.3706,2.729,3.4006
1426.375,1.736,67.1701,129.7842,311.5843,4.5139,4.109,2.4357,2.6982,3.3763
1426.5,1.759,67.3471,120.1478,307.7284,4.7393,4.4535,2.4344,2.8622,3.5788
1426.625,1.782,66.9673,111.8198,299.3725,5.302,5.5083,2.3843,3.2352,4.0168
1426.75,1.806,65.9934,104.1507,286.9789,6.0943,6.8114,2.3635,3.7085,4.7165
1426.875,1.829,64.858,97.6267,279.8308,6.9915,8.4306,2.3295,4.0718,5.2251
1427,1.852,62.9559,91.597,277.0008,8.5333,10.7339,2.3068,4.2824,5.6828
1427.125,1.875,62.3448,91.8335,278.3629,8.2167,10.3166,2.2988,4.2175,5.606
1427.25,1.898,62.7371,93.9304,285.3887,7.5485,9.5429,2.2953,3.9884,5.2591
1427.375,1.921,63.5634,98.2304,293.3041,6.8424,8.5975,2.2944,3.7483,4.8485
1427.5,1.944,65.4074,108.0901,301.3567,5.4755,6.108,2.2926,3.267,4.0866
1427.625,1.968,66.8539,113.2399,311.2281,4.7119,4.7635,2.2896,2.819,3.5523
1427.75,1.991,67.6616,118.453,324.8883,4.0651,3.8869,2.344,2.3665,2.934
1427.875,2.025,68.421,124.2177,332.2722,3.7688,3.3072,2.3641,2.1794,2.6823
1428,2.067,69.1648,131.1425,333.2789,3.6838,2.8296,2.321,2.1439,2.6237
1428.125,2.108,69.5475,132.2603,326.349,3.904,3.257,2.3401,2.2884,2.8286
1428.25,2.15,69.4841,132.9128,312.315,4.4699,3.9249,2.3768,2.6856,3.3497
1428.375,2.192,68.8235,133.2521,301.8918,4.9281,4.8119,2.391,3.0423,3.7708
1428.5,2.233,67.5193,132.5393,294.8826,5.4257,6.0804,2.4167,3.3302,4.1416
1428.625,2.275,65.9001,133.8906,290.692,5.5541,6.1717,2.4211,3.4486,4.2783
1428.75,2.317,64.086,137.5522,288.1652,5.6317,6.2112,2.3883,3.5035,4.4012
1428.875,2.358,61.4989,141.3279,285.9721,5.7384,6.4527,2.3609,3.5761,4.497
1429,2.4,56.0439,138.8153,281.683,6.0186,7.1416,2.3263,3.746,4.6797
1429.125,2.442,53.9121,126.6818,273.002,7.0301,9.1049,2.2762,4.0937,5.0996
1429.25,2.483,52.2387,111.7385,261.6482,10.1575,13.0267,2.212,5.0209,6.2881
1429.375,2.525,51.2145,94.6841,256.3406,14.7035,18.3226,2.2235,5.395,7.4643
1429.5,2.567,51.6049,71.5009,255.961,19.2112,22.8812,2.298,5.3643,8.4959
1429.625,2.608,52.9832,68.0848,260.4737,16.5191,19.5441,2.3653,5.0638,7.4242
1429.75,2.65,55.0501,69.9377,270.7329,12.3002,14.3855,2.3618,4.3795,6.3916
1429.875,2.692,57.935,76.6752,278.6671,8.7063,9.8823,2.313,4.1774,5.7853
1430,2.733,62.9703,93.7904,283.3505,6.3435,6.1298,2.2997,3.8779,5.0356
1430.125,2.775,65.0039,104.525,284.7047,5.8693,5.5038,2.3175,3.6648,4.6457
1430.25,2.817,66.2409,112.0343,284.1027,5.698,5.3291,2.3387,3.5842,4.5323
1430.375,2.858,67.4009,114.3056,283.5629,5.6913,5.4639,2.3692,3.5886,4.5329
1430.5,2.9,69.4231,107.4245,283.616,5.9007,5.9086,2.4008,3.6645,4.6557
1430.625,2.942,70.0617,105.1648,284.9221,5.9563,6.0712,2.4385,3.6769,4.6739
1430.75,2.983,70.5604,106.3293,287.4655,5.8609,5.9333,2.469,3.593,4.5737
1430.875,3.018,70.6967,110.2357,289.3204,5.6412,5.5029,2.4438,3.491,4.3992
1431,3.048,70.3296,117.0879,290.5435,5.3478,4.8474,2.4149,3.3544,4.2057
1431.125,3.077,70.4068,117.3706,291.0967,5.3539,5.0185,2.4144,3.3546,4.1934
1431.25,3.107,70.5173,115.8998,290.9598,5.4469,5.2986,2.399,3.3911,4.2518
1431.375,3.137,70.818,114.1288,290.3873,5.5282,5.4705,2.3768,3.427,4.2981
1431.5,3.167,71.0112,114.9272,289.8245,5.5175,5.416,2.3848,3.4289,4.317
1431.625,3.196,71.0076,117.9015,289.7106,5.3921,5.069,2.4043,3.3815,4.2433
1431.75,3.226,70.9478,119.9396,290.5173,5.32,4.8538,2.4016,3.3239,4.174
1431.875,3.256,70.7429,121.3549,291.5129,5.2673,4.7845,2.399,3.2852,4.1163
1432,3.286,70.9251,123.4496,292.5015,5.2217,4.7724,2.3919,3.2488,4.0793
1432.125,3.315,71.1212,124.6704,293.2601,5.1863,4.6441,2.4084,3.208,4.0488
1432.25,3.345,71.3389,126.1665,293.3326,5.1544,4.457,2.4043,3.1877,4.0224
1432.375,3.375,71.5063,127.4408,291.9056,5.1784,4.3403,2.3883,3.2082,4.0337
1432.5,3.405,70.8868,127.7868,289.0226,5.285,4.6223,2.3883,3.2987,4.1573
1432.625,3.435,70.2172,124.1159,284.0618,5.4765,5.1591,2.3977,3.4733,4.3857
1432.75,3.464,69.2425,118.9348,277.4282,5.7918,5.8104,2.3981,3.695,4.6195
1432.875,3.494,68.173,113.2338,274.2211,6.1044,6.4965,2.3946,3.8351,4.796
1433,3.524,67.2586,105.7456,274.2768,6.3594,6.8898,2.3795,3.9081,4.9278
1433.125,3.554,67.0135,104.5694,277.6121,6.1732,6.4132,2.3648,3.8387,4.8539
1433.25,3.583,67.1928,104.931,284.1027,5.963,6.031,2.3635,3.678,4.6827
1433.375,3.613,67.5372,106.081,288.7701,5.7811,5.6658,2.3635,3.5439,4.489
1433.5,3.643,67.5887,108.4832,291.4949,5.478,4.8208,2.3777,3.3956,4.2913
1433.625,3.673,67.7704,110.7287,292.0416,5.3646,4.5529,2.3827,3.3271,4.218
1433.75,3.702,67.6233,112.5061,290.4537,5.3742,4.5621,2.3981,3.3479,4.233
1433.875,3.732,67.0656,113.1559,288.5607,5.4437,4.7696,2.4309,3.4067,4.3256
1434,3.762,65.6466,112.6926,286.7023,5.603,5.4417,2.4149,3.4845,4.4263
1434.125,3.792,64.1877,110.9341,284.7518,5.8159,6.0955,2.3458,3.5783,4.5654
1434.25,3.821,62.828,107.5492,282.2471,6.0926,6.7635,2.2918,3.6984,4.7435
1434.375,3.851,61.3893,102.4533,280.9182,6.4223,7.3494,2.2604,3.8093,4.9085
1434.5,3.881,59.8276,93.7175,280.8118,6.9899,8.0992,2.2412,3.9328,5.1842
1434.625,3.911,60.1858,92.9732,282.8328,6.8944,7.9928,2.2427,3.8887,5.146
1434.75,3.94,61.0282,94.7086,287.8693,6.6591,7.4767,2.2581,3.7627,4.9476
1434.875,3.97,62.6347,98.796,292.2526,6.1355,6.646,2.3042,3.5956,4.6393
1435,4,65.5151,108.2634,295.9473,5.4271,5.1752,2.3671,3.3058,4.1678
1435.125,4.035,66.9836,114.5838,299.0503,5.1103,4.6218,2.3898,3.1164,3.9259
1435.25,4.069,68.1124,120.7437,301.7743,4.8878,4.2491,2.3919,2.9768,3.7561
1435.375,4.104,68.895,125.4692,302.7851,4.8112,4.0853,2.3875,2.9163,3.6837
1435.5,4.139,69.9349,126.2104,302.8667,4.8045,4.1188,2.3954,2.9111,3.6748
1435.625,4.174,69.8321,124.2248,303.3423,4.8017,4.1063,2.3866,2.9112,3.6801
1435.75,4.208,69.6491,124.8041,305.8575,4.7329,4.1277,2.3875,2.8381,3.6071
1435.875,4.243,69.5183,128.0737,309.5777,4.6214,4.1721,2.3883,2.7431,3.4763
1436,4.278,68.9472,133.7913,314.1499,4.4483,4.2185,2.3937,2.6134,3.3148
1436.125,4.313,69.0883,132.9376,317.5818,4.3606,4.1955,2.3946,2.5208,3.2071
1436.25,4.347,69.0464,130.2037,317.7243,4.369,4.1455,2.3999,2.522,3.2101
1436.375,4.382,68.7302,126.4302,314.8717,4.4613,4.1398,2.4052,2.6077,3.3117
1436.5,4.417,68.4401,120.4785,310.5243,4.649,4.341,2.4132,2.752,3.5099
1436.625,4.451,67.7231,118.3787,306.1534,4.8319,4.7682,2.4167,2.9101,3.6924
1436.75,4.486,67.2897,116.2511,301.4687,5.0498,5.1184,2.407,3.0791,3.8563
1436.875,4.521,67.0967,113.9016,298.7607,5.247,5.3427,2.3999,3.1832,3.9853
1437,4.556,66.6176,112.0227,296.6194,5.3722,5.5453,2.4008,3.2432,4.1034
1437.125,4.59,66.8193,112.5378,293.0794,5.389,5.3765,2.4066,3.3106,4.2105
1437.25,4.625,66.8102,113.0803,287.879,5.4435,5.1095,2.4149,3.4156,4.3196
1437.375,4.66,66.837,113.5848,285.4246,5.467,5.0335,2.4167,3.4596,4.3803
1437.5,4.694,67.5863,114.7962,285.928,5.4741,5.2117,2.4256,3.4442,4.362
1437.625,4.729,67.9972,114.9959,290.1793,5.3163,4.8757,2.4215,3.3346,4.2001
1437.75,4.764,68.5442,114.7841,299.519,5.064,4.5887,2.4167,3.0908,3.8964
1437.875,4.799,69.05,115.2117,307.7159,4.7782,4.2773,2.4052,2.8603,3.6274
1438,4.833,69.4064,118.1561,314.938,4.4307,3.6539,2.3883,2.6152,3.3385
1438.125,4.868,69.5398,120.2973,321.2143,4.2302,3.4621,2.368,2.4434,3.1173
1438.25,4.903,69.5307,122.3792,325.6433,4.0793,3.3296,2.3307,2.3427,2.9813
1438.375,4.938,69.6276,123.3193,325.3515,4.0793,3.283,2.3056,2.3421,2.9765
1438.5,4.972,69.9421,119.2444,321.8739,4.2017,3.4683,2.259,2.4231,3.1054
1438.625,5.004,69.5762,114.5259,316.6761,4.4364,3.6183,2.2825,2.5908,3.3188
1438.75,5.021,69.7364,112.0512,310.7829,4.688,3.7955,2.3653,2.7638,3.5514
1438.875,5.039,69.8051,113.3112,308.4634,4.7482,3.9432,2.4256,2.8329,3.6052
1439,5.057,69.9254,121.4442,309.0779,4.6422,4.0912,2.438,2.7618,3.5199
1439.125,5.075,70.5503,124.7679,310.3266,4.5806,4.1638,2.3963,2.705,3.4685
1439.25,5.093,70.7063,126.4497,312.3923,4.524,4.225,2.3777,2.6522,3.3844
1439.375,5.111,70.9395,126.6307,314.3462,4.4754,4.2047,2.3937,2.6062,3.3217
1439.5,5.129,71.1571,124.3043,316.5199,4.4227,4.0951,2.4167,2.5479,3.2808
1439.625,5.146,71.3951,125.1918,318.1612,4.3787,4.073,2.4265,2.5071,3.2198
1439.75,5.164,71.3735,128.3362,316.1963,4.3852,4.0053,2.4052,2.5404,3.2589
1439.875,5.182,71.1081,131.8078,311.5208,4.4624,3.9059,2.4011,2.6378,3.3791
1440,5.2,70.8868,131.8905,304.5038,4.6655,4.0556,2.4203,2.8106,3.5932
1440.125,5.218,70.2368,127.0495,296.4603,4.9713,4.4632,2.4456,3.0349,3.8491
1440.25,5.236,69.7663,121.8409,289.4539,5.1954,4.8424,2.4628,3.2549,4.104
1440.375,5.254,69.2349,117.4667,289.6116,5.2824,5.2196,2.4708,3.3121,4.1828
1440.5,5.271,67.67,113.5938,294.5922,5.3812,5.8,2.4575,3.2626,4.1664
1440.625,5.289,66.4758,113.1358,296.3697,5.3945,5.9407,2.4286,3.238,4.12
1440.75,5.307,64.9673,113.2737,287.4614,5.6221,6.111,2.3759,3.4357,4.4053
1440.875,5.325,62.865,113.0803,274.4899,5.9422,6.5366,2.3485,3.728,4.7118
1441,5.343,59.1842,111.1436,261.2347,6.7122,7.6826,2.3476,4.1985,5.3632
1441.125,5.361,56.9838,106.669,251.4186,7.4907,8.3445,2.36,4.8322,6.1652
1441.25,5.379,55.6995,101.2271,245.6222,8.5093,9.4013,2.4158,5.3128,6.7658
1441.375,5.396,54.356,96.3003,246.5561,9.0969,10.224,2.4637,5.3182,6.9148
1441.5,5.414,51.7579,93.5686,252.0837,8.4979,9.6688,2.4787,4.9832,6.6027
1441.625,5.432,50.3042,95.8099,260.9175,7.6593,9.0016,2.4495,4.4428,5.8603
1441.75,5.45,48.5471,98.8166,272.9466,7.1348,8.6826,2.3857,3.9813,5.1826
1441.875,5.468,46.2391,101.37,279.6909,6.7871,8.4124,2.29,3.8104,4.9683
1442,5.486,42.4039,101.4622,282.5346,6.9048,8.6263,2.2324,3.7692,4.9341
1442.125,5.504,39.9489,96.6978,283.5324,7.6289,9.7818,2.2453,3.8123,5.1063
1442.25,5.521,38.1359,89.9847,284.7553,8.7752,11.0894,2.2501,3.8399,5.3337
1442.375,5.539,36.958,82.5583,286.0862,9.8139,11.9763,2.2285,3.831,5.4982
1442.5,5.557,36.042,75.0553,287.6204,9.6303,11.1861,2.1562,3.8081,5.5361
1442.625,5.575,37.0855,76.7009,289.1719,8.72,9.8901,2.1145,3.7894,5.3769
1442.75,5.593,37.7832,79.5853,291.1741,7.9595,8.7951,2.1269,3.7574,5.2179
1442.875,5.611,38.1168,82.4603,292.4711,7.4721,8.1888,2.1473,3.7245,5.0965
1443,5.629,38.6155,85.0927,293.1348,7.1698,7.9689,2.1562,3.6999,5.0226
1443.125,5.646,37.8836,85.1049,292.7177,7.5077,8.4904,2.1491,3.7087,5.0721
1443.25,5.664,38.2747,86.0716,291.3733,7.4674,8.5241,2.1393,3.7181,5.0718
1443.375,5.682,39.2828,88.5377,290.4351,7.2577,8.4225,2.1668,3.7209,5.0208
1443.5,5.7,41.055,93.054,289.8909,7.4869,9.344,2.2217,3.7266,5.0256
1443.625,5.718,43.744,92.3051,289.9808,7.3522,8.9649,2.2395,3.7211,4.9975
