"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1268.25,0.654,72.8289,108.7035,339.0466,2.8594,2.4975,1.2232,1.1382
1268.375,0.663,72.8535,105.8515,361.5498,2.8884,2.5328,1.1274,1.2111
1268.5,0.671,72.9663,110.6032,357.5342,2.7605,2.4076,1.3451,1.4601
1268.625,0.68,73.1458,113.1043,338.8497,2.5935,2.2058,1.4855,1.368
1268.75,0.688,73.3773,113.7922,349.9083,2.5184,2.0959,1.0096,1.0155
1268.875,0.696,73.6334,117.4299,376.2491,2.4436,2.0238,0.8302,0.9521
1269,0.705,73.937,123.7586,375.2941,2.3345,1.9373,1.161,1.1046
1269.125,0.713,74.2313,125.3768,365.8078,2.3532,1.9618,1.1937,1.2359
1269.25,0.721,74.4749,123.5013,367.4574,2.4958,2.1067,1.0767,1.1309
1269.375,0.73,74.6,120.195,354.3817,2.6264,2.3093,1.2517,1.289
1269.5,0.738,74.5885,116.6294,348.5112,2.7452,2.4892,1.1709,1.2927
1269.625,0.747,74.5017,109.9605,344.6706,3.2031,3.0115,1.3153,1.5052
1269.75,0.755,74.4194,102.8534,332.4157,3.6705,3.5436,1.8345,1.5145
1269.875,0.763,74.3754,99.0988,319.3441,3.8242,3.7162,1.9414,2.1058
1270,0.772,74.3641,99.0126,296.7292,3.7323,3.611,2.9456,2.4302
1270.125,0.78,74.4042,103.0873,314.6006,3.4494,3.3265,1.4805,1.374
1270.25,0.789,74.4652,107.9345,338.9873,3.1044,2.9745,1.2349,1.2278
1270.375,0.797,74.572,110.99,346.0599,2.6422,2.4449,1.1088,1.2467
1270.5,0.805,74.6454,111.3201,349.9891,2.4687,2.2151,1.1396,1.1465
1270.625,0.814,74.7532,115.6262,354.6761,2.4127,2.1376,1.0872,1.1976
1270.75,0.822,74.8418,119.1099,372.3404,2.5445,2.2956,1.0002,1.1626
1270.875,0.831,74.9718,119.9217,378.3822,2.8666,2.6645,1.2936,1.2513
1271,0.839,75.1714,115.8452,338.5178,3.216,3.0373,1.6155,1.8961
1271.125,0.847,75.3387,109.7691,305.0868,3.3367,3.1895,2.3446,2.4804
1271.25,0.856,75.4403,106.5179,319.531,3.3218,3.241,1.4065,1.5741
1271.375,0.864,75.4726,109.5905,357.294,3.0864,3.0941,1.1312,1.1957
1271.5,0.872,75.431,111.4261,354.8094,2.8368,2.8301,1.341,1.2627
1271.625,0.881,75.2138,109.9415,349.3758,2.6719,2.61,1.1458,1.217
1271.75,0.889,75.079,112.1929,351.5027,2.7917,2.7534,1.2455,1.3002
1271.875,0.898,75.0206,113.0959,348.6517,2.8871,2.8747,1.4632,1.3735
1272,0.906,74.9175,107.3138,341.3618,2.9544,2.9397,1.6853,1.5392
1272.125,0.914,74.7976,105.651,339.3572,2.9898,2.982,1.7376,1.677
1272.25,0.923,74.6622,112.1993,349.6277,2.9631,2.9792,1.4382,1.4497
1272.375,0.931,74.4605,125.7954,367.3868,2.9551,2.9849,1.6143,1.6986
1272.5,0.94,74.3021,132.9847,365.4177,3.0548,3.0902,1.509,1.8826
1272.625,0.948,73.9517,138.3012,347.3006,3.2134,3.2612,1.7656,1.7297
1272.75,0.956,73.4199,132.157,323.1817,3.2888,3.3164,2.2138,1.7793
1272.875,0.965,72.7938,122.63,317.2475,3.3426,3.3464,1.9118,1.8788
1273,0.973,71.5422,109.6711,323.7552,3.158,3.2115,1.8741,2.0277
1273.125,0.982,70.5917,104.8382,324.9897,2.9593,3.0542,2.9493,3.0947
1273.25,0.99,69.3752,102.4393,323.3724,3.1719,3.3254,1.9872,2.3423
1273.375,0.998,68.0936,101.3565,331.4346,4.0229,4.1821,2.8501,4.1209
1273.5,1.022,67.329,104.2342,306.8162,4.5313,4.5974,9.8132,9.7875
1273.625,1.049,66.299,108.4588,261.2845,5.2145,5.0133,4.1506,4.5868
1273.75,1.076,65.4331,112.6863,288.8272,6.0006,5.6907,2.6506,3.6496
1273.875,1.103,64.8248,118.7859,299.442,5.8986,5.7944,2.7738,3.6971
1274,1.13,64.0584,127.4437,299.6199,4.9273,5.1072,2.9602,4.3555
1274.125,1.158,63.4398,130.3504,295.8878,4.8614,5.0905,3.5667,4.8853
1274.25,1.185,62.8732,126.8317,292.8024,5.0988,5.4507,3.1857,4.5856
1274.375,1.212,62.0979,118.6849,294.9104,5.4919,6.1969,3.0085,4.2711
1274.5,1.239,61.5534,114.5013,297.2302,5.8214,6.7441,3.471,4.9106
1274.625,1.266,60.6619,110.2559,292.5552,6.1452,7.2252,4.0167,5.7807
1274.75,1.293,59.9336,107.2609,285.4865,6.2245,7.3422,5.0837,6.3387
1274.875,1.321,58.9682,105.4593,287.6529,6.5844,7.8129,4.145,5.5063
1275,1.348,58.2449,108.8488,295.2614,6.9238,8.3361,3.635,5.9283
1275.125,1.375,57.5255,108.5511,294.8733,6.5884,7.9991,4.4426,7.1875
1275.25,1.402,56.6673,103.4587,282.8271,6.1256,7.3705,4.8227,7.1146
1275.375,1.429,55.6954,101.4531,279.1611,6.3646,7.594,4.1117,5.7577
1275.5,1.457,54.593,103.4122,290.7326,6.6756,8.0111,3.4364,4.7982
1275.625,1.484,53.0778,105.0947,300.3642,6.7555,8.0166,3.5203,6.3929
1275.75,1.511,51.0842,99.645,301.7784,7.0586,8.074,3.704,6.9356
1275.875,1.538,49.4615,91.0463,299.5001,7.3617,8.2784,3.9462,6.9221
1276,1.565,48.9793,88.791,293.9326,7.2467,8.2366,3.9322,6.0588
1276.125,1.592,50.005,92.5522,294.2832,6.8261,7.8395,3.2236,5.2056
1276.25,1.62,51.8484,100.2676,294.607,6.3014,7.2411,4.1965,6.4224
1276.375,1.647,53.4209,105.7147,290.9728,6.2978,7.1735,6.3593,8.3482
1276.5,1.674,54.2275,102.5573,292.3611,7.4509,8.3147,5.2868,7.3631
1276.625,1.701,54.5573,96.3636,291.4512,9.3493,10.2629,4.3328,6.6289
1276.75,1.728,54.8249,90.6708,273.2458,10.634,11.6706,8.6604,13.5978
1276.875,1.755,55.293,88.0459,255.1893,9.9885,11.2036,10.3338,15.8262
1277,1.783,56.2319,88.3631,257.9806,7.954,9.338,7.2878,8.0337
1277.125,1.81,57.6555,92.63,289.1327,5.9674,7.247,2.3208,3.2028
1277.25,1.837,59.42,102.4437,326.7955,4.3169,5.2071,1.8795,2.966
1277.375,1.864,60.9959,113.0925,332.7865,3.5098,4.015,2.4027,3.6009
1277.5,1.891,61.9409,119.3713,327.3382,3.6515,3.9322,1.6606,2.2236
1277.625,1.918,62.3533,123.9458,338.3886,4.0794,4.3036,2.1602,3.1825
1277.75,1.946,62.3936,124.6774,311.7158,4.1521,4.3804,4.0773,5.6452
1277.875,1.973,62.262,122.2002,291.4674,3.9208,4.1416,2.5138,3.3278
1278,2,62.2184,123.9156,320.0835,3.6008,3.8372,1.6497,2.1749
1278.125,2.042,62.2344,132.2097,340.6063,3.2039,3.4314,1.8921,2.555
1278.25,2.083,62.1244,139.5764,346.7384,2.9962,3.1561,1.7629,2.1497
1278.375,2.125,61.5853,143.1439,351.1112,3.2656,3.4087,2.0461,2.0852
1278.5,2.167,60.4047,142.399,334.5347,3.8396,4.0844,2.421,3.804
1278.625,2.208,58.5991,140.397,307.9863,4.5615,4.9365,4.9168,6.8063
1278.75,2.25,56.6768,137.7876,296.6688,5.2591,5.7849,4.8995,6.2255
1278.875,2.292,54.7456,135.9485,297.8592,5.5974,6.3805,3.8404,5.3699
1279,2.333,53.0197,139.933,293.6017,5.9222,7.0182,3.865,5.4716
1279.125,2.375,51.0649,144.7014,286.8894,7.1099,8.6544,4.0262,5.7854
1279.25,2.417,48.6333,140.5466,287.9519,9.1302,11.1188,4.3354,8.3981
1279.375,2.458,45.4721,130.0202,263.2475,11.5697,13.7616,8.3759,15.6268
1279.5,2.5,42.4488,115.1822,248.5232,13.5103,15.6153,7.2779,12.326
1279.625,2.542,40.0211,102.2247,263.6598,13.9333,16.013,4.8528,8.445
1279.75,2.583,38.9663,100.4831,281.1438,11.8305,13.8518,5.1424,8.5358
1279.875,2.625,39.3875,102.1921,285.7261,9.0749,10.7037,6.707,9.562
1280,2.667,40.9695,103.4855,285.4158,7.8193,9.0328,6.4504,9.5366
1280.125,2.708,43.4182,104.1072,281.9613,7.4244,8.3727,4.9592,7.4485
1280.25,2.75,46.0022,102.8251,276.5888,7.2714,8.1009,5.0229,7.3963
1280.375,2.792,48.3768,100.2263,280.6993,7.2825,8.0206,4.7192,7.0882
1280.5,2.833,49.9984,100.8171,284.7597,7.7564,8.4465,5.1598,7.5183
1280.625,2.875,50.9866,104.3071,285.0429,8.1992,8.8956,5.5395,7.8651
1280.75,2.917,51.5263,104.5678,274.1478,7.8568,8.5154,8.196,9.9658
1280.875,2.958,52.2212,106.5882,274.2545,7.0334,7.5656,4.7615,6.2479
1281,3,53.4512,112.5057,284.8555,6.1636,6.6236,3.2285,4.0845
1281.125,3.031,55.3188,118.2897,291.4032,5.2313,5.6452,2.8695,3.5206
1281.25,3.062,57.229,122.6139,293.3737,4.6948,4.9669,2.9755,3.7363
1281.375,3.094,58.8956,127.8907,292.2377,4.663,4.7651,3.0612,3.7774
1281.5,3.125,59.9883,131.5017,290.2746,4.7948,4.8228,3.1239,3.7789
1281.625,3.156,60.7347,127.8292,290.2943,4.8671,4.8725,3.0598,3.729
1281.75,3.188,61.3082,124.4895,293.1929,4.8561,4.8324,2.8699,3.4411
1281.875,3.219,61.8444,125.5419,297.2337,4.7067,4.6768,2.7955,3.3601
1282,3.25,62.2518,127.3292,297.7321,4.5427,4.5076,2.8667,3.3867
1282.125,3.281,62.5634,128.2609,299.6646,4.5231,4.4645,2.6221,3.1221
1282.25,3.312,62.7146,130.6403,304.7579,4.5745,4.508,2.6239,3.3769
1282.375,3.344,62.7127,134.0511,301.0123,4.6164,4.5657,3.168,3.8109
1282.5,3.375,62.6064,132.5325,295.7019,4.7689,4.7459,3.0945,3.6523
1282.625,3.406,62.3583,126.0518,293.9388,5.2333,5.2343,3.0453,3.7153
1282.75,3.438,62.015,119.3264,292.0594,5.7093,5.7171,3.7753,4.9983
1282.875,3.469,61.5831,118.3467,286.3278,5.9037,5.8686,4.8489,6.2181
1283,3.5,61.2843,119.3296,281.9028,5.9082,5.8074,4.6522,5.3033
1283.125,3.531,61.3057,118.3511,283.0007,5.6155,5.4847,3.1564,3.9793
1283.25,3.562,61.7201,118.4561,289.2112,5.0588,4.9416,3.1099,3.8036
1283.375,3.594,62.3519,122.3062,296.2297,4.4957,4.3573,2.992,3.6809
1283.5,3.625,62.8078,126.204,300.7976,4.2383,4.0423,3.0079,3.7185
1283.625,3.656,62.8835,124.1977,306.5511,4.4819,4.2708,2.9844,3.7316
1283.75,3.688,62.6082,121.2573,308.4508,4.8985,4.6741,3.4184,4.7199
1283.875,3.719,61.9276,121.8041,294.8373,5.5106,5.2407,5.4962,7.7129
1284,3.75,60.964,122.2141,275.4132,6.2262,5.9286,5.1414,6.9958
1284.125,3.781,60.0588,119.5513,276.9393,6.8019,6.5648,4.1217,5.3025
1284.25,3.812,59.4321,116.423,285.5402,6.8387,6.6933,4.1978,5.3177
1284.375,3.844,59.2512,112.4288,287.1845,6.3284,6.2221,4.4222,5.471
1284.5,3.875,59.507,107.6246,286.4458,5.6757,5.5661,3.7609,4.8736
1284.625,3.906,60.0481,104.5896,285.721,5.1948,5.0543,3.6899,4.3773
1284.75,3.938,60.7575,108.9158,294.6552,4.799,4.6261,2.8503,3.7957
1284.875,3.969,61.4036,120.195,302.3932,4.5626,4.3762,2.5902,3.4492
1285,4,61.7558,127.1037,298.8707,4.6949,4.476,3.0995,3.9271
1285.125,4.028,61.731,121.8591,291.7929,5.1171,4.8477,3.2719,4.5684
1285.25,4.057,61.4371,113.2703,281.3708,5.6342,5.3451,4.7577,6.6699
1285.375,4.085,61.1463,109.8031,271.1983,6.054,5.7725,4.5131,6.7717
1285.5,4.114,60.9967,108.7058,274.7753,6.3875,6.1406,4.8016,6.5301
1285.625,4.142,60.9412,107.1894,283.4712,6.3835,6.1956,4.7864,6.9385
1285.75,4.17,60.9202,106.2909,281.7332,5.8383,5.7112,5.0295,6.9582
1285.875,4.199,60.9539,106.7702,279.5157,5.2854,5.1798,3.7622,4.9187
1286,4.227,61.1311,108.2974,290.9673,5.1026,4.9759,2.9448,3.7685
1286.125,4.256,61.3873,108.5732,303.795,5.1208,4.968,2.9651,3.88
1286.25,4.284,61.4953,104.853,296.5293,5.2111,5.017,3.6999,4.9821
1286.375,4.312,61.3447,101.8585,283.8234,5.3781,5.1107,4.2454,5.659
1286.5,4.341,61.1614,103.2751,279.3038,5.5358,5.2411,3.9552,5.1025
1286.625,4.369,61.3627,107.7438,286.9049,5.4908,5.2675,2.8431,3.7857
1286.75,4.398,62.0735,113.6217,292.7714,5.2032,5.0316,3.033,3.6873
1286.875,4.426,62.9319,119.5242,291.3961,4.9543,4.7593,3.2637,4.0202
1287,4.455,63.6271,120.474,289.8728,4.9343,4.7156,3.3318,4.0326
1287.125,4.483,63.9979,117.4644,290.9935,5.0091,4.7998,3.1107,3.6313
1287.25,4.511,64.2124,115.443,291.9603,4.9861,4.787,3.3301,4.0399
1287.375,4.54,64.4058,118.5697,290.2038,4.9314,4.7299,3.2087,3.6788
1287.5,4.568,64.6468,125.175,294.4368,4.9343,4.7367,2.9797,3.4914
1287.625,4.597,64.9116,127.2401,293.2064,4.9072,4.726,3.0781,3.8551
1287.75,4.625,65.2497,124.0586,290.2069,4.8145,4.6352,3.1012,3.7594
1287.875,4.653,65.636,121.3697,291.2283,4.7452,4.564,2.9179,3.4362
1288,4.682,66.0338,121.2668,295.9652,4.6644,4.5072,2.6746,3.1439
1288.125,4.71,66.3527,122.6894,295.4055,4.6214,4.4917,3.0382,3.5394
1288.25,4.739,66.588,125.4403,291.6467,4.682,4.5742,2.8002,3.3011
1288.375,4.767,66.7433,127.3179,288.6675,4.7917,4.6957,2.7682,3.4006
1288.5,4.795,66.8418,126.6512,283.0918,4.9222,4.8374,2.9865,3.7262
1288.625,4.824,66.9074,127.3145,286.3764,5.084,5.004,3.157,3.9026
1288.75,4.852,66.8983,132.3831,290.0422,5.1964,5.1457,3.1116,3.8956
1288.875,4.881,66.7574,132.9013,288.0338,5.1844,5.1595,3.2137,4.1122
1289,4.909,66.4807,127.9028,285.2684,5.2181,5.1839,3.4243,4.3602
1289.125,4.937,66.1525,123.3217,284.5154,5.2718,5.2419,3.4653,4.4238
1289.25,4.966,65.859,120.3656,284.7099,5.2662,5.2569,3.6165,4.344
1289.375,4.994,65.6535,118.1918,286.5814,5.2857,5.2801,3.2696,3.9165
1289.5,5.019,65.4759,117.3261,288.6493,5.3322,5.3275,3.3236,4.2095
1289.625,5.043,65.1536,119.3797,287.241,5.3801,5.3963,3.6621,4.609
1289.75,5.067,64.6371,118.698,284.5873,5.5168,5.5283,3.3531,4.3246
1289.875,5.091,64.0489,116.0145,284.5679,5.7006,5.7068,3.6077,4.4462
1290,5.115,63.42,117.2546,284.6618,5.8193,5.8578,3.7473,4.8675
1290.125,5.139,62.8561,116.8028,283.4115,5.8901,5.9431,4.1504,5.4815
1290.25,5.163,62.2513,116.3266,282.1328,5.9679,6.03,4.0264,5.2878
1290.375,5.187,61.5808,117.1523,281.7543,5.9558,6.0398,3.764,5.0291
1290.5,5.212,60.8352,115.7742,281.8229,5.9302,6.0224,3.5156,4.512
1290.625,5.236,59.8824,117.209,283.8849,6.0306,6.1168,3.5071,4.3459
1290.75,5.26,58.5074,118.6858,286.432,6.2811,6.3699,3.8789,5.1075
1290.875,5.284,56.7129,116.4254,286.2333,6.5061,6.6245,4.968,6.4763
1291,5.308,54.3924,111.9174,288.572,6.6993,6.8634,5.4187,7.2115
1291.125,5.332,51.9457,107.2723,292.7796,6.9754,7.185,5.6452,7.2774
1291.25,5.356,49.3484,100.8607,292.7398,7.4383,7.7256,5.3787,7.0165
1291.375,5.38,46.7841,98.2154,292.3374,7.9347,8.2996,4.1431,6.1354
1291.5,5.404,44.3426,100.3601,293.834,8.1844,8.5744,4.3513,7.6416
1291.625,5.428,42.2028,101.7971,293.7653,8.122,8.509,4.3606,7.9049
1291.75,5.452,40.7455,102.3787,292.5667,7.9191,8.3699,5.1222,7.9298
1291.875,5.476,40.3129,101.6163,289.354,7.6432,8.2132,4.3238,6.4396
1292,5.5,40.4534,98.9366,291.9953,7.1933,7.8021,4.727,6.8265
1292.125,5.524,40.4508,98.5987,295.0287,7.035,7.6191,4.3727,7.2404
1292.25,5.548,40.0903,103.1387,292.5306,7.6557,8.2392,4.7457,7.4163
1292.375,5.572,39.6188,103.9445,293.7983,8.7108,9.3125,4.4553,7.9315
1292.5,5.596,39.7551,96.6295,298.2138,8.8903,9.5158,4.3522,7.9308
1292.625,5.62,41.6122,89.1598,297.8411,7.8798,8.4838,4.6243,7.9515
1292.75,5.644,45.0287,87.3728,292.8818,6.7717,7.352,4.1634,5.2106
1292.875,5.668,48.713,88.021,298.9088,5.9231,6.48,2.5213,3.6603
1293,5.692,54.5821,101.5111,301.3096,4.9249,5.3565,3.1816,4.1868
1293.125,5.716,57.8153,114.7248,293.5232,4.5849,4.8979,3.429,4.2571
1293.25,5.74,60.6411,124.2971,290.9616,4.5914,4.8138,3.2163,3.9892
1293.375,5.764,62.2818,131.4695,293.5312,4.8101,5.0633,3.0002,3.8282
1293.5,5.788,62.7919,135.4176,294.1163,4.8039,5.0922,3.029,3.9135
1293.625,5.813,63.1746,134.1244,293.4503,4.704,5.0156,3.0937,3.9064
1293.75,5.837,63.2597,127.9482,294.9795,4.5893,4.9036,2.9018,3.5817
1293.875,5.861,63.2137,126.719,296.027,4.4644,4.7882,2.7371,3.3523
1294,5.885,62.9707,126.8254,300.9831,4.2831,4.625,2.7751,3.3001
1294.125,5.909,62.5085,128.06,302.0866,4.235,4.5798,2.5239,3.2938
1294.25,5.933,61.8259,130.8813,300.3312,4.334,4.6993,2.4289,3.1084
1294.375,5.957,60.1538,126.2721,298.1459,4.7009,5.1612,2.4005,3.5343
1294.5,5.981,58.4556,119.7359,299.2254,5.0294,5.5528,3.0845,4.4624
1294.625,6.005,55.1162,112.8577,292.0393,5.5105,6.1011,4.5252,6.131
1294.75,6.03,52.1241,113.8114,284.8826,5.8136,6.4808,4.3894,6.215
1294.875,6.055,48.0555,115.2249,278.7995,6.1266,6.8967,4.3785,6.2342
1295,6.08,41.8423,106.4846,279.0702,6.4707,7.3337,4.7558,6.636
1295.125,6.105,35.5005,98.2443,287.2278,6.7677,7.7151,4.1419,6.8308
1295.25,6.13,29.3039,91.9984,293.0929,7.0928,8.1055,3.8686,6.9002
1295.375,6.155,20.6186,84.693,295.8563,7.7668,8.9051,3.8286,7.1394
1295.5,6.18,15.5954,83.3093,297.2433,8.2411,9.5093,3.9276,7.2774
1295.625,6.205,9.8895,80.8062,297.7145,8.8522,10.32,4.0202,7.7407
1295.75,6.23,5.9607,72.6584,297.7574,9.4775,11.1247,4.3202,8.0478
1295.875,6.255,3.2328,69.8104,299.118,10.285,12.1044,4.2399,8.124
1296,6.28,-0.5749,72.5554,303.8748,11.6362,13.7351,4.5231,8.5166
1296.125,6.305,-3.4944,70.0938,307.1862,12.4078,14.7159,4.6725,9.2068
1296.25,6.33,-5.8261,65.1052,307.1976,13.0002,15.4676,4.8458,9.6114
1296.375,6.355,-8.7509,59.6113,304.0249,13.7343,16.4272,4.7331,9.2629
1296.5,6.38,-10.4203,58.8253,304.2791,14.0684,16.9434,4.8301,9.427
1296.625,6.405,-12.4171,62.7911,308.0441,14.5208,17.5949,4.9421,9.7731
1296.75,6.43,-13.6953,64.902,311.2837,14.8066,17.998,5.1318,10.0793
1296.875,6.455,-14.2881,64.268,313.042,14.8007,18.1043,5.1483,10.2217
1297,6.48,-14.453,65.9279,312.3428,14.8838,18.3624,5.1995,9.7374
1297.125,6.505,-14.1394,67.2999,310.87,14.8812,18.4013,4.9887,9.6041
1297.25,6.53,-13.4211,68.3736,311.193,14.5655,18.0153,4.8624,9.6377
1297.375,6.555,-12.2371,68.3008,312.7497,14.2444,17.5662,4.7151,9.2069
1297.5,6.58,-11.2392,66.5942,313.1565,13.9434,17.135,4.7955,9.4232
1297.625,6.605,-9.3996,62.7512,312.6788,12.7208,15.6762,4.8716,9.5443
1297.75,6.63,-7.2856,61.1879,308.2158,11.3142,14.0696,4.549,8.4491
1297.875,6.655,-5.3978,62.2227,303.5531,10.6277,13.2711,4.3246,8.3025
1298,6.68,-2.5081,64.689,303.7249,10.3379,12.9557,4.5985,8.6486
1298.125,6.705,-0.3345,65.1789,305.9718,10.6914,13.4079,4.1427,8.088
1298.25,6.73,1.8121,63.1583,312.2095,11.589,14.3985,4.4979,8.91
1298.375,6.755,4.4463,60.3884,314.6522,12.9876,15.8937,4.5088,8.9082
1298.5,6.78,8.1567,57.621,313.2831,13.7736,16.9096,4.4989,8.7482
1298.625,6.805,13.6364,57.28,311.3684,12.4194,15.3862,4.5733,9.082
