0.000000000000000000e+00,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05,1.041321820044931164e-05
0.000000000000000000e+00,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05,1.113435758604229802e-05
0.000000000000000000e+00,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05,1.155202725010653140e-05
0.000000000000000000e+00,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05,1.147313226429378283e-05
0.000000000000000000e+00,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05,1.102076148259829689e-05
0.000000000000000000e+00,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05,1.059595515591198928e-05
0.000000000000000000e+00,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05,1.038935473658283419e-05
0.000000000000000000e+00,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05,1.038630153132244144e-05
0.000000000000000000e+00,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05,1.045439443542106902e-05
0.000000000000000000e+00,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05,1.044809177541238931e-05
